Left_2D,Right_2D,3D_Point,Pred_left,Pred_right,Pred_3d
"(358.0, 434.0)","(923.0, 455.0)","(576.156494140625, -499.01739501953125, 295.6424865722656)","(361.47, 433.32)","(921.24, 455.67)","(576.653381,-498.415497,295.823181)"
"(359.0, 431.0)","(924.0, 454.0)","(576.4290771484375, -499.33837890625, 295.62939453125)","(363.0, 433.71)","(920.56, 455.77)","(576.897827,-498.120819,295.972198)"
"(360.0, 434.0)","(921.0, 455.0)","(576.3014526367188, -498.54583740234375, 295.7215270996094)","(364.26, 434.01)","(919.68, 455.75)","(577.049805,-497.847687,296.073853)"
"(362.0, 434.0)","(921.0, 455.0)","(576.7357177734375, -498.31988525390625, 295.9461669921875)","(365.1, 434.1)","(919.2, 455.7)","(577.163269,-497.690155,296.142120)"
"(362.0, 434.0)","(921.0, 455.0)","(576.7357177734375, -498.31988525390625, 295.9461669921875)","(365.93, 434.22)","(918.54, 455.59)","(577.247803,-497.513641,296.200897)"
"(363.0, 434.0)","(920.0, 455.0)","(576.8076171875, -498.0840148925781, 295.9853820800781)","(366.93, 434.43)","(917.41, 455.57)","(577.304382,-497.246368,296.247620)"
"(364.0, 434.0)","(919.0, 455.0)","(576.8793334960938, -497.8481750488281, 296.0245361328125)","(367.9, 434.56)","(916.07, 455.76)","(577.326050,-496.947998,296.260620)"
"(365.0, 434.0)","(919.0, 455.0)","(577.0963134765625, -497.7351379394531, 296.13677978515625)","(367.94, 433.89)","(915.12, 455.91)","(577.184204,-496.869293,296.136444)"
"(366.0, 435.0)","(916.0, 455.0)","(576.8991088867188, -497.1737365722656, 296.1082763671875)","(369.18, 433.88)","(914.46, 455.96)","(577.357178,-496.645111,296.224030)"
"(367.0, 435.0)","(916.0, 455.0)","(577.11572265625, -497.0606994628906, 296.2203369140625)","(371.4, 436.5)","(913.35, 456.03)","(577.734802,-496.043945,296.594269)"
"(368.0, 435.0)","(913.0, 456.0)","(576.9147338867188, -496.50701904296875, 296.071533203125)","(372.24, 437.1)","(912.42, 456.11)","(577.795166,-495.781128,296.663605)"
"(369.0, 435.0)","(913.0, 456.0)","(577.1309814453125, -496.3939208984375, 296.1833801269531)","(372.82, 437.63)","(911.22, 456.19)","(577.758057,-495.520050,296.678314)"
"(370.0, 435.0)","(912.0, 456.0)","(577.2012329101562, -496.1578674316406, 296.22174072265625)","(373.69, 437.8)","(910.91, 456.16)","(577.903625,-495.372162,296.767181)"
"(372.0, 436.0)","(911.0, 456.0)","(577.50927734375, -495.7290344238281, 296.4503173828125)","(374.37, 437.8)","(909.93, 456.11)","(577.905884,-495.178284,296.772827)"
"(372.0, 436.0)","(910.0, 456.0)","(577.3631591796875, -495.6061096191406, 296.3767395019531)","(375.14, 437.58)","(908.61, 456.08)","(577.873169,-494.948425,296.745331)"
"(374.0, 436.0)","(909.0, 456.0)","(577.6484375, -495.25677490234375, 296.5263366699219)","(376.23, 437.45)","(907.48, 456.34)","(577.944763,-494.677704,296.762543)"
"(374.0, 436.0)","(908.0, 457.0)","(577.521484375, -495.0617370605469, 296.41156005859375)","(376.89, 437.38)","(906.65, 456.52)","(577.967163,-494.493500,296.761871)"
"(376.0, 436.0)","(907.0, 457.0)","(577.80615234375, -494.7123107910156, 296.5607604980469)","(377.59, 437.02)","(904.89, 456.5)","(577.851440,-494.227783,296.682465)"
"(376.0, 436.0)","(905.0, 457.0)","(577.5130004882812, -494.4663391113281, 296.4132080078125)","(379.29, 436.64)","(903.71, 456.42)","(578.034363,-493.926086,296.758026)"
"(378.0, 437.0)","(904.0, 457.0)","(577.8182373046875, -494.037353515625, 296.64007568359375)","(381.83, 435.15)","(903.11, 456.45)","(578.461426,-493.680908,296.878601)"
"(379.0, 437.0)","(902.0, 457.0)","(577.739501953125, -493.6780090332031, 296.6033935546875)","(383.11, 437.36)","(901.77, 456.71)","(578.591187,-493.176575,297.083221)"
"(381.0, 437.0)","(901.0, 457.0)","(578.0223388671875, -493.3284606933594, 296.75164794921875)","(383.77, 437.39)","(900.11, 456.67)","(578.488220,-492.898071,297.037384)"
"(382.0, 437.0)","(900.0, 457.0)","(578.0900268554688, -493.0921630859375, 296.7886047363281)","(385.11, 437.51)","(898.9, 457.18)","(578.609558,-492.550842,297.084351)"
"(383.0, 437.0)","(898.0, 457.0)","(578.0101318359375, -492.7327880859375, 296.7513427734375)","(385.88, 437.74)","(897.77, 457.19)","(578.612915,-492.305450,297.103241)"
"(384.0, 437.0)","(898.0, 458.0)","(578.2434692382812, -492.5469665527344, 296.82061767578125)","(387.23, 438.62)","(896.48, 457.11)","(578.728577,-491.929626,297.228546)"
"(386.0, 438.0)","(896.0, 458.0)","(578.3980102539062, -491.9946594238281, 296.97137451171875)","(388.69, 438.73)","(895.41, 457.02)","(578.883728,-491.630249,297.322906)"
"(388.0, 438.0)","(894.0, 458.0)","(578.5307006835938, -491.5216979980469, 297.0439453125)","(390.42, 438.95)","(894.03, 457.08)","(579.055481,-491.242432,297.426025)"
"(388.0, 438.0)","(892.0, 457.0)","(578.216552734375, -491.34820556640625, 296.9369201660156)","(391.22, 438.77)","(892.32, 457.73)","(578.981628,-490.908234,297.345703)"
"(390.0, 438.0)","(892.0, 458.0)","(578.6627197265625, -491.0487060546875, 297.11614990234375)","(392.38, 438.68)","(891.19, 457.89)","(579.063171,-490.632996,297.375854)"
"(390.0, 438.0)","(891.0, 458.0)","(578.5147705078125, -490.92559814453125, 297.0416259765625)","(393.73, 438.91)","(890.73, 457.93)","(579.288696,-490.402069,297.506653)"
"(392.0, 438.0)","(891.0, 458.0)","(578.9420776367188, -490.6986389160156, 297.2625427246094)","(394.7, 439.08)","(889.33, 457.84)","(579.289856,-490.112701,297.525940)"
"(392.0, 438.0)","(890.0, 458.0)","(578.7938842773438, -490.5755615234375, 297.1878967285156)","(395.56, 439.02)","(888.44, 457.88)","(579.340637,-489.907318,297.547913)"
"(394.0, 438.0)","(889.0, 458.0)","(579.0726318359375, -490.2254638671875, 297.333984375)","(396.39, 439.28)","(887.86, 458.01)","(579.439087,-489.711578,297.610565)"
"(394.0, 439.0)","(887.0, 459.0)","(578.8141479492188, -489.82708740234375, 297.2193908691406)","(397.71, 439.28)","(886.45, 458.45)","(579.518738,-489.356110,297.631775)"
"(396.0, 439.0)","(885.0, 459.0)","(578.9432373046875, -489.353759765625, 297.2900390625)","(400.27, 439.38)","(884.13, 459.14)","(579.732849,-488.721344,297.717957)"
"(398.0, 439.0)","(883.0, 459.0)","(579.071533203125, -488.88031005859375, 297.36029052734375)","(401.92, 439.41)","(882.63, 459.23)","(579.862427,-488.340240,297.785248)"
"(399.0, 439.0)","(882.0, 459.0)","(579.1353759765625, -488.64361572265625, 297.395263671875)","(403.41, 439.61)","(881.09, 458.92)","(579.947510,-487.988007,297.861572)"
"(400.0, 439.0)","(880.0, 459.0)","(579.0499267578125, -488.28363037109375, 297.35504150390625)","(403.96, 440.04)","(879.69, 459.02)","(579.865234,-487.711670,297.845215)"
"(401.0, 440.0)","(880.0, 459.0)","(579.2817993164062, -488.0907897949219, 297.5413818359375)","(404.72, 440.18)","(879.09, 459.18)","(579.942505,-487.528625,297.887299)"
"(402.0, 440.0)","(878.0, 460.0)","(579.2135009765625, -487.65771484375, 297.4581604003906)","(406.05, 440.17)","(877.76, 459.49)","(580.030945,-487.191650,297.918884)"
"(404.0, 440.0)","(877.0, 460.0)","(579.48828125, -487.30712890625, 297.6021423339844)","(408.4, 440.35)","(876.03, 459.84)","(580.279724,-486.671509,298.044556)"
"(404.0, 440.0)","(876.0, 460.0)","(579.3388671875, -487.1839294433594, 297.52685546875)","(409.64, 440.54)","(875.22, 459.9)","(580.425598,-486.411224,298.131012)"
"(409.0, 440.0)","(875.0, 460.0)","(580.24853515625, -486.4922180175781, 297.9989013671875)","(411.15, 440.71)","(873.19, 459.85)","(580.442749,-485.979492,298.157715)"
"(408.0, 440.0)","(871.0, 460.0)","(579.4373779296875, -486.1130065917969, 297.5874938964844)","(413.1, 441.04)","(871.03, 460.09)","(580.540833,-485.447723,298.221954)"
"(410.0, 440.0)","(871.0, 460.0)","(579.8602294921875, -485.8855285644531, 297.8059997558594)","(415.32, 441.41)","(869.54, 460.51)","(580.799500,-484.951324,298.361176)"
"(412.0, 441.0)","(869.0, 460.0)","(580.0009155273438, -485.33233642578125, 297.9488830566406)","(416.12, 441.33)","(868.47, 460.28)","(580.801758,-484.751587,298.371033)"
"(414.0, 441.0)","(867.0, 461.0)","(580.139404296875, -484.7846984863281, 297.97222900390625)","(417.65, 441.36)","(867.64, 460.44)","(581.002686,-484.460999,298.470154)"
"(415.0, 441.0)","(867.0, 461.0)","(580.350341796875, -484.6709289550781, 298.08123779296875)","(419.72, 441.14)","(866.64, 460.92)","(581.292542,-484.084106,298.582214)"
"(418.0, 441.0)","(867.0, 461.0)","(580.9829711914062, -484.3294372558594, 298.40814208984375)","(420.64, 441.53)","(865.96, 460.77)","(581.388123,-483.875763,298.666565)"
"(418.0, 442.0)","(866.0, 461.0)","(580.8501586914062, -484.127197265625, 298.4075927734375)","(421.84, 441.87)","(863.63, 460.67)","(581.292847,-483.432281,298.649506)"
"(418.0, 442.0)","(866.0, 460.0)","(580.8331298828125, -484.2007751464844, 298.45098876953125)","(422.71, 443.82)","(862.59, 460.62)","(581.352234,-483.054871,298.813660)"
"(422.0, 442.0)","(861.0, 461.0)","(580.9364013671875, -483.05499267578125, 298.4617004394531)","(424.49, 443.79)","(859.85, 461.24)","(581.320862,-482.470764,298.768188)"
"(422.0, 442.0)","(859.0, 462.0)","(580.6505737304688, -482.7344665527344, 298.2655029296875)","(425.83, 443.86)","(859.59, 461.47)","(581.567871,-482.263580,298.888885)"
"(422.0, 442.0)","(860.0, 460.0)","(580.7684326171875, -483.0054016113281, 298.42901611328125)","(426.78, 444.45)","(858.58, 460.37)","(581.606018,-482.065460,299.007019)"
"(401.0, 440.0)","(861.0, 460.0)","(576.4677734375, -485.6789855957031, 296.07208251953125)","(426.74, 444.89)","(858.39, 458.73)","(581.549255,-482.132965,299.093018)"
"(406.0, 441.0)","(858.0, 461.0)","(577.1063232421875, -484.5872497558594, 296.42218017578125)","(426.78, 445.02)","(857.8, 456.71)","(581.436951,-482.194458,299.150421)"
"(410.0, 440.0)","(861.0, 460.0)","(578.360595703125, -484.65362548828125, 297.0503845214844)","(426.94, 445.54)","(858.9, 454.81)","(581.615173,-482.411102,299.374207)"
"(425.0, 444.0)","(863.0, 454.0)","(581.7886352539062, -483.3182373046875, 299.3963623046875)","(426.76, 445.39)","(858.91, 451.65)","(581.524048,-482.677460,299.482147)"
"(418.0, 440.0)","(865.0, 460.0)","(580.6461791992188, -484.2354431152344, 298.2238464355469)","(427.25, 444.59)","(862.47, 450.74)","(582.138062,-483.190460,299.787384)"
"(426.0, 442.0)","(864.0, 460.0)","(582.2158203125, -483.0434875488281, 299.16937255859375)","(427.76, 441.49)","(860.97, 450.23)","(581.955139,-483.229462,299.516388)"
"(423.0, 443.0)","(861.0, 447.0)","(580.9306640625, -483.8931884765625, 299.25408935546875)","(428.7, 439.63)","(858.21, 449.11)","(581.683655,-483.011902,299.316071)"
"(426.0, 443.0)","(860.0, 452.0)","(581.49365234375, -483.0607604980469, 299.28759765625)","(429.35, 439.59)","(857.21, 449.17)","(581.668945,-482.813446,299.304779)"
"(426.0, 443.0)","(857.0, 449.0)","(580.98974609375, -482.9122619628906, 299.1889953613281)","(430.71, 439.67)","(856.76, 449.34)","(581.890686,-482.584290,299.416992)"
"(428.0, 440.0)","(858.0, 451.0)","(581.5421142578125, -482.8971252441406, 299.1696472167969)","(432.24, 439.73)","(856.04, 449.44)","(582.105591,-482.309296,299.528534)"
"(428.0, 444.0)","(853.0, 449.0)","(580.8207397460938, -482.1133117675781, 299.1759338378906)","(433.44, 439.68)","(854.62, 449.39)","(582.140015,-482.005280,299.548584)"
"(430.0, 439.0)","(856.0, 449.0)","(581.6091918945312, -482.649658203125, 299.2459411621094)","(434.48, 439.67)","(853.01, 449.36)","(582.112854,-481.691559,299.538757)"
"(432.0, 440.0)","(853.0, 449.0)","(581.5909423828125, -481.9734191894531, 299.30926513671875)","(435.12, 439.73)","(852.09, 449.37)","(582.108215,-481.499847,299.541748)"
"(434.0, 440.0)","(850.0, 445.0)","(581.4901733398438, -481.67181396484375, 299.47119140625)","(435.85, 439.78)","(850.53, 449.1)","(582.020325,-481.240570,299.516876)"
"(434.0, 440.0)","(851.0, 447.0)","(581.6741333007812, -481.6470642089844, 299.4604797363281)","(436.45, 439.74)","(849.23, 449.02)","(581.946045,-481.021149,299.482635)"
"(434.0, 443.0)","(854.0, 449.0)","(582.2134399414062, -481.6321716308594, 299.82867431640625)","(437.33, 439.73)","(848.3, 448.95)","(581.987305,-480.812286,299.508942)"
"(436.0, 444.0)","(851.0, 448.0)","(582.176513671875, -481.0299987792969, 299.9341125488281)","(439.38, 439.81)","(847.49, 449.01)","(582.294983,-480.468018,299.672089)"
"(436.0, 444.0)","(849.0, 449.0)","(581.8876342773438, -480.7096862792969, 299.7364196777344)","(440.3, 439.86)","(846.41, 448.99)","(582.322937,-480.227631,299.693176)"
"(438.0, 444.0)","(847.0, 449.0)","(582.0007934570312, -480.2354736328125, 299.7990417480469)","(441.28, 439.72)","(844.73, 448.84)","(582.266602,-479.931122,299.666077)"
"(438.0, 444.0)","(845.0, 449.0)","(581.6956787109375, -479.9891052246094, 299.6451110839844)","(442.5, 439.76)","(843.82, 448.88)","(582.383545,-479.673737,299.729065)"
"(440.0, 444.0)","(844.0, 445.0)","(581.8975830078125, -479.9342956542969, 299.96051025390625)","(443.44, 439.83)","(842.63, 448.73)","(582.396545,-479.425507,299.750793)"
"(442.0, 440.0)","(842.0, 448.0)","(581.9913330078125, -479.55303955078125, 299.59161376953125)","(445.88, 439.89)","(841.15, 448.95)","(582.683228,-478.943787,299.894806)"
"(444.0, 444.0)","(840.0, 448.0)","(582.1666259765625, -478.7633361816406, 299.95135498046875)","(448.07, 440.04)","(838.23, 449.11)","(582.696655,-478.310303,299.909424)"
"(446.0, 444.0)","(839.0, 448.0)","(582.4296875, -478.4120788574219, 300.08966064453125)","(449.83, 440.07)","(835.61, 448.83)","(582.656799,-477.805115,299.910889)"
"(447.0, 444.0)","(838.0, 451.0)","(582.5302734375, -477.9518737792969, 299.9866027832031)","(450.64, 440.11)","(834.98, 448.7)","(582.727112,-477.641541,299.958038)"
"(448.0, 444.0)","(838.0, 449.0)","(582.7076416015625, -477.9864501953125, 300.1832275390625)","(451.74, 440.26)","(834.62, 448.63)","(582.901550,-477.464966,300.062714)"
"(449.0, 444.0)","(837.0, 447.0)","(582.7315063476562, -477.89788818359375, 300.30242919921875)","(452.65, 440.37)","(834.07, 448.49)","(583.005554,-477.295044,300.132294)"
"(450.0, 444.0)","(832.0, 448.0)","(582.1860961914062, -477.0933837890625, 299.97784423828125)","(454.07, 440.17)","(833.75, 448.48)","(583.247986,-477.109985,300.245819)"
"(451.0, 444.0)","(832.0, 445.0)","(582.3483276367188, -477.20257568359375, 300.21893310546875)","(455.47, 440.2)","(832.93, 448.51)","(583.413269,-476.844421,300.333527)"
"(453.0, 444.0)","(832.0, 447.0)","(582.7930297851562, -476.825439453125, 300.3445739746094)","(456.5, 440.17)","(831.42, 448.61)","(583.395142,-476.535583,300.320099)"
"(454.0, 440.0)","(832.0, 449.0)","(582.9691772460938, -476.8769226074219, 300.066650390625)","(457.65, 440.31)","(829.32, 448.41)","(583.308716,-476.149261,300.299469)"
"(454.0, 443.0)","(833.0, 447.0)","(583.13916015625, -476.9131164550781, 300.4557189941406)","(458.32, 440.39)","(828.45, 448.45)","(583.315063,-475.956207,300.307770)"
"(455.0, 444.0)","(828.0, 447.0)","(582.5911865234375, -476.10430908203125, 300.248291015625)","(459.0, 440.33)","(827.81, 448.44)","(583.356018,-475.805145,300.326874)"
"(456.0, 445.0)","(831.0, 451.0)","(583.33544921875, -475.9830322265625, 300.4832763671875)","(459.83, 440.51)","(826.69, 448.38)","(583.356506,-475.562531,300.344482)"
"(457.0, 444.0)","(828.0, 445.0)","(582.9756469726562, -476.025146484375, 300.5522766113281)","(461.45, 440.41)","(825.43, 448.05)","(583.490417,-475.254578,300.427185)"
"(458.0, 444.0)","(827.0, 448.0)","(583.0722045898438, -475.5638732910156, 300.44696044921875)","(463.03, 440.46)","(824.71, 447.83)","(583.703247,-474.997803,300.553741)"
"(459.0, 445.0)","(825.0, 448.0)","(582.9845581054688, -475.1245422363281, 300.4715576171875)","(464.05, 440.44)","(823.12, 447.66)","(583.664917,-474.699463,300.544891)"
"(460.0, 442.0)","(821.0, 447.0)","(582.5142822265625, -474.8279724121094, 300.0910339355469)","(465.08, 440.49)","(822.33, 447.63)","(583.755432,-474.482635,300.598297)"
"(461.0, 444.0)","(822.0, 447.0)","(582.9043579101562, -474.6796569824219, 300.4228210449219)","(466.33, 440.75)","(821.06, 447.65)","(583.820496,-474.161255,300.650787)"
"(462.0, 444.0)","(821.0, 444.0)","(582.9127197265625, -474.6665954589844, 300.5867919921875)","(466.96, 440.67)","(819.79, 447.53)","(583.750427,-473.947906,300.618195)"
"(464.0, 442.0)","(819.0, 445.0)","(583.0009155273438, -474.2740173339844, 300.4522705078125)","(468.02, 440.86)","(818.34, 447.39)","(583.744446,-473.643555,300.638092)"
"(464.0, 445.0)","(821.0, 448.0)","(583.3968505859375, -474.0602722167969, 300.69317626953125)","(469.69, 440.75)","(817.13, 447.34)","(583.898132,-473.315765,300.715576)"
"(465.0, 445.0)","(817.0, 445.0)","(582.9398193359375, -473.67767333984375, 300.62255859375)","(471.65, 440.68)","(816.22, 447.11)","(584.155823,-473.002106,300.858429)"
"(466.0, 444.0)","(817.0, 447.0)","(583.15966796875, -473.4919738769531, 300.56536865234375)","(472.55, 440.73)","(815.78, 447.0)","(584.271606,-472.849243,300.928406)"
"(466.0, 445.0)","(814.0, 445.0)","(582.6801147460938, -473.19378662109375, 300.49420166015625)","(473.56, 440.94)","(814.51, 447.09)","(584.285645,-472.553833,300.947479)"
"(467.0, 445.0)","(813.0, 447.0)","(582.7582397460938, -472.8061828613281, 300.4314880371094)","(474.39, 440.97)","(813.42, 447.05)","(584.286194,-472.325104,300.954132)"
"(467.0, 445.0)","(813.0, 444.0)","(582.71630859375, -473.0312805175781, 300.5676574707031)","(475.12, 440.99)","(812.61, 447.02)","(584.309692,-472.142365,300.970917)"
"(472.0, 442.0)","(811.0, 445.0)","(583.404296875, -472.3735046386719, 300.67822265625)","(475.7, 441.1)","(811.54, 446.76)","(584.259766,-471.954956,300.968262)"
"(468.0, 445.0)","(809.0, 447.0)","(582.342041015625, -472.198974609375, 300.2241516113281)","(477.67, 440.93)","(810.28, 446.68)","(584.463806,-471.593475,301.069641)"
"(469.0, 445.0)","(809.0, 448.0)","(582.5606689453125, -472.0093994140625, 300.28466796875)","(479.48, 440.96)","(809.2, 446.61)","(584.665649,-471.256012,301.182159)"
"(470.0, 445.0)","(807.0, 445.0)","(582.4131469726562, -471.8740539550781, 300.3704528808594)","(480.71, 440.99)","(807.82, 446.21)","(584.696838,-470.972778,301.224274)"
"(470.0, 445.0)","(810.0, 441.0)","(582.8245239257812, -472.54400634765625, 300.78778076171875)","(481.55, 441.12)","(806.79, 446.02)","(584.706787,-470.753693,301.250244)"
"(472.0, 444.0)","(808.0, 454.0)","(583.087890625, -471.1695251464844, 300.1770324707031)","(482.46, 441.29)","(805.93, 445.88)","(584.758789,-470.540649,301.297546)"
"(480.0, 442.0)","(807.0, 454.0)","(584.541259765625, -470.28656005859375, 300.7998352050781)","(483.51, 441.5)","(804.62, 445.7)","(584.768677,-470.256012,301.328766)"
"(482.0, 442.0)","(806.0, 454.0)","(584.79345703125, -469.93389892578125, 300.93231201171875)","(484.37, 441.53)","(803.42, 445.37)","(584.752319,-470.032043,301.342255)"
"(482.0, 442.0)","(804.0, 453.0)","(584.4662475585938, -469.7624206542969, 300.82012939453125)","(485.6, 441.23)","(800.79, 444.81)","(584.579651,-469.632690,301.268280)"
"(484.0, 442.0)","(802.0, 453.0)","(584.5606689453125, -469.28631591796875, 300.8730163574219)","(487.77, 441.36)","(798.49, 444.98)","(584.665100,-469.077423,301.317017)"
"(486.0, 446.0)","(798.0, 452.0)","(584.376953125, -468.32598876953125, 301.1007080078125)","(490.05, 441.47)","(796.85, 445.1)","(584.874756,-468.596283,301.430023)"
"(488.0, 446.0)","(798.0, 452.0)","(584.7838745117188, -468.0968322753906, 301.3112487792969)","(491.41, 441.79)","(795.96, 445.03)","(585.014587,-468.310791,301.529114)"
"(490.0, 445.0)","(796.0, 452.0)","(584.8629150390625, -467.6987609863281, 301.2908020019531)","(493.1, 441.43)","(794.37, 444.38)","(585.095337,-467.998413,301.585083)"
"(491.0, 446.0)","(796.0, 452.0)","(585.0784912109375, -467.5060119628906, 301.4676513671875)","(494.11, 441.56)","(793.57, 444.12)","(585.172974,-467.793457,301.649323)"
"(491.0, 446.0)","(796.0, 452.0)","(585.0784912109375, -467.5060119628906, 301.4676513671875)","(495.15, 441.63)","(792.83, 444.06)","(585.267700,-467.582001,301.707764)"
"(492.0, 446.0)","(795.0, 452.0)","(585.1237182617188, -467.2679138183594, 301.4930419921875)","(496.16, 441.63)","(792.09, 444.18)","(585.357605,-467.365906,301.749603)"
"(493.0, 446.0)","(794.0, 452.0)","(585.1688232421875, -467.02984619140625, 301.51837158203125)","(497.48, 441.65)","(791.33, 444.18)","(585.505981,-467.119263,301.829407)"
"(494.0, 446.0)","(792.0, 452.0)","(585.055419921875, -466.6681213378906, 301.46368408203125)","(498.04, 441.79)","(789.89, 444.05)","(585.391968,-466.876343,301.789520)"
"(495.0, 446.0)","(791.0, 452.0)","(585.0999755859375, -466.42999267578125, 301.4887390136719)","(499.26, 442.07)","(787.81, 443.68)","(585.309204,-466.486084,301.789062)"
"(497.0, 447.0)","(789.0, 452.0)","(585.2002563476562, -465.8756408691406, 301.6097106933594)","(501.54, 441.77)","(785.75, 442.84)","(585.431213,-466.057739,301.881622)"
"(501.0, 444.0)","(788.0, 452.0)","(585.81640625, -465.5272521972656, 301.73504638671875)","(503.11, 441.96)","(784.62, 442.56)","(585.568848,-465.744690,301.982697)"
"(500.0, 447.0)","(787.0, 452.0)","(585.4899291992188, -465.28448486328125, 301.7635803222656)","(504.36, 441.92)","(783.73, 442.41)","(585.678406,-465.506073,302.046722)"
"(501.0, 447.0)","(781.0, 443.0)","(584.630859375, -465.1133117675781, 301.8106994628906)","(505.2, 441.99)","(782.98, 442.46)","(585.730591,-465.307892,302.077332)"
"(501.0, 447.0)","(783.0, 444.0)","(584.9600219726562, -465.2839660644531, 301.9239196777344)","(506.21, 442.17)","(781.78, 442.49)","(585.746582,-465.027649,302.098450)"
"(502.0, 447.0)","(784.0, 451.0)","(585.4053344726562, -464.76055908203125, 301.7792053222656)","(507.04, 442.33)","(780.29, 442.41)","(585.678284,-464.742218,302.080994)"
"(504.0, 444.0)","(778.0, 444.0)","(584.7383422851562, -464.5572509765625, 301.6236267089844)","(507.66, 442.48)","(779.59, 442.34)","(585.693054,-464.578369,302.103699)"
"(504.0, 447.0)","(780.0, 441.0)","(585.0537719726562, -464.7979736328125, 302.1383361816406)","(508.4, 442.4)","(778.58, 442.05)","(585.677490,-464.397247,302.107971)"
"(506.0, 447.0)","(780.0, 445.0)","(585.5046997070312, -464.264404296875, 302.1590270996094)","(510.52, 442.19)","(777.34, 441.94)","(585.904114,-464.025757,302.220215)"
"(506.0, 447.0)","(777.0, 441.0)","(584.9804077148438, -464.1988220214844, 302.10662841796875)","(511.79, 442.21)","(776.56, 441.81)","(586.034546,-463.792023,302.297729)"
"(510.0, 444.0)","(775.0, 443.0)","(585.4583129882812, -463.57476806640625, 302.0562438964844)","(512.38, 442.24)","(776.06, 441.88)","(586.074829,-463.654968,302.317993)"
"(510.0, 444.0)","(774.0, 443.0)","(585.2989501953125, -463.4514465332031, 301.9757995605469)","(513.19, 442.29)","(775.55, 441.76)","(586.155884,-463.504303,302.370758)"
"(510.0, 444.0)","(777.0, 444.0)","(585.78857421875, -463.7452087402344, 302.169921875)","(514.14, 442.35)","(774.95, 441.74)","(586.251831,-463.318054,302.426819)"
"(510.0, 448.0)","(776.0, 443.0)","(585.6607055664062, -463.3863830566406, 302.4200439453125)","(514.84, 442.5)","(773.98, 441.7)","(586.239075,-463.109406,302.434204)"
"(512.0, 447.0)","(777.0, 444.0)","(586.223876953125, -463.2819519042969, 302.5912170410156)","(515.43, 442.69)","(773.12, 441.72)","(586.222534,-462.919159,302.438873)"
"(514.0, 444.0)","(773.0, 441.0)","(585.9213256835938, -463.0213623046875, 302.406982421875)","(516.14, 442.78)","(771.93, 441.75)","(586.176453,-462.681549,302.421875)"
"(514.0, 444.0)","(773.0, 441.0)","(585.9213256835938, -463.0213623046875, 302.406982421875)","(517.54, 442.54)","(771.09, 441.36)","(586.316711,-462.465668,302.501465)"
"(516.0, 444.0)","(773.0, 440.0)","(586.3124389648438, -462.8680725097656, 302.6629333496094)","(518.68, 442.56)","(770.09, 441.24)","(586.384583,-462.218964,302.546509)"
"(516.0, 448.0)","(774.0, 443.0)","(586.548095703125, -462.45123291015625, 302.88409423828125)","(519.56, 442.58)","(769.17, 441.19)","(586.413635,-462.006653,302.567535)"
"(517.0, 447.0)","(770.0, 443.0)","(586.097900390625, -461.9205322265625, 302.5939636230469)","(520.57, 442.58)","(768.27, 441.22)","(586.472473,-461.777374,302.598419)"
"(518.0, 447.0)","(769.0, 444.0)","(586.1494750976562, -461.6059265136719, 302.5693359375)","(521.51, 442.6)","(767.18, 441.16)","(586.485840,-461.537903,302.612274)"
"(519.0, 448.0)","(770.0, 440.0)","(586.4761962890625, -461.8423767089844, 303.0155029296875)","(522.17, 442.6)","(765.29, 440.94)","(586.312561,-461.245789,302.538300)"
"(520.0, 448.0)","(768.0, 441.0)","(586.3670043945312, -461.4044494628906, 302.90966796875)","(522.95, 442.79)","(764.22, 440.88)","(586.298340,-461.013916,302.548859)"
"(521.0, 448.0)","(767.0, 440.0)","(586.39599609375, -461.24273681640625, 302.98028564453125)","(523.71, 442.96)","(763.22, 440.59)","(586.288513,-460.812256,302.572510)"
"(522.0, 448.0)","(767.0, 440.0)","(586.5963745117188, -461.12786865234375, 303.08416748046875)","(525.29, 442.77)","(762.27, 440.51)","(586.449402,-460.534424,302.649841)"
"(523.0, 448.0)","(761.0, 444.0)","(585.8753662109375, -459.9665832519531, 302.5089111328125)","(526.33, 442.88)","(760.99, 440.43)","(586.451721,-460.254547,302.665314)"
"(524.0, 448.0)","(759.0, 443.0)","(585.7426147460938, -459.68157958984375, 302.49786376953125)","(527.53, 442.75)","(760.22, 440.46)","(586.566833,-460.029419,302.716614)"
"(525.0, 448.0)","(762.0, 439.0)","(586.3823852539062, -460.2432861328125, 303.0372619628906)","(528.54, 442.69)","(759.81, 440.52)","(586.702698,-459.862793,302.780823)"
"(526.0, 448.0)","(761.0, 443.0)","(586.4636840820312, -459.69854736328125, 302.8673400878906)","(529.36, 442.63)","(758.77, 440.5)","(586.698181,-459.646423,302.777924)"
"(527.0, 448.0)","(761.0, 439.0)","(586.6210327148438, -459.89019775390625, 303.1631774902344)","(530.24, 442.67)","(757.14, 440.39)","(586.610474,-459.349548,302.744507)"
"(528.0, 448.0)","(757.0, 440.0)","(586.1866455078125, -459.205322265625, 302.8929138183594)","(531.1, 442.92)","(756.05, 440.38)","(586.608459,-459.097473,302.762665)"
"(529.0, 448.0)","(757.0, 443.0)","(586.4171142578125, -458.8601989746094, 302.8515625)","(531.89, 443.05)","(755.08, 440.44)","(586.611206,-458.872223,302.771484)"
