Left_2D,Right_2D,3D_Point,Pred_left,Pred_right,Pred_3d
"(632.0, 359.0)","(645.0, 419.0)","(587.486083984375, -442.0656433105469, 299.1038818359375)","(652.66, 370.36)","(646.15, 419.02)","(591.651367,-438.859344,302.027435)"
"(630.0, 359.0)","(647.0, 421.0)","(587.4442138671875, -442.3844299316406, 298.97186279296875)","(653.11, 370.44)","(647.67, 419.08)","(591.995728,-438.981415,302.203033)"
"(628.0, 359.0)","(649.0, 422.0)","(587.3980102539062, -442.7839050292969, 298.8889465332031)","(653.69, 370.71)","(649.68, 419.22)","(592.449036,-439.126709,302.441986)"
"(627.0, 359.0)","(651.0, 423.0)","(587.54345703125, -443.06573486328125, 298.905517578125)","(654.11, 370.95)","(651.91, 419.27)","(592.908875,-439.327423,302.686279)"
"(626.0, 359.0)","(654.0, 421.0)","(587.8425903320312, -443.7116394042969, 299.1521911621094)","(654.33, 371.03)","(654.41, 418.73)","(593.374451,-439.645142,302.952545)"
"(623.0, 358.0)","(659.0, 422.0)","(588.097900390625, -444.67724609375, 299.1468505859375)","(654.35, 371.19)","(655.92, 418.71)","(593.635132,-439.816742,303.094299)"
"(622.0, 358.0)","(657.0, 422.0)","(587.5726318359375, -444.55029296875, 298.8816833496094)","(654.33, 371.17)","(656.71, 418.81)","(593.765930,-439.909485,303.152832)"
"(619.0, 358.0)","(656.0, 422.0)","(586.8283081054688, -444.7812194824219, 298.4989929199219)","(654.26, 371.08)","(659.15, 418.65)","(594.166748,-440.236969,303.354431)"
"(618.0, 364.0)","(659.0, 418.0)","(587.1314697265625, -445.1001281738281, 299.2558288574219)","(654.63, 371.22)","(661.85, 417.61)","(594.693909,-440.596985,303.682098)"
"(614.0, 364.0)","(660.0, 417.0)","(586.5203247070312, -445.7728271484375, 298.9856872558594)","(654.46, 371.06)","(664.04, 417.65)","(595.033508,-440.895081,303.837677)"
"(611.0, 358.0)","(666.0, 417.0)","(586.91064453125, -447.3465881347656, 298.7587585449219)","(654.5, 371.05)","(666.12, 417.7)","(595.395325,-441.142303,304.014771)"
"(611.0, 358.0)","(669.0, 421.0)","(587.4262084960938, -447.39300537109375, 298.81121826171875)","(654.32, 371.04)","(668.91, 416.95)","(595.832275,-441.566620,304.270020)"
"(609.0, 358.0)","(671.0, 418.0)","(587.3513793945312, -448.1128845214844, 298.9176940917969)","(654.56, 371.13)","(671.39, 416.84)","(596.300659,-441.844391,304.516113)"
"(607.0, 358.0)","(668.0, 421.0)","(586.485107421875, -447.74127197265625, 298.3262634277344)","(654.51, 371.06)","(672.32, 416.74)","(596.448669,-441.977966,304.590088)"
"(605.0, 358.0)","(670.0, 418.0)","(586.4093627929688, -448.4610290527344, 298.4320068359375)","(654.28, 371.07)","(674.14, 416.78)","(596.713928,-442.224304,304.719879)"
"(603.0, 358.0)","(675.0, 418.0)","(586.8411254882812, -449.3072509765625, 298.6372375488281)","(654.33, 370.93)","(675.93, 416.6)","(597.027283,-442.463654,304.876038)"
"(601.0, 358.0)","(676.0, 419.0)","(586.62109375, -449.584716796875, 298.4682312011719)","(654.27, 370.94)","(678.65, 416.43)","(597.477966,-442.817352,305.109772)"
"(599.0, 358.0)","(680.0, 417.0)","(586.8742065429688, -450.4681396484375, 298.68603515625)","(654.3, 370.89)","(680.87, 416.39)","(597.861450,-443.093597,305.299622)"
"(597.0, 358.0)","(681.0, 419.0)","(586.6590576171875, -450.666015625, 298.4689025878906)","(654.37, 370.91)","(681.93, 416.4)","(598.055725,-443.213165,305.397522)"
"(594.0, 358.0)","(685.0, 417.0)","(586.7130126953125, -451.66650390625, 298.5830993652344)","(654.58, 370.99)","(684.09, 416.09)","(598.463501,-443.472137,305.623047)"
"(603.0, 362.0)","(686.0, 418.0)","(588.6654663085938, -450.3265075683594, 299.8158874511719)","(654.28, 370.98)","(686.67, 416.15)","(598.844482,-443.820129,305.807770)"
"(592.0, 357.0)","(689.0, 417.0)","(586.9678955078125, -452.47186279296875, 298.6318664550781)","(654.23, 370.78)","(688.84, 416.07)","(599.203430,-444.114868,305.976898)"
"(589.0, 357.0)","(689.0, 417.0)","(586.3785400390625, -452.8241271972656, 298.3255615234375)","(654.25, 370.87)","(690.99, 416.06)","(599.573792,-444.370239,306.168091)"
"(588.0, 357.0)","(691.0, 414.0)","(586.4871215820312, -453.4239196777344, 298.52587890625)","(654.31, 370.91)","(691.57, 415.82)","(599.683472,-444.450439,306.238159)"
"(586.0, 357.0)","(691.0, 418.0)","(586.1207885742188, -453.3413391113281, 298.1333923339844)","(654.5, 370.97)","(693.11, 415.83)","(599.983398,-444.611816,306.391937)"
"(597.0, 359.0)","(694.0, 414.0)","(588.7587280273438, -452.57073974609375, 299.8323974609375)","(654.36, 370.81)","(695.6, 415.86)","(600.379883,-444.944550,306.576416)"
"(593.0, 359.0)","(698.0, 415.0)","(588.6301879882812, -453.4496765136719, 299.69952392578125)","(654.44, 370.89)","(696.63, 416.04)","(600.572327,-445.041138,306.668640)"
"(585.0, 362.0)","(697.0, 417.0)","(586.9202270507812, -453.8622741699219, 298.9184265136719)","(654.52, 370.92)","(697.67, 416.03)","(600.765442,-445.157990,306.767731)"
"(580.0, 363.0)","(697.0, 417.0)","(585.94091796875, -454.36676025390625, 298.47772216796875)","(654.38, 370.81)","(699.38, 415.97)","(601.028809,-445.398163,306.893951)"
"(567.0, 364.0)","(714.0, 417.0)","(586.1187744140625, -457.88458251953125, 298.57513427734375)","(654.64, 371.03)","(713.88, 415.89)","(603.554504,-447.140289,308.172272)"
"(566.0, 364.0)","(716.0, 418.0)","(586.2496337890625, -458.16741943359375, 298.585205078125)","(654.47, 370.87)","(715.71, 415.82)","(603.832153,-447.403717,308.302551)"
"(556.0, 362.0)","(717.0, 415.0)","(584.3783569335938, -459.85888671875, 297.6226501464844)","(654.59, 370.87)","(717.19, 415.78)","(604.108521,-447.575043,308.442780)"
"(559.0, 363.0)","(721.0, 415.0)","(585.623291015625, -459.9140930175781, 298.3236389160156)","(654.54, 370.93)","(720.25, 415.91)","(604.622131,-447.942719,308.695740)"
"(558.0, 363.0)","(724.0, 418.0)","(585.9293212890625, -460.16253662109375, 298.320556640625)","(654.43, 370.79)","(723.04, 415.78)","(605.075439,-448.320496,308.918243)"
"(554.0, 364.0)","(724.0, 418.0)","(585.1380615234375, -460.54827880859375, 297.9779357910156)","(654.66, 370.95)","(725.1, 415.86)","(605.474487,-448.528412,309.124756)"
"(551.0, 363.0)","(727.0, 417.0)","(584.9988403320312, -461.425537109375, 297.8760681152344)","(654.66, 371.02)","(727.66, 415.89)","(605.912476,-448.835907,309.346161)"
"(550.0, 363.0)","(729.0, 418.0)","(585.1259155273438, -461.70849609375, 297.8844299316406)","(654.64, 370.92)","(729.46, 415.99)","(606.216248,-449.060150,309.485352)"
"(547.0, 364.0)","(731.0, 418.0)","(584.8510131835938, -462.2212219238281, 297.80291748046875)","(654.36, 370.89)","(731.86, 416.02)","(606.570312,-449.388641,309.656891)"
"(541.0, 360.0)","(737.0, 417.0)","(584.55029296875, -464.06146240234375, 297.3989562988281)","(654.58, 370.9)","(734.89, 416.09)","(607.133118,-449.730225,309.935181)"
"(546.0, 362.0)","(737.0, 418.0)","(585.5850219726562, -463.2349853515625, 298.0245666503906)","(654.37, 370.81)","(736.78, 416.09)","(607.413696,-449.994995,310.067841)"
"(541.0, 362.0)","(737.0, 419.0)","(584.5882568359375, -463.7411804199219, 297.4564514160156)","(654.65, 370.9)","(739.67, 416.22)","(607.965698,-450.301392,310.343414)"
"(541.0, 360.0)","(742.0, 415.0)","(585.3209838867188, -464.8271484375, 297.8807373046875)","(654.47, 370.81)","(740.44, 416.26)","(608.060913,-450.421387,310.381775)"
"(540.0, 364.0)","(740.0, 417.0)","(584.8605346679688, -464.2153625488281, 297.82476806640625)","(654.66, 370.94)","(742.72, 416.25)","(608.489929,-450.670959,310.605743)"
"(538.0, 363.0)","(743.0, 418.0)","(584.9315795898438, -464.8195495605469, 297.7316589355469)","(654.74, 370.95)","(744.46, 416.24)","(608.803955,-450.876373,310.763733)"
"(537.0, 363.0)","(745.0, 415.0)","(585.01513671875, -465.4130554199219, 297.9177551269531)","(654.64, 370.92)","(746.48, 416.33)","(609.129883,-451.132629,310.918884)"
"(533.0, 360.0)","(747.0, 417.0)","(584.5115356445312, -466.2159118652344, 297.34130859375)","(654.59, 370.93)","(747.35, 416.41)","(609.269348,-451.238800,310.984650)"
"(533.0, 362.0)","(748.0, 418.0)","(584.69921875, -466.0956115722656, 297.5234069824219)","(654.53, 370.78)","(748.87, 416.43)","(609.516785,-451.443756,311.096222)"
"(532.0, 363.0)","(748.0, 417.0)","(584.4965209960938, -466.2073974609375, 297.53704833984375)","(654.8, 370.9)","(751.45, 416.48)","(610.014282,-451.717438,311.350891)"
"(527.0, 362.0)","(752.0, 419.0)","(584.1220703125, -467.2062072753906, 297.15875244140625)","(654.74, 370.91)","(753.02, 416.4)","(610.270569,-451.923798,311.483154)"
"(526.0, 363.0)","(755.0, 419.0)","(584.4000244140625, -467.60650634765625, 297.3612365722656)","(654.64, 370.81)","(755.23, 416.63)","(610.629883,-452.198334,311.642761)"
"(521.0, 362.0)","(757.0, 421.0)","(583.7078857421875, -468.3614807128906, 296.8254089355469)","(654.93, 370.98)","(756.31, 416.75)","(610.875671,-452.275146,311.771912)"
"(516.0, 363.0)","(757.0, 418.0)","(582.6691284179688, -469.0933532714844, 296.5041198730469)","(654.99, 371.04)","(757.06, 416.66)","(611.016174,-452.363098,311.851044)"
"(519.0, 364.0)","(759.0, 422.0)","(583.6465454101562, -468.5966491699219, 296.8744201660156)","(654.52, 370.85)","(758.92, 416.71)","(611.238464,-452.658875,311.944000)"
"(518.0, 363.0)","(759.0, 418.0)","(583.3876342773438, -469.1041259765625, 296.8702392578125)","(654.96, 370.96)","(760.42, 416.75)","(611.586243,-452.781067,312.124603)"
"(517.0, 363.0)","(757.0, 418.0)","(582.8724975585938, -468.976806640625, 296.60980224609375)","(654.74, 370.91)","(761.55, 416.72)","(611.734619,-452.952698,312.195679)"
"(516.0, 363.0)","(761.0, 419.0)","(583.3031005859375, -469.5040283203125, 296.7691955566406)","(654.74, 370.9)","(762.74, 416.84)","(611.939392,-453.091248,312.290710)"
"(515.0, 363.0)","(764.0, 419.0)","(583.5663452148438, -469.986328125, 296.8949890136719)","(654.71, 370.88)","(763.96, 417.13)","(612.144409,-453.224518,312.376190)"
"(513.0, 363.0)","(762.0, 419.0)","(582.8472900390625, -469.9754333496094, 296.52862548828125)","(654.91, 370.94)","(765.01, 417.37)","(612.367371,-453.307617,312.479736)"
"(513.0, 366.0)","(765.0, 422.0)","(583.3824462890625, -469.8630676269531, 296.8536376953125)","(655.04, 370.99)","(766.27, 417.36)","(612.610352,-453.445099,312.605286)"
"(513.0, 366.0)","(766.0, 422.0)","(583.5382080078125, -469.985107421875, 296.930908203125)","(655.01, 370.95)","(767.37, 417.39)","(612.792969,-453.585449,312.691772)"
"(508.0, 363.0)","(764.0, 422.0)","(582.17236328125, -470.57086181640625, 296.021484375)","(654.94, 370.98)","(768.44, 417.46)","(612.962891,-453.718201,312.774567)"
"(510.0, 364.0)","(771.0, 419.0)","(583.6439819335938, -471.3397216796875, 296.9790344238281)","(654.99, 371.02)","(769.93, 417.55)","(613.229736,-453.886536,312.905762)"
"(507.0, 366.0)","(770.0, 414.0)","(582.83984375, -471.7851867675781, 296.9515380859375)","(654.79, 370.99)","(771.13, 417.19)","(613.391846,-454.088654,313.002380)"
"(509.0, 366.0)","(772.0, 415.0)","(583.5712890625, -471.7197570800781, 297.2749938964844)","(654.81, 370.98)","(772.01, 417.3)","(613.547729,-454.187469,313.073669)"
"(508.0, 364.0)","(770.0, 422.0)","(583.1145629882812, -471.22021484375, 296.558349609375)","(654.89, 370.94)","(773.14, 417.28)","(613.757751,-454.322693,313.176910)"
"(507.0, 366.0)","(774.0, 422.0)","(583.5543212890625, -471.65972900390625, 296.91070556640625)","(654.8, 370.81)","(774.64, 417.29)","(613.996033,-454.528320,313.285645)"
"(506.0, 360.0)","(774.0, 422.0)","(583.2760009765625, -472.27154541015625, 296.3506164550781)","(654.72, 370.85)","(775.46, 417.23)","(614.120117,-454.640625,313.353027)"
"(501.0, 366.0)","(772.0, 423.0)","(582.0276489257812, -472.0368957519531, 296.0750427246094)","(655.06, 371.05)","(777.04, 417.43)","(614.464111,-454.765259,313.529266)"
"(503.0, 368.0)","(771.0, 422.0)","(582.2947387695312, -471.593994140625, 296.4051818847656)","(654.84, 370.99)","(778.47, 417.39)","(614.663696,-454.975739,313.625671)"
"(505.0, 366.0)","(771.0, 423.0)","(582.6915283203125, -471.4494934082031, 296.4234313964844)","(654.78, 370.95)","(779.86, 417.49)","(614.890564,-455.150269,313.730408)"
"(505.0, 370.0)","(771.0, 423.0)","(582.7398071289062, -471.1201171875, 296.7243347167969)","(655.09, 370.98)","(780.56, 417.62)","(615.075928,-455.188385,313.819366)"
"(497.0, 368.0)","(780.0, 419.0)","(582.4177856445312, -473.61846923828125, 296.5863342285156)","(654.9, 370.97)","(781.49, 417.74)","(615.197388,-455.317169,313.872070)"
"(500.0, 366.0)","(783.0, 418.0)","(583.4597778320312, -473.8770751953125, 297.0282287597656)","(655.14, 370.95)","(783.07, 417.7)","(615.518005,-455.489655,314.033508)"
"(499.0, 364.0)","(781.0, 417.0)","(582.9075317382812, -473.9909973144531, 296.6590576171875)","(654.98, 371.04)","(784.48, 417.81)","(615.728638,-455.667267,314.138245)"
"(499.0, 366.0)","(785.0, 417.0)","(583.5498046875, -474.3133850097656, 297.11737060546875)","(655.02, 370.94)","(785.01, 417.84)","(615.827637,-455.733917,314.179199)"
"(489.0, 367.0)","(791.0, 421.0)","(582.4712524414062, -475.8183288574219, 296.406494140625)","(654.92, 371.04)","(790.57, 418.49)","(616.768555,-456.376434,314.620453)"
"(484.0, 368.0)","(793.0, 418.0)","(581.7176513671875, -476.7874450683594, 296.22564697265625)","(655.0, 370.97)","(792.75, 418.39)","(617.158936,-456.650726,314.815582)"
"(484.0, 368.0)","(792.0, 417.0)","(581.5518188476562, -476.7415771484375, 296.1924133300781)","(655.18, 371.09)","(795.35, 418.94)","(617.648926,-456.900299,315.040009)"
"(483.0, 370.0)","(794.0, 419.0)","(581.704345703125, -476.7841796875, 296.30450439453125)","(654.63, 370.84)","(797.09, 418.9)","(617.831787,-457.202850,315.113373)"
"(478.0, 367.0)","(796.0, 421.0)","(580.9578247070312, -477.7037353515625, 295.6024475097656)","(655.23, 371.13)","(799.21, 418.91)","(618.323792,-457.372559,315.380768)"
"(478.0, 370.0)","(797.0, 422.0)","(581.1663208007812, -477.501708984375, 295.8658447265625)","(655.11, 370.94)","(800.39, 418.76)","(618.499329,-457.559540,315.462311)"
"(476.0, 366.0)","(797.0, 419.0)","(580.6538696289062, -478.2918395996094, 295.4700622558594)","(654.96, 370.99)","(800.99, 418.72)","(618.571411,-457.650574,315.503143)"
"(479.0, 372.0)","(802.0, 419.0)","(582.1243286132812, -478.0574645996094, 296.6335754394531)","(655.14, 371.03)","(802.92, 419.48)","(618.947876,-457.807465,315.654419)"
"(476.0, 370.0)","(806.0, 419.0)","(582.0803833007812, -479.0570983886719, 296.45782470703125)","(655.16, 371.03)","(804.0, 419.3)","(619.136658,-457.953156,315.757996)"
"(472.0, 370.0)","(807.0, 419.0)","(581.39892578125, -479.6418151855469, 296.1001281738281)","(654.98, 370.91)","(806.67, 419.76)","(619.562012,-458.279663,315.936584)"
"(470.0, 370.0)","(806.0, 422.0)","(580.8722534179688, -479.5250244140625, 295.6817932128906)","(655.35, 371.03)","(808.12, 419.07)","(619.884399,-458.460602,316.143341)"
"(470.0, 372.0)","(809.0, 422.0)","(581.3572998046875, -479.7254943847656, 296.062255859375)","(655.29, 371.16)","(809.26, 419.56)","(620.073425,-458.561218,316.220703)"
"(470.0, 370.0)","(806.0, 421.0)","(580.8583984375, -479.6005859375, 295.7239990234375)","(655.19, 371.15)","(811.1, 420.28)","(620.375732,-458.746765,316.332367)"
"(467.0, 370.0)","(811.0, 419.0)","(580.9616088867188, -480.7073669433594, 295.85882568359375)","(654.8, 370.93)","(812.01, 419.45)","(620.441956,-458.986298,316.391815)"
"(464.0, 370.0)","(810.0, 422.0)","(580.2269897460938, -480.70672607421875, 295.3326416015625)","(655.19, 371.07)","(813.82, 419.55)","(620.837891,-459.147339,316.595245)"
"(464.0, 371.0)","(812.0, 419.0)","(580.5016479492188, -481.0934753417969, 295.6858215332031)","(655.16, 371.02)","(815.21, 419.51)","(621.070618,-459.330688,316.709686)"
"(461.0, 371.0)","(813.0, 419.0)","(580.0255737304688, -481.5620422363281, 295.43487548828125)","(655.2, 371.06)","(816.32, 419.51)","(621.270752,-459.460846,316.812378)"
"(462.0, 372.0)","(815.0, 421.0)","(580.58056640625, -481.4568176269531, 295.6874084472656)","(655.15, 370.96)","(817.43, 420.28)","(621.457703,-459.553375,316.857849)"
"(456.0, 371.0)","(817.0, 422.0)","(579.6248779296875, -482.4013977050781, 295.065185546875)","(655.31, 371.12)","(819.43, 419.79)","(621.833435,-459.808685,317.082672)"
"(458.0, 371.0)","(818.0, 419.0)","(580.1502685546875, -482.5172119140625, 295.4823303222656)","(655.35, 371.11)","(820.32, 419.91)","(621.996521,-459.906372,317.157074)"
"(457.0, 372.0)","(819.0, 422.0)","(580.1510009765625, -482.4466552734375, 295.40118408203125)","(655.13, 371.11)","(820.85, 419.99)","(622.042175,-459.991608,317.174683)"
"(457.0, 371.0)","(822.0, 419.0)","(580.5418090820312, -483.1194763183594, 295.6719665527344)","(654.95, 370.98)","(822.1, 420.02)","(622.219177,-460.175934,317.251404)"
"(455.0, 372.0)","(822.0, 423.0)","(580.1973876953125, -482.9679870605469, 295.3657531738281)","(655.14, 371.04)","(823.46, 420.55)","(622.499329,-460.277740,317.368164)"
"(453.0, 375.0)","(821.0, 421.0)","(579.6468505859375, -482.9792785644531, 295.3901672363281)","(655.34, 371.12)","(824.75, 420.91)","(622.768250,-460.381317,317.489716)"
"(452.0, 371.0)","(822.0, 423.0)","(579.5515747070312, -483.3972473144531, 294.9607238769531)","(655.29, 371.08)","(826.93, 420.27)","(623.128113,-460.710754,317.699524)"
"(450.0, 372.0)","(824.0, 422.0)","(579.4326782226562, -483.86383056640625, 295.0108642578125)","(655.16, 370.98)","(827.97, 420.45)","(623.281006,-460.849335,317.758698)"
"(454.0, 371.0)","(827.0, 423.0)","(580.7218627929688, -483.7750244140625, 295.5514831542969)","(655.15, 371.04)","(828.64, 420.73)","(623.397705,-460.907776,317.806305)"
"(454.0, 371.0)","(827.0, 421.0)","(580.69189453125, -483.92474365234375, 295.6343688964844)","(655.42, 371.14)","(828.91, 421.1)","(623.505798,-460.873932,317.848877)"
"(444.0, 372.0)","(828.0, 423.0)","(578.7839965820312, -484.9684143066406, 294.611083984375)","(655.08, 371.04)","(829.8, 421.22)","(623.587769,-461.022797,317.874939)"
"(419.0, 383.0)","(850.0, 421.0)","(576.9209594726562, -489.7613830566406, 294.4334716796875)","(655.47, 371.24)","(852.02, 424.88)","(627.553833,-463.454987,319.673920)"
"(419.0, 379.0)","(853.0, 422.0)","(577.3033447265625, -490.3824157714844, 294.294921875)","(655.39, 371.12)","(852.64, 424.84)","(627.642700,-463.554169,319.711487)"
"(419.0, 378.0)","(854.0, 426.0)","(577.4981079101562, -490.2914123535156, 294.12738037109375)","(655.18, 371.09)","(854.02, 425.03)","(627.838562,-463.738800,319.796021)"
"(534.0, 359.0)","(856.0, 427.0)","(602.0581665039062, -478.7828674316406, 305.4794616699219)","(655.49, 371.14)","(854.98, 425.22)","(628.074036,-463.804657,319.908173)"
"(416.0, 378.0)","(854.0, 424.0)","(576.8258056640625, -490.78369140625, 293.8760681152344)","(655.43, 371.2)","(855.83, 425.48)","(628.211792,-463.893433,319.967072)"
"(418.0, 381.0)","(854.0, 422.0)","(577.275390625, -490.45367431640625, 294.4165344238281)","(655.17, 371.18)","(857.63, 426.09)","(628.474182,-464.103729,320.063080)"
"(414.0, 379.0)","(858.0, 426.0)","(577.0390625, -491.2696228027344, 293.9457092285156)","(655.44, 371.16)","(858.69, 425.78)","(628.712952,-464.230316,320.198120)"
"(418.0, 381.0)","(858.0, 427.0)","(577.9475708007812, -490.57159423828125, 294.50762939453125)","(655.42, 371.19)","(859.14, 425.84)","(628.787598,-464.282013,320.234192)"
"(414.0, 380.0)","(860.0, 424.0)","(577.3177490234375, -491.5774841308594, 294.25152587890625)","(655.22, 371.14)","(859.76, 426.03)","(628.853577,-464.372131,320.252655)"
"(418.0, 381.0)","(862.0, 427.0)","(578.5361938476562, -491.0585632324219, 294.800537109375)","(655.4, 371.15)","(862.5, 427.1)","(629.379211,-464.612244,320.459534)"
"(414.0, 380.0)","(864.0, 424.0)","(577.9042358398438, -492.0639343261719, 294.54327392578125)","(655.6, 371.13)","(864.14, 427.48)","(629.710999,-464.767212,320.604156)"
"(414.0, 381.0)","(864.0, 427.0)","(577.9752807617188, -491.76092529296875, 294.5028991699219)","(655.44, 371.13)","(864.77, 427.86)","(629.789917,-464.835693,320.622711)"
"(412.0, 381.0)","(866.0, 430.0)","(577.8925170898438, -492.0132141113281, 294.306396484375)","(655.6, 371.17)","(867.49, 428.74)","(630.306885,-465.088104,320.837219)"
"(414.0, 382.0)","(869.0, 430.0)","(578.7810668945312, -492.0669860839844, 294.82763671875)","(655.73, 371.2)","(868.61, 428.9)","(630.531738,-465.199005,320.943451)"
"(412.0, 382.0)","(866.0, 424.0)","(577.808837890625, -492.37158203125, 294.6268005371094)","(655.25, 371.2)","(870.35, 429.4)","(630.735718,-465.434601,321.016632)"
"(412.0, 382.0)","(871.0, 430.0)","(578.6461181640625, -492.5398864746094, 294.7513732910156)","(655.41, 371.09)","(871.69, 429.58)","(631.004272,-465.579102,321.133789)"
"(412.0, 383.0)","(871.0, 430.0)","(578.666015625, -492.45758056640625, 294.831298828125)","(655.7, 371.17)","(872.23, 429.88)","(631.165161,-465.584381,321.204865)"
"(412.0, 383.0)","(873.0, 428.0)","(578.9248657226562, -492.8480529785156, 295.0577087402344)","(655.39, 371.19)","(874.54, 430.3)","(631.504639,-465.876526,321.351898)"
"(412.0, 383.0)","(873.0, 431.0)","(578.9772338867188, -492.6280212402344, 294.9373779296875)","(655.7, 371.19)","(876.08, 430.18)","(631.838806,-466.043121,321.526031)"
"(408.0, 384.0)","(876.0, 432.0)","(578.5961303710938, -493.2962951660156, 294.7507629394531)","(655.36, 371.17)","(878.36, 430.62)","(632.166504,-466.336792,321.663147)"
"(412.0, 383.0)","(880.0, 431.0)","(580.0057983398438, -493.481689453125, 295.4493713378906)","(655.77, 371.32)","(879.9, 430.96)","(632.529175,-466.445496,321.838165)"
"(390.0, 389.0)","(882.0, 435.0)","(575.7572631835938, -495.45648193359375, 293.45965576171875)","(655.46, 371.12)","(880.53, 431.25)","(632.572693,-466.554077,321.828979)"
"(365.0, 396.0)","(899.0, 434.0)","(572.9383544921875, -499.8754577636719, 292.4821472167969)","(655.8, 371.29)","(897.69, 433.1)","(635.664307,-468.520477,323.284515)"
"(363.0, 392.0)","(899.0, 432.0)","(572.3743286132812, -500.576416015625, 292.0095520019531)","(655.76, 371.2)","(898.92, 433.52)","(635.874329,-468.655426,323.360291)"
"(361.0, 394.0)","(901.0, 436.0)","(572.3489379882812, -500.59423828125, 291.934326171875)","(655.65, 371.26)","(900.29, 433.37)","(636.088562,-468.847321,323.478790)"
"(355.0, 392.0)","(899.0, 432.0)","(570.6383056640625, -501.48797607421875, 291.1085510253906)","(655.69, 371.26)","(901.69, 433.37)","(636.342102,-469.019165,323.605316)"
"(363.0, 391.0)","(903.0, 436.0)","(572.9990234375, -500.8564147949219, 292.0575256347656)","(655.6, 371.17)","(903.68, 433.28)","(636.668274,-469.294159,323.765808)"
"(359.0, 394.0)","(904.0, 435.0)","(572.32177734375, -501.25872802734375, 291.96051025390625)","(655.36, 371.15)","(904.67, 433.23)","(636.787720,-469.451904,323.825531)"
"(361.0, 394.0)","(906.0, 432.0)","(572.9824829101562, -501.4900817871094, 292.44390869140625)","(655.6, 371.26)","(905.62, 433.24)","(637.008240,-469.534821,323.943695)"
"(360.0, 393.0)","(908.0, 434.0)","(573.0653076171875, -501.7853698730469, 292.3141174316406)","(655.64, 371.18)","(906.86, 433.22)","(637.232910,-469.694397,324.051147)"
"(364.0, 394.0)","(908.0, 434.0)","(573.9601440429688, -501.2481994628906, 292.84783935546875)","(655.66, 371.24)","(908.39, 433.46)","(637.508667,-469.862488,324.180176)"
"(365.0, 393.0)","(910.0, 434.0)","(574.4404907226562, -501.4599304199219, 293.021728515625)","(655.52, 371.25)","(909.67, 433.28)","(637.699768,-470.052765,324.285065)"
"(364.0, 394.0)","(910.0, 436.0)","(574.2850952148438, -501.3476867675781, 292.91290283203125)","(655.48, 371.24)","(911.01, 433.32)","(637.925842,-470.224274,324.394714)"
"(366.0, 393.0)","(912.0, 434.0)","(574.9444580078125, -501.5896301269531, 293.2774353027344)","(655.56, 371.19)","(912.29, 433.41)","(638.168274,-470.373810,324.507446)"
"(361.0, 391.0)","(912.0, 434.0)","(573.8056640625, -502.322509765625, 292.54742431640625)","(655.56, 371.17)","(913.37, 433.56)","(638.359009,-470.500519,324.593109)"
"(359.0, 397.0)","(915.0, 432.0)","(573.8980712890625, -502.56561279296875, 293.10198974609375)","(655.8, 371.26)","(914.75, 433.62)","(638.655823,-470.635773,324.745209)"
"(358.0, 391.0)","(916.0, 431.0)","(573.6585693359375, -503.36505126953125, 292.60540771484375)","(655.85, 371.31)","(916.05, 434.03)","(638.900208,-470.759674,324.848969)"
"(358.0, 392.0)","(916.0, 438.0)","(573.8228149414062, -502.78094482421875, 292.41937255859375)","(655.61, 371.22)","(916.52, 433.92)","(638.926941,-470.861786,324.860687)"
"(358.0, 392.0)","(916.0, 434.0)","(573.7425537109375, -503.06781005859375, 292.57281494140625)","(655.86, 371.33)","(917.59, 433.99)","(639.172241,-470.954559,324.988098)"
"(357.0, 394.0)","(918.0, 434.0)","(573.85595703125, -503.26043701171875, 292.7652282714844)","(655.74, 371.21)","(919.09, 433.97)","(639.406921,-471.168762,325.097046)"
"(354.0, 397.0)","(919.0, 434.0)","(573.413330078125, -503.4765625, 292.7415466308594)","(655.62, 371.26)","(919.86, 434.19)","(639.518555,-471.259491,325.144043)"
"(359.0, 397.0)","(922.0, 435.0)","(574.9556884765625, -503.2029724121094, 293.4843444824219)","(655.76, 371.3)","(920.66, 434.22)","(639.690857,-471.339233,325.231750)"
"(357.0, 398.0)","(923.0, 434.0)","(574.6635131835938, -503.54132080078125, 293.4485168457031)","(655.66, 371.24)","(921.84, 434.21)","(639.874817,-471.505341,325.319183)"
"(351.0, 398.0)","(926.0, 438.0)","(573.8549194335938, -504.3012390136719, 292.8252258300781)","(655.97, 371.23)","(923.34, 434.48)","(640.210266,-471.640106,325.472534)"
"(345.0, 393.0)","(923.0, 432.0)","(571.8674926757812, -505.4554138183594, 291.74664306640625)","(655.78, 371.27)","(924.31, 434.62)","(640.340454,-471.771088,325.532013)"
"(345.0, 393.0)","(925.0, 435.0)","(572.2109375, -505.4844055175781, 291.77362060546875)","(655.59, 371.22)","(925.69, 434.69)","(640.540588,-471.966125,325.623657)"
"(345.0, 394.0)","(927.0, 435.0)","(572.5177612304688, -505.6452941894531, 291.996826171875)","(655.88, 371.34)","(927.12, 434.47)","(640.855103,-472.121033,325.801880)"
"(354.0, 398.0)","(931.0, 434.0)","(575.142578125, -504.8557434082031, 293.6747741699219)","(655.78, 371.22)","(927.94, 434.56)","(640.976501,-472.238892,325.848541)"
