Left_2D,Right_2D,3D_Point,Pred_left,Pred_right,Pred_3d
"(444.0, 394.0)","(840.0, 410.0)","(580.75244140625, -485.5879821777344, 297.7645568847656)","(448.25, 394.82)","(839.53, 409.96)","(581.592590,-484.979645,298.262360)"
"(446.0, 394.0)","(838.0, 409.0)","(580.8593139648438, -485.18927001953125, 297.8761291503906)","(450.08, 394.51)","(837.42, 409.16)","(581.644043,-484.597473,298.314117)"
"(447.0, 394.0)","(837.0, 409.0)","(580.9203491210938, -484.9529113769531, 297.9111022949219)","(451.21, 394.47)","(836.21, 408.85)","(581.694885,-484.346741,298.357025)"
"(450.0, 395.0)","(835.0, 408.0)","(581.2537231445312, -484.3580627441406, 298.2100524902344)","(451.83, 394.41)","(835.09, 408.2)","(581.646057,-484.192383,298.363281)"
"(449.0, 394.0)","(835.0, 408.0)","(581.0263671875, -484.5543212890625, 298.0223083496094)","(453.43, 394.13)","(834.39, 407.86)","(581.867859,-483.971680,298.478577)"
"(452.0, 395.0)","(834.0, 408.0)","(581.5244750976562, -484.0069274902344, 298.3542785644531)","(454.79, 394.15)","(832.89, 407.14)","(581.917725,-483.684875,298.546448)"
"(451.0, 393.0)","(832.0, 407.0)","(580.9649047851562, -484.11553955078125, 297.9801330566406)","(455.9, 393.91)","(832.25, 406.76)","(582.045227,-483.527435,298.617157)"
"(454.0, 395.0)","(831.0, 406.0)","(581.46337890625, -483.5608825683594, 298.4312744140625)","(457.01, 393.86)","(831.44, 406.5)","(582.151794,-483.324799,298.684723)"
"(454.0, 393.0)","(831.0, 406.0)","(581.4307250976562, -483.7239074707031, 298.2756042480469)","(458.22, 393.75)","(830.49, 406.4)","(582.259583,-483.086700,298.741302)"
"(456.0, 393.0)","(829.0, 406.0)","(581.5497436523438, -483.25091552734375, 298.34417724609375)","(459.18, 393.66)","(829.34, 406.24)","(582.283691,-482.855713,298.759308)"
"(457.0, 393.0)","(829.0, 406.0)","(581.760009765625, -483.13616943359375, 298.4537048339844)","(460.13, 393.49)","(828.38, 405.99)","(582.331665,-482.662170,298.788055)"
"(458.0, 392.0)","(826.0, 405.0)","(581.4864501953125, -482.812255859375, 298.3011779785156)","(460.87, 393.24)","(826.83, 404.74)","(582.230408,-482.501984,298.785034)"
"(460.0, 393.0)","(825.0, 404.0)","(581.75634765625, -482.453857421875, 298.5640869140625)","(462.34, 393.2)","(825.37, 404.06)","(582.307373,-482.209412,298.860901)"
"(460.0, 392.0)","(824.0, 405.0)","(581.60400390625, -482.33917236328125, 298.3690185546875)","(463.78, 392.99)","(824.09, 403.64)","(582.406189,-481.936676,298.922882)"
"(460.0, 392.0)","(824.0, 404.0)","(581.5894165039062, -482.41375732421875, 298.4109802246094)","(464.67, 392.91)","(823.34, 403.53)","(582.476257,-481.757904,298.961792)"
"(462.0, 392.0)","(822.0, 403.0)","(581.6918334960938, -482.0152282714844, 298.5205078125)","(465.76, 392.78)","(822.03, 403.24)","(582.499878,-481.505493,298.983826)"
"(464.0, 393.0)","(822.0, 403.0)","(582.1265258789062, -481.7039489746094, 298.8164978027344)","(466.52, 392.68)","(821.19, 402.87)","(582.524780,-481.351685,299.010986)"
"(464.0, 392.0)","(821.0, 402.0)","(581.9451293945312, -481.7384033203125, 298.70538330078125)","(467.8, 392.56)","(820.07, 402.27)","(582.612305,-481.122833,299.081787)"
"(466.0, 391.0)","(819.0, 402.0)","(582.04541015625, -481.3468933105469, 298.6949462890625)","(468.84, 392.45)","(818.24, 401.58)","(582.540527,-480.841187,299.077057)"
"(466.0, 391.0)","(818.0, 401.0)","(581.8795776367188, -481.2998962402344, 298.66131591796875)","(469.77, 392.25)","(816.81, 400.98)","(582.506165,-480.621429,299.079834)"
"(468.0, 391.0)","(816.0, 401.0)","(581.9945678710938, -480.8267822265625, 298.72802734375)","(471.48, 391.88)","(816.15, 400.76)","(582.754578,-480.391083,299.196777)"
"(469.0, 391.0)","(815.0, 400.0)","(582.0376586914062, -480.66497802734375, 298.80340576171875)","(472.58, 391.76)","(815.53, 400.55)","(582.885376,-480.214722,299.269165)"
"(470.0, 390.0)","(814.0, 400.0)","(582.0796508789062, -480.50994873046875, 298.75921630859375)","(474.14, 391.67)","(813.46, 399.8)","(582.884155,-479.846954,299.306458)"
"(472.0, 391.0)","(814.0, 400.0)","(582.5123901367188, -480.19842529296875, 299.0543212890625)","(474.71, 391.58)","(812.36, 399.49)","(582.829834,-479.678070,299.290985)"
"(474.0, 391.0)","(812.0, 399.0)","(582.611572265625, -479.7998962402344, 299.162353515625)","(475.7, 391.44)","(811.64, 399.34)","(582.922485,-479.499268,299.339478)"
"(474.0, 390.0)","(811.0, 398.0)","(582.4307250976562, -479.8348083496094, 299.0515441894531)","(477.14, 391.23)","(811.02, 398.96)","(583.119873,-479.303802,299.448822)"
"(474.0, 390.0)","(810.0, 398.0)","(582.278564453125, -479.7132263183594, 298.9755554199219)","(478.37, 390.66)","(809.65, 398.62)","(583.154297,-479.067596,299.448700)"
"(476.0, 390.0)","(809.0, 398.0)","(582.5430908203125, -479.3614807128906, 299.11700439453125)","(479.47, 390.13)","(808.7, 398.21)","(583.225098,-478.899323,299.472443)"
"(478.0, 391.0)","(807.0, 397.0)","(582.6556396484375, -478.881591796875, 299.301513671875)","(480.2, 389.1)","(807.32, 397.31)","(583.139343,-478.799042,299.405487)"
"(478.0, 389.0)","(806.0, 397.0)","(582.4742431640625, -478.9232177734375, 299.0714111328125)","(481.46, 388.93)","(806.69, 397.02)","(583.299072,-478.612915,299.493561)"
"(480.0, 389.0)","(805.0, 396.0)","(582.724365234375, -478.64642333984375, 299.2548828125)","(482.77, 388.79)","(805.34, 396.57)","(583.357300,-478.343201,299.541138)"
"(481.0, 389.0)","(804.0, 396.0)","(582.7796020507812, -478.4097595214844, 299.2872009277344)","(483.72, 388.77)","(803.83, 395.9)","(583.314636,-478.102142,299.555908)"
"(482.0, 389.0)","(804.0, 396.0)","(582.987548828125, -478.29461669921875, 299.39569091796875)","(484.4, 388.7)","(802.92, 395.3)","(583.307800,-477.964020,299.580383)"
"(484.0, 389.0)","(802.0, 395.0)","(583.0841064453125, -477.8962707519531, 299.5025329589844)","(485.75, 388.36)","(801.56, 394.64)","(583.366577,-477.720551,299.624847)"
"(484.0, 388.0)","(801.0, 394.0)","(582.9039306640625, -477.9315490722656, 299.3919372558594)","(487.01, 388.14)","(800.79, 394.23)","(583.501953,-477.530548,299.703156)"
"(484.0, 388.0)","(800.0, 394.0)","(582.7509155273438, -477.80999755859375, 299.31561279296875)","(487.72, 387.97)","(800.05, 393.9)","(583.529236,-477.397522,299.724518)"
"(485.0, 388.0)","(799.0, 394.0)","(582.8054809570312, -477.5733337402344, 299.34759521484375)","(488.77, 387.8)","(798.55, 393.93)","(583.515198,-477.105835,299.709167)"
"(488.0, 389.0)","(798.0, 393.0)","(583.2754516601562, -477.09979248046875, 299.71539306640625)","(490.01, 387.51)","(797.25, 393.33)","(583.561096,-476.873688,299.747223)"
"(488.0, 388.0)","(797.0, 393.0)","(583.1083984375, -477.059814453125, 299.5622253417969)","(490.99, 387.3)","(796.26, 392.98)","(583.604919,-476.683929,299.776367)"
"(488.0, 387.0)","(795.0, 392.0)","(582.7753295898438, -476.973876953125, 299.3752746582031)","(492.33, 387.27)","(794.8, 392.05)","(583.645874,-476.424561,299.846863)"
"(492.0, 389.0)","(793.0, 391.0)","(583.310791015625, -476.18194580078125, 299.8504943847656)","(494.43, 386.97)","(792.73, 391.04)","(583.745667,-476.031616,299.935425)"
"(492.0, 387.0)","(791.0, 390.0)","(582.9642333984375, -476.1776428222656, 299.5870056152344)","(495.53, 386.8)","(791.46, 390.15)","(583.764404,-475.831482,299.981964)"
"(494.0, 386.0)","(791.0, 390.0)","(583.3646240234375, -476.0287170410156, 299.7265625)","(497.62, 386.41)","(789.59, 389.47)","(583.894958,-475.446442,300.063354)"
"(496.0, 386.0)","(788.0, 389.0)","(583.3041381835938, -475.5091247558594, 299.75518798828125)","(499.42, 386.14)","(788.48, 389.08)","(584.087463,-475.155396,300.168427)"
"(498.0, 387.0)","(788.0, 389.0)","(583.730224609375, -475.1968078613281, 300.04736328125)","(500.37, 386.0)","(787.96, 388.72)","(584.197266,-475.021332,300.235718)"
"(498.0, 386.0)","(787.0, 388.0)","(583.5509033203125, -475.2325439453125, 299.9371032714844)","(502.03, 385.89)","(786.13, 387.44)","(584.240417,-474.713287,300.320587)"
"(500.0, 386.0)","(786.0, 388.0)","(583.8095092773438, -474.88031005859375, 300.07586669921875)","(503.29, 385.73)","(784.6, 386.72)","(584.253296,-474.449524,300.357269)"
"(502.0, 385.0)","(783.0, 386.0)","(583.72216796875, -474.5181884765625, 300.0703125)","(505.53, 385.37)","(783.17, 386.17)","(584.482971,-474.088379,300.484650)"
"(503.0, 385.0)","(782.0, 386.0)","(583.7738647460938, -474.2813720703125, 300.10101318359375)","(506.26, 385.35)","(780.67, 385.34)","(584.236328,-473.764984,300.404541)"
"(504.0, 385.0)","(780.0, 385.0)","(583.6589965820312, -473.9988708496094, 300.09765625)","(507.94, 385.13)","(780.36, 385.28)","(584.530823,-473.555847,300.547272)"
"(506.0, 384.0)","(779.0, 384.0)","(583.8919067382812, -473.8040466308594, 300.2027893066406)","(509.54, 384.88)","(778.08, 384.37)","(584.492981,-473.183685,300.563446)"
"(507.0, 384.0)","(778.0, 384.0)","(583.9429931640625, -473.5672302246094, 300.2331848144531)","(511.28, 384.68)","(776.57, 383.56)","(584.604675,-472.877075,300.653534)"
"(508.0, 384.0)","(776.0, 383.0)","(583.827392578125, -473.2848815917969, 300.2295227050781)","(511.94, 384.53)","(775.88, 383.06)","(584.625671,-472.767334,300.681335)"
"(508.0, 384.0)","(775.0, 382.0)","(583.6609497070312, -473.2394104003906, 300.195556640625)","(513.19, 384.41)","(774.71, 382.57)","(584.693726,-472.527924,300.737091)"
"(512.0, 385.0)","(775.0, 382.0)","(584.4947509765625, -472.69573974609375, 300.7012939453125)","(514.45, 384.2)","(773.65, 382.17)","(584.780762,-472.301178,300.791718)"
"(512.0, 383.0)","(774.0, 382.0)","(584.3158569335938, -472.7376708984375, 300.4720153808594)","(515.28, 383.99)","(772.68, 381.56)","(584.790833,-472.150970,300.816132)"
"(513.0, 383.0)","(772.0, 381.0)","(584.1993408203125, -472.4554443359375, 300.4679260253906)","(516.02, 384.06)","(771.6, 380.95)","(584.768616,-471.975067,300.843567)"
"(514.0, 385.0)","(771.0, 380.0)","(584.26123046875, -472.13116455078125, 300.69287109375)","(517.27, 383.9)","(770.11, 379.78)","(584.778137,-471.751801,300.900787)"
"(516.0, 383.0)","(770.0, 380.0)","(584.4927978515625, -471.9420166015625, 300.6783142089844)","(518.54, 383.41)","(769.38, 379.38)","(584.914856,-471.586914,300.960602)"
"(516.0, 385.0)","(769.0, 380.0)","(584.3602905273438, -471.65740966796875, 300.752197265625)","(519.44, 383.2)","(768.35, 378.85)","(584.930542,-471.415405,300.984253)"
"(516.0, 382.0)","(768.0, 379.0)","(584.1592407226562, -471.8572998046875, 300.49090576171875)","(520.83, 382.92)","(767.49, 378.53)","(585.074646,-471.197540,301.059113)"
"(518.0, 382.0)","(767.0, 378.0)","(584.4024047851562, -471.5809020996094, 300.67120361328125)","(522.03, 382.68)","(766.48, 378.13)","(585.155823,-470.986359,301.108429)"
"(518.0, 382.0)","(766.0, 378.0)","(584.2467651367188, -471.4595947265625, 300.5935974121094)","(522.85, 382.42)","(765.51, 377.57)","(585.163269,-470.837738,301.125549)"
"(520.0, 381.0)","(764.0, 377.0)","(584.3226928710938, -471.143798828125, 300.6203918457031)","(523.71, 382.23)","(764.49, 377.06)","(585.172424,-470.668976,301.146118)"
"(522.0, 381.0)","(763.0, 376.0)","(584.5651245117188, -470.8673400878906, 300.80035400390625)","(524.91, 382.04)","(762.75, 376.63)","(585.139343,-470.367340,301.143433)"
"(523.0, 381.0)","(763.0, 376.0)","(584.7695922851562, -470.75164794921875, 300.9073486328125)","(526.35, 380.77)","(761.55, 375.96)","(585.225220,-470.210052,301.137299)"
"(524.0, 383.0)","(762.0, 376.0)","(584.8399047851562, -470.35137939453125, 301.0876770019531)","(527.31, 380.62)","(760.45, 375.25)","(585.240295,-470.032104,301.173981)"
"(524.0, 380.0)","(760.0, 375.0)","(584.4844970703125, -470.4303894042969, 300.74908447265625)","(528.0, 380.42)","(759.82, 374.67)","(585.274414,-469.936432,301.208893)"
"(526.0, 380.0)","(759.0, 374.0)","(584.7262573242188, -470.154052734375, 300.9287414550781)","(529.23, 380.17)","(758.76, 374.19)","(585.352051,-469.722656,301.259827)"
"(526.0, 380.0)","(759.0, 374.0)","(584.7262573242188, -470.154052734375, 300.9287414550781)","(530.12, 379.99)","(757.5, 373.4)","(585.326294,-469.541992,301.277588)"
"(528.0, 380.0)","(757.0, 373.0)","(584.8115234375, -469.7565612792969, 301.0303649902344)","(531.23, 379.79)","(756.79, 373.13)","(585.436707,-469.364380,301.337494)"
"(528.0, 380.0)","(756.0, 373.0)","(584.6552124023438, -469.6353454589844, 300.95245361328125)","(532.03, 379.81)","(755.83, 372.58)","(585.443970,-469.195770,301.373535)"
"(530.0, 379.0)","(755.0, 372.0)","(584.8857421875, -469.44091796875, 301.05633544921875)","(533.33, 379.39)","(754.3, 371.31)","(585.451782,-468.991302,301.416809)"
"(532.0, 381.0)","(755.0, 372.0)","(585.3141479492188, -469.0458068847656, 301.42059326171875)","(533.94, 379.22)","(753.45, 370.75)","(585.435364,-468.874451,301.427185)"
"(533.0, 379.0)","(753.0, 371.0)","(585.1736450195312, -468.9276428222656, 301.26422119140625)","(535.34, 378.82)","(752.14, 370.13)","(585.504761,-468.633728,301.471222)"
"(534.0, 381.0)","(752.0, 371.0)","(585.2409057617188, -468.52716064453125, 301.4432373046875)","(536.77, 378.54)","(751.25, 370.58)","(585.657959,-468.348755,301.513275)"
"(534.0, 378.0)","(751.0, 370.0)","(585.0435180664062, -468.7279357910156, 301.18310546875)","(537.97, 378.2)","(750.05, 370.01)","(585.704468,-468.135742,301.546661)"
"(536.0, 378.0)","(749.0, 369.0)","(585.1268920898438, -468.3305969238281, 301.2839050292969)","(538.79, 377.97)","(748.62, 369.38)","(585.638000,-467.934601,301.532410)"
"(536.0, 378.0)","(749.0, 368.0)","(585.1168212890625, -468.4071960449219, 301.3277587890625)","(539.87, 377.86)","(748.16, 368.62)","(585.776733,-467.820953,301.636597)"
"(538.0, 378.0)","(748.0, 368.0)","(585.3665771484375, -468.0543212890625, 301.462646484375)","(540.96, 377.54)","(747.39, 368.36)","(585.871521,-467.647461,301.679688)"
"(538.0, 378.0)","(746.0, 367.0)","(585.042724609375, -467.88885498046875, 301.3500671386719)","(542.26, 377.54)","(746.05, 367.8)","(585.919312,-467.377441,301.737671)"
"(538.0, 377.0)","(746.0, 367.0)","(585.0328979492188, -467.97076416015625, 301.2748718261719)","(542.77, 377.45)","(744.79, 366.94)","(585.815247,-467.239105,301.724213)"
"(540.0, 377.0)","(745.0, 366.0)","(585.2722778320312, -467.694580078125, 301.45343017578125)","(543.67, 377.28)","(743.89, 366.14)","(585.846863,-467.101105,301.771790)"
"(542.0, 377.0)","(744.0, 366.0)","(585.5211791992188, -467.3417053222656, 301.58795166015625)","(545.33, 377.02)","(743.2, 365.63)","(586.067688,-466.885529,301.897186)"
"(543.0, 377.0)","(742.0, 365.0)","(585.3997192382812, -467.0604248046875, 301.5814514160156)","(546.31, 376.84)","(742.27, 365.05)","(586.112610,-466.718536,301.940399)"
"(544.0, 376.0)","(741.0, 364.0)","(585.4261474609375, -466.98211669921875, 301.57830810546875)","(547.66, 376.69)","(741.04, 364.48)","(586.185486,-466.469208,302.001099)"
"(546.0, 377.0)","(741.0, 364.0)","(585.8410034179688, -466.6683044433594, 301.865966796875)","(548.07, 376.62)","(739.81, 363.83)","(586.067688,-466.328369,301.971375)"
"(546.0, 376.0)","(739.0, 363.0)","(585.507080078125, -466.5850524902344, 301.677978515625)","(549.09, 376.45)","(738.74, 363.07)","(586.096802,-466.152954,302.016388)"
"(548.0, 377.0)","(738.0, 363.0)","(585.7635498046875, -466.15020751953125, 301.88671875)","(550.37, 376.25)","(737.41, 362.03)","(586.134521,-465.939911,302.078674)"
"(548.0, 376.0)","(737.0, 362.0)","(585.5875244140625, -466.18798828125, 301.77740478515625)","(551.26, 376.0)","(736.74, 361.45)","(586.201172,-465.820679,302.127350)"
"(550.0, 375.0)","(736.0, 361.0)","(585.8162231445312, -465.99383544921875, 301.88031005859375)","(552.46, 375.84)","(735.43, 361.62)","(586.237000,-465.522888,302.131927)"
"(551.0, 375.0)","(735.0, 360.0)","(585.8515014648438, -465.8338317871094, 301.95196533203125)","(554.02, 375.61)","(733.21, 360.14)","(586.185791,-465.206085,302.170715)"
"(552.0, 374.0)","(734.0, 360.0)","(585.8870239257812, -465.67877197265625, 301.90447998046875)","(555.54, 375.24)","(732.26, 359.49)","(586.333496,-464.995148,302.258057)"
"(554.0, 374.0)","(731.0, 358.0)","(585.7991333007812, -465.23797607421875, 301.96881103515625)","(557.35, 375.15)","(731.22, 358.46)","(586.524475,-464.746063,302.406799)"
"(556.0, 374.0)","(731.0, 358.0)","(586.2030639648438, -465.0057678222656, 302.1807861328125)","(558.69, 373.81)","(729.22, 357.19)","(586.455505,-464.556213,302.347046)"
"(558.0, 373.0)","(727.0, 356.0)","(585.9473876953125, -464.5262145996094, 302.09100341796875)","(561.03, 372.57)","(727.12, 355.79)","(586.572205,-464.240265,302.398499)"
"(558.0, 373.0)","(726.0, 356.0)","(585.7890625, -464.4054260253906, 302.0121154785156)","(560.89, 371.94)","(725.92, 356.02)","(586.350403,-464.145325,302.231506)"
"(555.0, 372.0)","(725.0, 356.0)","(585.0180053710938, -464.7152404785156, 301.5412292480469)","(560.85, 370.9)","(725.43, 357.31)","(586.267151,-464.076355,302.053589)"
"(554.0, 373.0)","(726.0, 356.0)","(584.9828491210938, -464.87005615234375, 301.5888977050781)","(560.38, 371.04)","(726.03, 357.46)","(586.270081,-464.180481,302.055084)"
"(556.0, 372.0)","(726.0, 356.0)","(585.3776245117188, -464.71978759765625, 301.72576904296875)","(560.17, 371.01)","(726.68, 357.62)","(586.331970,-464.273590,302.074860)"
"(555.0, 372.0)","(727.0, 357.0)","(585.3428344726562, -464.8796081542969, 301.6544189453125)","(559.65, 371.14)","(727.08, 357.69)","(586.292175,-464.366302,302.058014)"
"(554.0, 373.0)","(727.0, 357.0)","(585.1495971679688, -464.91363525390625, 301.6233215332031)","(559.12, 371.17)","(727.36, 357.76)","(586.230469,-464.453857,302.023163)"
"(554.0, 373.0)","(728.0, 357.0)","(585.3076171875, -465.0345153808594, 301.7020568847656)","(558.57, 371.26)","(727.7, 357.77)","(586.174255,-464.550690,301.998047)"
"(552.0, 373.0)","(729.0, 357.0)","(585.0618286132812, -465.3875732421875, 301.5688781738281)","(558.12, 371.32)","(728.24, 358.15)","(586.172791,-464.634003,301.980621)"
"(552.0, 373.0)","(729.0, 357.0)","(585.0618286132812, -465.3875732421875, 301.5688781738281)","(557.76, 371.45)","(728.34, 358.1)","(586.116577,-464.681091,301.962311)"
"(552.0, 373.0)","(729.0, 358.0)","(585.07080078125, -465.3105163574219, 301.52471923828125)","(557.52, 371.42)","(728.53, 358.19)","(586.098877,-464.727509,301.945679)"
"(550.0, 373.0)","(730.0, 358.0)","(584.8248291015625, -465.6635437011719, 301.3913879394531)","(557.44, 371.47)","(728.94, 358.62)","(586.151794,-464.749054,301.954224)"
"(549.0, 374.0)","(731.0, 359.0)","(584.79833984375, -465.74139404296875, 301.39471435546875)","(557.23, 371.6)","(729.71, 359.16)","(586.237183,-464.814178,301.978485)"
"(548.0, 373.0)","(731.0, 359.0)","(584.5875854492188, -465.9395751953125, 301.2138671875)","(557.11, 371.67)","(730.62, 359.82)","(586.363403,-464.881439,302.013489)"
"(548.0, 374.0)","(732.0, 360.0)","(584.7630004882812, -465.9012756347656, 301.3231201171875)","(556.18, 371.94)","(731.77, 359.9)","(586.360657,-465.100311,302.022278)"
"(547.0, 374.0)","(733.0, 360.0)","(584.7184448242188, -466.1382751464844, 301.29559326171875)","(555.93, 372.13)","(733.04, 360.97)","(586.522339,-465.184845,302.062714)"
"(547.0, 374.0)","(733.0, 361.0)","(584.7276611328125, -466.0613098144531, 301.2514953613281)","(556.42, 372.12)","(734.15, 361.72)","(586.803894,-465.205231,302.168243)"
"(553.0, 372.0)","(734.0, 362.0)","(586.08984375, -465.572509765625, 301.7722473144531)","(556.47, 372.17)","(735.23, 362.39)","(586.991577,-465.274353,302.232819)"
"(552.0, 371.0)","(735.0, 362.0)","(586.0366821289062, -465.8916320800781, 301.6698913574219)","(556.52, 372.55)","(735.59, 362.54)","(587.063477,-465.269470,302.288361)"
"(552.0, 372.0)","(735.0, 362.0)","(586.0455932617188, -465.8096008300781, 301.744873046875)","(556.18, 372.78)","(735.97, 362.67)","(587.057922,-465.326050,302.293671)"
"(547.0, 375.0)","(736.0, 363.0)","(585.227783203125, -466.18804931640625, 301.4736022949219)","(554.15, 373.12)","(736.46, 362.84)","(586.729126,-465.580048,302.134796)"
"(544.0, 374.0)","(737.0, 363.0)","(584.768798828125, -466.7391357421875, 301.1586608886719)","(553.32, 373.18)","(737.23, 363.27)","(586.687378,-465.731598,302.092834)"
"(544.0, 374.0)","(738.0, 364.0)","(584.935546875, -466.7831726074219, 301.1929931640625)","(547.61, 373.57)","(738.46, 364.17)","(585.736877,-466.442047,301.572723)"
"(542.0, 375.0)","(739.0, 364.0)","(584.6969604492188, -467.0541687011719, 301.1340026855469)","(547.0, 373.7)","(739.03, 364.64)","(585.708740,-466.534943,301.541687)"
"(542.0, 375.0)","(740.0, 364.0)","(584.8540649414062, -467.1751708984375, 301.2122802734375)","(546.56, 373.76)","(739.54, 364.85)","(585.702454,-466.626709,301.530212)"
"(542.0, 375.0)","(741.0, 365.0)","(585.0208129882812, -467.2192077636719, 301.24658203125)","(546.35, 373.8)","(740.68, 365.55)","(585.846497,-466.731903,301.569519)"
"(541.0, 375.0)","(741.0, 365.0)","(584.8180541992188, -467.3352355957031, 301.14031982421875)","(544.95, 374.63)","(741.78, 366.54)","(585.753052,-466.883362,301.525696)"
"(540.0, 375.0)","(742.0, 366.0)","(584.781982421875, -467.4954528808594, 301.0683288574219)","(541.79, 375.66)","(742.92, 366.99)","(585.305481,-467.269012,301.336670)"
"(538.0, 375.0)","(743.0, 366.0)","(584.5330810546875, -467.84844970703125, 300.93377685546875)","(540.67, 375.83)","(743.83, 367.44)","(585.227295,-467.460541,301.281830)"
"(538.0, 375.0)","(745.0, 367.0)","(584.8564453125, -468.0136413574219, 301.046142578125)","(539.8, 375.91)","(744.52, 368.18)","(585.167175,-467.581665,301.216797)"
"(536.0, 376.0)","(746.0, 368.0)","(584.626708984375, -468.2079162597656, 300.94281005859375)","(539.19, 375.98)","(745.39, 368.7)","(585.185730,-467.712097,301.202393)"
"(535.0, 376.0)","(746.0, 368.0)","(584.423583984375, -468.3238220214844, 300.8363342285156)","(538.49, 376.11)","(746.15, 369.18)","(585.168945,-467.837799,301.176086)"
"(534.0, 376.0)","(747.0, 368.0)","(584.3768310546875, -468.560791015625, 300.807861328125)","(556.84, 373.22)","(747.37, 369.38)","(589.066711,-466.078339,303.000153)"
"(533.0, 376.0)","(748.0, 369.0)","(584.3401489257812, -468.7210998535156, 300.7355651855469)","(556.87, 373.44)","(748.32, 370.03)","(589.231934,-466.122192,303.066193)"
"(533.0, 376.0)","(750.0, 370.0)","(584.6632080078125, -468.8865966796875, 300.8477478027344)","(557.01, 373.33)","(750.43, 370.96)","(589.603699,-466.299530,303.198669)"
"(531.0, 376.0)","(750.0, 370.0)","(584.2561645507812, -469.1184387207031, 300.634521484375)","(557.79, 372.76)","(751.18, 371.11)","(589.877991,-466.335052,303.291809)"
"(530.0, 377.0)","(752.0, 372.0)","(584.39599609375, -469.2413330078125, 300.67169189453125)","(557.71, 372.85)","(752.5, 372.19)","(590.082947,-466.414307,303.346710)"
"(528.0, 377.0)","(753.0, 372.0)","(584.1447143554688, -469.5942077636719, 300.53619384765625)","(557.71, 372.85)","(753.63, 373.08)","(590.271240,-466.483185,303.396698)"
"(526.0, 377.0)","(754.0, 373.0)","(583.9036254882812, -469.8704833984375, 300.3568420410156)","(557.54, 372.86)","(754.81, 373.67)","(590.430115,-466.600098,303.446594)"
"(526.0, 377.0)","(755.0, 374.0)","(584.0701293945312, -469.9151916503906, 300.3910217285156)","(557.77, 372.87)","(755.48, 374.58)","(590.592590,-466.584076,303.484589)"
"(524.0, 378.0)","(756.0, 374.0)","(583.8287963867188, -470.1859436035156, 300.3306884765625)","(558.0, 372.77)","(755.88, 374.94)","(590.705811,-466.586548,303.517365)"
"(523.0, 378.0)","(756.0, 375.0)","(583.6355590820312, -470.22540283203125, 300.180419921875)","(558.22, 372.71)","(756.36, 375.21)","(590.829224,-466.603516,303.562439)"
"(522.0, 378.0)","(756.0, 375.0)","(583.431640625, -470.34124755859375, 300.0736999511719)","(558.11, 372.75)","(756.67, 375.95)","(590.863708,-466.593903,303.545349)"
"(520.0, 379.0)","(760.0, 376.0)","(583.6673583984375, -470.8990478515625, 300.2022705078125)","(558.42, 372.83)","(757.26, 376.93)","(591.031372,-466.547913,303.587738)"
"(518.0, 379.0)","(762.0, 377.0)","(583.5803833007812, -471.2966613769531, 300.099853515625)","(558.19, 372.73)","(757.2, 377.21)","(590.976562,-466.553925,303.538391)"
"(516.0, 379.0)","(764.0, 378.0)","(583.4927978515625, -471.6942138671875, 299.9971618652344)","(557.96, 372.82)","(760.34, 378.32)","(591.441650,-466.869843,303.720428)"
"(516.0, 379.0)","(766.0, 378.0)","(583.8031005859375, -471.93658447265625, 300.1518249511719)","(557.71, 372.81)","(763.99, 379.15)","(591.980530,-467.280121,303.945831)"
"(514.0, 380.0)","(767.0, 379.0)","(583.5712280273438, -472.1310729980469, 300.04736328125)","(558.38, 372.76)","(767.54, 381.05)","(592.702881,-467.493073,304.211487)"
"(514.0, 380.0)","(768.0, 380.0)","(583.737548828125, -472.1761779785156, 300.08135986328125)","(558.48, 372.65)","(769.37, 382.56)","(593.029785,-467.597626,304.292236)"
"(512.0, 380.0)","(769.0, 380.0)","(583.4825439453125, -472.5287780761719, 299.9441833496094)","(557.94, 372.86)","(770.17, 382.58)","(593.048889,-467.739105,304.312836)"
"(511.0, 380.0)","(770.0, 381.0)","(583.4437255859375, -472.68963623046875, 299.870849609375)","(558.14, 372.75)","(771.22, 382.85)","(593.259338,-467.832092,304.397522)"
"(510.0, 381.0)","(772.0, 382.0)","(583.5714721679688, -472.88983154296875, 299.9507141113281)","(511.67, 380.34)","(772.43, 383.42)","(583.989502,-472.694946,300.051575)"
"(508.0, 380.0)","(773.0, 382.0)","(583.303466796875, -473.3243103027344, 299.7369384765625)","(510.83, 380.56)","(773.37, 383.66)","(583.968018,-472.869873,300.040375)"
"(508.0, 381.0)","(774.0, 383.0)","(583.4817504882812, -473.28765869140625, 299.8470153808594)","(509.51, 380.72)","(774.29, 383.91)","(583.844116,-473.102051,299.970978)"
"(506.0, 381.0)","(775.0, 384.0)","(583.2371215820312, -473.56427001953125, 299.6661071777344)","(507.64, 381.76)","(775.54, 384.76)","(583.675720,-473.320190,299.908936)"
"(506.0, 381.0)","(776.0, 384.0)","(583.3914794921875, -473.6855163574219, 299.7430419921875)","(506.81, 382.05)","(776.04, 385.14)","(583.590454,-473.424255,299.863953)"
"(504.0, 382.0)","(777.0, 384.0)","(583.1468505859375, -473.95611572265625, 299.68121337890625)","(505.95, 382.44)","(777.16, 385.52)","(583.596008,-473.598846,299.871185)"
