Left_2D,Right_2D,3D_Point,Pred_left,Pred_right,Pred_3d
"(493.0, 473.0)","(784.0, 428.0)","(583.6068115234375, -465.5183410644531, 303.7647705078125)","(500.32, 472.08)","(783.24, 428.24)","(584.954285,-464.642822,304.394073)"
"(493.0, 473.0)","(783.0, 428.0)","(583.448486328125, -465.39520263671875, 303.684326171875)","(501.51, 472.06)","(782.14, 428.17)","(585.017944,-464.378387,304.431671)"
"(493.0, 474.0)","(781.0, 427.0)","(583.1312255859375, -465.1474914550781, 303.64141845703125)","(504.17, 472.37)","(780.07, 427.89)","(585.223877,-463.817291,304.577698)"
"(497.0, 472.0)","(780.0, 427.0)","(583.75537109375, -464.72222900390625, 303.8381652832031)","(505.79, 472.7)","(778.47, 427.5)","(585.293457,-463.439484,304.659241)"
"(500.0, 474.0)","(777.0, 427.0)","(583.9041137695312, -463.85687255859375, 304.05072021484375)","(507.62, 472.86)","(776.44, 426.98)","(585.332764,-463.007690,304.721771)"
"(500.0, 475.0)","(776.0, 427.0)","(583.7559204101562, -463.6568298339844, 304.04022216796875)","(508.25, 472.93)","(775.21, 426.75)","(585.260864,-462.796356,304.703552)"
"(502.0, 473.0)","(775.0, 426.0)","(583.965087890625, -463.53497314453125, 304.07501220703125)","(510.95, 472.82)","(774.22, 426.8)","(585.643738,-462.370972,304.894653)"
"(502.0, 474.0)","(773.0, 426.0)","(583.6575317382812, -463.2118835449219, 303.98358154296875)","(512.84, 472.91)","(771.8, 426.59)","(585.633545,-461.866119,304.911072)"
"(506.0, 474.0)","(772.0, 426.0)","(584.2998046875, -462.63238525390625, 304.3194580078125)","(513.78, 473.05)","(770.77, 426.21)","(585.653931,-461.650024,304.953125)"
"(508.0, 474.0)","(770.0, 426.0)","(584.3810424804688, -462.15789794921875, 304.3654479980469)","(514.59, 473.15)","(769.16, 426.15)","(585.558228,-461.356140,304.916107)"
"(509.0, 474.0)","(768.0, 426.0)","(584.261474609375, -461.7975158691406, 304.30706787109375)","(515.92, 473.22)","(767.63, 425.69)","(585.574341,-461.045319,304.956635)"
"(510.0, 474.0)","(767.0, 426.0)","(584.3014526367188, -461.5602111816406, 304.3297424316406)","(518.33, 473.17)","(767.11, 425.57)","(585.970764,-460.719055,305.166962)"
"(514.0, 475.0)","(765.0, 425.0)","(584.779052734375, -460.8565368652344, 304.7001953125)","(520.94, 473.23)","(764.44, 425.22)","(586.059204,-460.114044,305.240784)"
"(516.0, 476.0)","(764.0, 425.0)","(585.0272827148438, -460.42840576171875, 304.895751953125)","(522.12, 473.5)","(763.03, 425.11)","(586.069031,-459.793274,305.271942)"
"(516.0, 476.0)","(762.0, 424.0)","(584.6954345703125, -460.2581481933594, 304.7807312011719)","(522.57, 473.56)","(761.35, 424.7)","(585.884216,-459.561554,305.205017)"
"(517.0, 477.0)","(761.0, 424.0)","(584.74365234375, -459.9443054199219, 304.8721923828125)","(524.54, 473.34)","(760.07, 424.48)","(586.065857,-459.212433,305.299622)"
"(517.0, 477.0)","(759.0, 424.0)","(584.42236328125, -459.69805908203125, 304.7088317871094)","(526.28, 473.51)","(759.53, 424.45)","(586.326477,-458.936401,305.448730)"
"(519.0, 477.0)","(759.0, 424.0)","(584.8201904296875, -459.4697265625, 304.9157409667969)","(528.04, 473.61)","(757.72, 424.36)","(586.384094,-458.511505,305.493469)"
"(520.0, 477.0)","(757.0, 424.0)","(584.697265625, -459.1092834472656, 304.8554992675781)","(528.71, 473.68)","(755.94, 424.26)","(586.229126,-458.217957,305.426239)"
"(522.0, 477.0)","(755.0, 423.0)","(584.761962890625, -458.7107849121094, 304.9468688964844)","(529.52, 473.03)","(754.95, 423.97)","(586.221191,-458.075317,305.397675)"
"(524.0, 477.0)","(755.0, 423.0)","(585.1589965820312, -458.4823913574219, 305.1534118652344)","(530.96, 474.16)","(754.13, 423.73)","(586.381897,-457.741547,305.568756)"
"(526.0, 477.0)","(755.0, 423.0)","(585.5560302734375, -458.25396728515625, 305.3599548339844)","(532.01, 474.25)","(752.74, 423.62)","(586.364807,-457.451874,305.574249)"
"(526.0, 477.0)","(752.0, 423.0)","(585.0714721679688, -457.884521484375, 305.113525390625)","(533.14, 473.89)","(751.98, 423.23)","(586.458679,-457.286377,305.622375)"
"(529.0, 478.0)","(751.0, 422.0)","(585.5029296875, -457.4185791015625, 305.458251953125)","(535.04, 474.14)","(750.62, 423.15)","(586.616028,-456.888702,305.727295)"
"(530.0, 478.0)","(749.0, 422.0)","(585.3772583007812, -457.0581359863281, 305.3966369628906)","(535.94, 473.42)","(749.16, 423.13)","(586.550964,-456.662506,305.650909)"
"(532.0, 478.0)","(749.0, 422.0)","(585.7728881835938, -456.82958984375, 305.60247802734375)","(537.6, 473.51)","(747.78, 423.14)","(586.656189,-456.295074,305.713593)"
"(534.0, 479.0)","(748.0, 422.0)","(586.0147705078125, -456.4017333984375, 305.7945251464844)","(538.78, 473.74)","(746.67, 422.7)","(586.706787,-456.039429,305.780670)"
"(536.0, 478.0)","(746.0, 422.0)","(586.0768432617188, -456.00311279296875, 305.7662658691406)","(539.95, 474.25)","(745.42, 422.88)","(586.740601,-455.698975,305.823792)"
"(536.0, 479.0)","(746.0, 422.0)","(586.0850830078125, -455.9269104003906, 305.8348693847656)","(540.82, 474.49)","(744.28, 422.46)","(586.724731,-455.472839,305.855927)"
"(538.0, 479.0)","(744.0, 422.0)","(586.1546020507812, -455.4520263671875, 305.874755859375)","(541.95, 474.65)","(743.5, 422.03)","(586.817993,-455.268280,305.939545)"
"(538.0, 479.0)","(743.0, 421.0)","(585.982421875, -455.4053649902344, 305.8412170410156)","(543.72, 474.85)","(742.63, 421.85)","(587.025330,-454.957184,306.071716)"
"(538.0, 479.0)","(743.0, 421.0)","(585.982421875, -455.4053649902344, 305.8412170410156)","(544.02, 473.97)","(741.44, 421.68)","(586.881836,-454.856476,305.951904)"
"(539.0, 479.0)","(741.0, 421.0)","(585.8541259765625, -455.0448303222656, 305.7781982421875)","(544.95, 474.66)","(740.01, 421.68)","(586.837280,-454.521332,305.975891)"
"(539.0, 480.0)","(739.0, 421.0)","(585.5364379882812, -454.722412109375, 305.6808166503906)","(546.58, 474.28)","(739.12, 421.21)","(587.005737,-454.290222,306.066315)"
"(541.0, 480.0)","(737.0, 420.0)","(585.5948486328125, -454.3242492675781, 305.7691650390625)","(547.87, 474.51)","(737.12, 420.63)","(586.929321,-453.923309,306.076630)"
"(543.0, 480.0)","(736.0, 420.0)","(585.8247680664062, -453.97247314453125, 305.8907165527344)","(548.41, 474.58)","(735.85, 420.7)","(586.829041,-453.694427,306.027649)"
"(543.0, 480.0)","(735.0, 420.0)","(585.6616821289062, -453.849365234375, 305.8077087402344)","(549.44, 474.56)","(735.15, 420.64)","(586.916382,-453.496490,306.076447)"
"(546.0, 477.0)","(734.0, 420.0)","(586.06494140625, -453.6116943359375, 305.8270263671875)","(552.26, 475.52)","(733.68, 420.58)","(587.236084,-452.924133,306.310638)"
"(546.0, 480.0)","(733.0, 420.0)","(585.923828125, -453.2601623535156, 305.94793701171875)","(552.37, 475.59)","(732.2, 420.39)","(587.013855,-452.738617,306.212677)"
"(548.0, 480.0)","(732.0, 419.0)","(586.1436767578125, -452.9851379394531, 306.1185302734375)","(553.58, 475.45)","(730.89, 419.79)","(587.030151,-452.495575,306.247284)"
"(550.0, 480.0)","(731.0, 419.0)","(586.3719482421875, -452.63330078125, 306.2392883300781)","(555.95, 475.25)","(729.78, 419.44)","(587.308228,-452.129822,306.400330)"
"(552.0, 480.0)","(729.0, 419.0)","(586.4358520507812, -452.1582946777344, 306.2763366699219)","(556.82, 475.66)","(728.7, 419.06)","(587.300842,-451.895264,306.445557)"
"(552.0, 480.0)","(729.0, 419.0)","(586.4358520507812, -452.1582946777344, 306.2763366699219)","(558.15, 475.8)","(727.64, 418.78)","(587.385620,-451.623413,306.515991)"
"(554.0, 480.0)","(727.0, 419.0)","(586.4989624023438, -451.68328857421875, 306.31298828125)","(559.91, 475.84)","(726.87, 418.76)","(587.603516,-451.325623,306.634552)"
"(555.0, 480.0)","(726.0, 418.0)","(586.5217895507812, -451.5227355957031, 306.3811340332031)","(559.63, 477.04)","(725.67, 418.76)","(587.359131,-451.118652,306.586700)"
"(556.0, 481.0)","(725.0, 418.0)","(586.5596313476562, -451.2093505859375, 306.4667663574219)","(560.58, 476.9)","(723.86, 418.5)","(587.243591,-450.817688,306.535217)"
"(557.0, 481.0)","(724.0, 418.0)","(586.5903930664062, -450.9717712402344, 306.48468017578125)","(561.73, 476.64)","(722.98, 418.12)","(587.318481,-450.626801,306.579926)"
"(558.0, 481.0)","(723.0, 418.0)","(586.6210327148438, -450.7342834472656, 306.5025329589844)","(564.01, 476.62)","(721.49, 418.09)","(587.517395,-450.186096,306.686737)"
"(560.0, 481.0)","(721.0, 418.0)","(586.6817626953125, -450.25927734375, 306.5379333496094)","(565.61, 477.32)","(720.08, 417.6)","(587.597107,-449.813934,306.802551)"
"(560.0, 481.0)","(721.0, 418.0)","(586.6817626953125, -450.25927734375, 306.5379333496094)","(567.14, 477.32)","(719.55, 417.42)","(587.806274,-449.587341,306.922302)"
"(561.0, 481.0)","(720.0, 417.0)","(586.7037353515625, -450.0988464355469, 306.6057434082031)","(568.04, 477.74)","(718.24, 417.23)","(587.766052,-449.305847,306.941193)"
"(561.0, 481.0)","(717.0, 417.0)","(586.2094116210938, -449.7297058105469, 306.3540344238281)","(569.73, 477.61)","(716.19, 417.09)","(587.753845,-448.880554,306.938110)"
"(561.0, 482.0)","(715.0, 417.0)","(585.8859252929688, -449.40777587890625, 306.2532653808594)","(570.45, 477.91)","(714.92, 416.77)","(587.682861,-448.643738,306.940308)"
"(564.0, 481.0)","(714.0, 416.0)","(586.2898559570312, -449.0943908691406, 306.4561462402344)","(571.81, 478.33)","(713.78, 416.62)","(587.759521,-448.327393,307.017487)"
"(565.0, 482.0)","(713.0, 416.0)","(586.3248291015625, -448.78106689453125, 306.5401306152344)","(573.13, 478.77)","(712.35, 416.41)","(587.779663,-447.983093,307.070374)"
"(568.0, 482.0)","(711.0, 416.0)","(586.5760498046875, -448.1914978027344, 306.6748352050781)","(576.39, 478.76)","(711.15, 416.36)","(588.212524,-447.466522,307.300232)"
"(568.0, 482.0)","(709.0, 416.0)","(586.2451782226562, -447.9455261230469, 306.50628662109375)","(577.52, 479.5)","(708.4, 416.22)","(587.977112,-446.953369,307.237946)"
"(569.0, 482.0)","(708.0, 416.0)","(586.2732543945312, -447.7079772949219, 306.5228271484375)","(579.56, 479.75)","(707.09, 416.11)","(588.154541,-446.547974,307.354858)"
"(574.0, 480.0)","(707.0, 415.0)","(587.056884765625, -447.2411193847656, 306.85992431640625)","(580.22, 479.82)","(705.61, 415.68)","(588.032959,-446.318237,307.322388)"
"(574.0, 480.0)","(706.0, 415.0)","(586.8909912109375, -447.1181335449219, 306.7754211425781)","(581.49, 479.67)","(704.67, 415.56)","(588.120300,-446.077667,307.366699)"
"(574.0, 480.0)","(704.0, 415.0)","(586.5591430664062, -446.87213134765625, 306.6064758300781)","(582.91, 479.83)","(703.87, 415.19)","(588.259460,-445.833099,307.471191)"
"(575.0, 480.0)","(702.0, 415.0)","(586.4203491210938, -446.5115966796875, 306.5380859375)","(583.91, 479.96)","(701.85, 415.12)","(588.115601,-445.465546,307.412323)"
"(576.0, 482.0)","(701.0, 414.0)","(586.450439453125, -446.20013427734375, 306.7377624511719)","(585.78, 479.91)","(699.82, 414.95)","(588.135864,-445.018341,307.432983)"
"(576.0, 482.0)","(699.0, 414.0)","(586.1182250976562, -445.9542541503906, 306.56854248046875)","(588.35, 479.91)","(699.01, 414.58)","(588.493347,-444.652802,307.641052)"
"(577.0, 482.0)","(698.0, 414.0)","(586.1446533203125, -445.71673583984375, 306.5842590332031)","(591.24, 480.09)","(696.75, 414.73)","(588.673157,-444.018066,307.742371)"
"(576.0, 482.0)","(696.0, 414.0)","(585.6199340820312, -445.58551025390625, 306.3147277832031)","(592.87, 480.27)","(695.24, 414.04)","(588.729919,-443.685486,307.824219)"
"(595.0, 481.0)","(694.0, 413.0)","(588.9278564453125, -443.3145751953125, 308.0333251953125)","(594.28, 480.45)","(693.76, 413.87)","(588.752258,-443.341339,307.859528)"
"(588.0, 481.0)","(693.0, 413.0)","(587.4152221679688, -443.9942626953125, 307.2471008300781)","(595.05, 480.52)","(691.93, 413.57)","(588.591248,-443.046021,307.800140)"
"(589.0, 482.0)","(692.0, 413.0)","(587.4442138671875, -443.68115234375, 307.3277893066406)","(596.2, 480.65)","(691.22, 413.32)","(588.691650,-442.836426,307.875854)"
"(589.0, 483.0)","(689.0, 413.0)","(586.9462280273438, -443.23687744140625, 307.1377258300781)","(597.76, 480.52)","(689.08, 412.68)","(588.626770,-442.453949,307.873108)"
"(594.0, 483.0)","(689.0, 412.0)","(587.898193359375, -442.7414855957031, 307.68865966796875)","(599.51, 480.65)","(687.87, 412.83)","(588.759827,-442.082886,307.944916)"
"(594.0, 484.0)","(688.0, 412.0)","(587.7342529296875, -442.5431823730469, 307.668701171875)","(600.76, 480.73)","(687.01, 412.83)","(588.854675,-441.827667,308.001099)"
"(595.0, 484.0)","(687.0, 412.0)","(587.7577514648438, -442.30560302734375, 307.6828918457031)","(601.67, 480.87)","(686.27, 412.8)","(588.904480,-441.624084,308.039062)"
"(596.0, 482.0)","(686.0, 412.0)","(587.7734985351562, -442.2186279296875, 307.56597900390625)","(602.81, 481.02)","(684.75, 412.81)","(588.866760,-441.294220,308.031403)"
"(598.0, 484.0)","(685.0, 412.0)","(587.9952392578125, -441.7156677246094, 307.810546875)","(603.68, 480.99)","(683.92, 412.59)","(588.891724,-441.111755,308.056244)"
"(599.0, 484.0)","(683.0, 412.0)","(587.8496704101562, -441.3551330566406, 307.7385559082031)","(605.06, 480.87)","(682.39, 412.01)","(588.893555,-440.819611,308.084473)"
"(602.0, 484.0)","(683.0, 411.0)","(588.4169921875, -441.0890808105469, 308.0892333984375)","(607.06, 481.01)","(681.44, 411.53)","(589.112854,-440.500275,308.235931)"
"(604.0, 482.0)","(682.0, 411.0)","(588.62353515625, -440.8871765136719, 308.07183837890625)","(608.82, 480.95)","(680.11, 411.18)","(589.221741,-440.166565,308.310760)"
"(604.0, 484.0)","(679.0, 411.0)","(588.1235961914062, -440.3679504394531, 307.944091796875)","(609.34, 480.97)","(679.01, 410.98)","(589.133728,-439.985809,308.279358)"
"(606.0, 484.0)","(678.0, 411.0)","(588.3357543945312, -440.0155944824219, 308.0566101074219)","(610.75, 481.17)","(677.38, 410.77)","(589.125977,-439.624908,308.302826)"
"(608.0, 484.0)","(677.0, 411.0)","(588.5474243164062, -439.6632080078125, 308.1689147949219)","(611.87, 481.26)","(676.05, 410.68)","(589.113708,-439.333191,308.309753)"
"(609.0, 484.0)","(676.0, 410.0)","(588.5633544921875, -439.5037841796875, 308.2342529296875)","(613.2, 481.13)","(675.01, 410.19)","(589.187805,-439.100800,308.369141)"
"(610.0, 484.0)","(674.0, 410.0)","(588.4150390625, -439.1432800292969, 308.16082763671875)","(614.14, 481.21)","(673.55, 410.16)","(589.118896,-438.809723,308.342896)"
"(610.0, 484.0)","(673.0, 410.0)","(588.2455444335938, -439.0203552246094, 308.0744323730469)","(616.43, 481.2)","(672.29, 409.85)","(589.338745,-438.416992,308.476440)"
"(612.0, 485.0)","(672.0, 410.0)","(588.4585571289062, -438.5928955078125, 308.2508239746094)","(617.53, 481.26)","(671.61, 409.7)","(589.431641,-438.214355,308.538330)"
"(614.0, 485.0)","(671.0, 410.0)","(588.66845703125, -438.2405090332031, 308.3621826171875)","(618.54, 481.46)","(670.9, 409.62)","(589.502808,-438.002411,308.593964)"
"(614.0, 486.0)","(669.0, 409.0)","(588.3267822265625, -437.9981994628906, 308.30633544921875)","(619.2, 481.46)","(669.34, 409.47)","(589.361877,-437.746643,308.531921)"
"(615.0, 485.0)","(669.0, 409.0)","(588.5137939453125, -437.9584045410156, 308.3406066894531)","(621.02, 481.33)","(668.3, 409.37)","(589.529236,-437.427368,308.618500)"
"(615.0, 486.0)","(668.0, 409.0)","(588.346435546875, -437.7605895996094, 308.31854248046875)","(622.34, 481.46)","(667.17, 409.16)","(589.586304,-437.143646,308.670319)"
"(616.0, 486.0)","(667.0, 409.0)","(588.3657836914062, -437.5229797363281, 308.33062744140625)","(623.62, 481.49)","(666.22, 408.87)","(589.665588,-436.900391,308.731476)"
"(618.0, 486.0)","(665.0, 409.0)","(588.4041748046875, -437.0477600097656, 308.3544921875)","(624.54, 481.53)","(664.71, 408.63)","(589.581177,-436.625031,308.706299)"
"(618.0, 486.0)","(665.0, 409.0)","(588.4041748046875, -437.0477600097656, 308.3544921875)","(625.65, 481.58)","(664.02, 408.54)","(589.673157,-436.416077,308.763794)"
"(619.0, 486.0)","(663.0, 408.0)","(588.2484741210938, -436.7657775878906, 308.3323974609375)","(626.66, 481.69)","(662.81, 408.47)","(589.657410,-436.148651,308.768890)"
"(621.0, 486.0)","(662.0, 408.0)","(588.4559326171875, -436.4134216308594, 308.4425964355469)","(627.84, 481.31)","(660.85, 408.37)","(589.544373,-435.808685,308.695343)"
"(623.0, 486.0)","(661.0, 408.0)","(588.6630249023438, -436.06097412109375, 308.5525207519531)","(628.96, 481.51)","(659.72, 408.25)","(589.562439,-435.535583,308.726349)"
"(625.0, 486.0)","(660.0, 408.0)","(588.8695678710938, -435.7084655761719, 308.6622314453125)","(630.57, 481.64)","(659.3, 408.25)","(589.794617,-435.289246,308.856506)"
"(626.0, 486.0)","(659.0, 408.0)","(588.8873291015625, -435.4708251953125, 308.6734313964844)","(631.73, 481.8)","(657.83, 407.84)","(589.760376,-434.995728,308.874390)"
"(626.0, 486.0)","(658.0, 407.0)","(588.7125854492188, -435.4267578125, 308.6395568847656)","(632.97, 481.81)","(656.69, 407.68)","(589.798157,-434.725037,308.905914)"
"(627.0, 486.0)","(657.0, 407.0)","(588.7301025390625, -435.1890869140625, 308.6506652832031)","(633.17, 481.11)","(656.06, 407.35)","(589.725708,-434.703064,308.843292)"
"(628.0, 487.0)","(656.0, 407.0)","(588.7489013671875, -434.8768005371094, 308.7255554199219)","(635.07, 481.48)","(655.28, 407.25)","(589.949951,-434.369049,308.990814)"
"(630.0, 487.0)","(653.0, 407.0)","(588.6114501953125, -434.27874755859375, 308.6597900390625)","(637.05, 481.75)","(652.83, 407.21)","(589.902039,-433.823517,308.990112)"
"(632.0, 484.0)","(652.0, 406.0)","(588.8087158203125, -434.2292785644531, 308.630615234375)","(638.52, 481.91)","(651.37, 407.0)","(589.926941,-433.479889,309.027832)"
"(632.0, 487.0)","(651.0, 406.0)","(588.6408081054688, -433.8823547363281, 308.7344055175781)","(639.78, 482.04)","(650.47, 406.8)","(590.008362,-433.230591,309.091400)"
"(634.0, 487.0)","(651.0, 406.0)","(589.0162963867188, -433.65264892578125, 308.9302673339844)","(640.72, 482.06)","(650.01, 407.07)","(590.106628,-433.043274,309.129883)"
"(636.0, 487.0)","(650.0, 406.0)","(589.2198486328125, -433.3001403808594, 309.0384521484375)","(641.17, 481.25)","(648.46, 406.59)","(589.922058,-432.899658,309.012177)"
"(636.0, 487.0)","(647.0, 406.0)","(588.7045288085938, -432.93194580078125, 308.7755126953125)","(642.5, 482.3)","(647.16, 406.06)","(589.946777,-432.550568,309.123444)"
"(638.0, 487.0)","(647.0, 406.0)","(589.0792236328125, -432.7022399902344, 308.9709777832031)","(643.23, 481.59)","(646.32, 405.92)","(589.938049,-432.427612,309.083496)"
"(640.0, 487.0)","(645.0, 405.0)","(589.1063842773438, -432.305908203125, 309.0445861816406)","(645.23, 482.0)","(644.03, 405.54)","(589.916870,-431.915924,309.124115)"
"(640.0, 487.0)","(644.0, 405.0)","(588.9342651367188, -432.1832275390625, 308.95672607421875)","(647.27, 482.2)","(643.33, 405.3)","(590.177307,-431.599487,309.287323)"
"(644.0, 484.0)","(642.0, 405.0)","(589.3361206054688, -431.7018127441406, 308.98138427734375)","(649.01, 481.42)","(641.06, 404.72)","(590.108826,-431.224915,309.239166)"
"(646.0, 488.0)","(640.0, 404.0)","(589.3631591796875, -431.0076599121094, 309.30694580078125)","(650.84, 482.5)","(639.38, 404.75)","(590.160461,-430.725311,309.336121)"
"(648.0, 484.0)","(638.0, 404.0)","(589.3900146484375, -430.83026123046875, 309.0730895996094)","(651.67, 482.59)","(637.61, 404.72)","(590.008911,-430.408356,309.268036)"
"(650.0, 488.0)","(637.0, 404.0)","(589.5902709960938, -430.1799011230469, 309.4314270019531)","(654.03, 482.26)","(636.04, 404.35)","(590.176270,-429.998138,309.358307)"
"(652.0, 488.0)","(635.0, 404.0)","(589.6162719726562, -429.7047119140625, 309.4490051269531)","(656.05, 482.35)","(635.37, 404.19)","(590.436096,-429.689484,309.509827)"
"(653.0, 488.0)","(635.0, 403.0)","(589.8001098632812, -429.6689453125, 309.6005554199219)","(657.61, 482.37)","(633.43, 403.33)","(590.388184,-429.338776,309.537842)"
"(654.0, 488.0)","(634.0, 403.0)","(589.8128051757812, -429.431396484375, 309.60919189453125)","(658.27, 482.42)","(632.31, 403.01)","(590.315857,-429.147186,309.523346)"
"(656.0, 488.0)","(631.0, 403.0)","(589.6640014648438, -428.8336181640625, 309.53753662109375)","(659.07, 482.52)","(630.87, 402.77)","(590.213989,-428.890167,309.492828)"
"(658.0, 488.0)","(629.0, 403.0)","(589.687744140625, -428.3584289550781, 309.5539245605469)","(661.4, 482.21)","(628.96, 402.49)","(590.314636,-428.433167,309.545349)"
"(656.0, 487.0)","(629.0, 403.0)","(589.3173217773438, -428.6627502441406, 309.29779052734375)","(662.34, 482.08)","(628.07, 403.72)","(590.336609,-428.127808,309.482147)"
"(654.0, 487.0)","(629.0, 403.0)","(588.9462890625, -428.8927307128906, 309.1040954589844)","(661.5, 481.61)","(628.01, 405.72)","(590.174072,-428.093109,309.256714)"
"(651.0, 487.0)","(631.0, 403.0)","(588.7357788085938, -429.4828796386719, 308.9901428222656)","(663.77, 481.59)","(628.0, 407.1)","(590.595886,-427.722198,309.398712)"
"(651.0, 487.0)","(631.0, 404.0)","(588.7379760742188, -429.403564453125, 308.9357604980469)","(664.26, 481.48)","(629.04, 408.25)","(590.870117,-427.710114,309.468658)"
"(646.0, 486.0)","(632.0, 404.0)","(587.9820556640625, -430.17559814453125, 308.4764099121094)","(664.6, 481.31)","(627.73, 409.29)","(590.706604,-427.440094,309.317383)"
"(646.0, 486.0)","(631.0, 404.0)","(587.8096313476562, -430.0530700683594, 308.3883972167969)","(665.78, 481.37)","(626.79, 409.28)","(590.761292,-427.185181,309.352112)"
"(669.0, 482.0)","(630.0, 404.0)","(591.9107055664062, -427.5813293457031, 310.2789001464844)","(667.77, 481.63)","(625.3, 409.31)","(590.869507,-426.751434,309.426147)"
"(668.0, 481.0)","(629.0, 404.0)","(591.5510864257812, -427.6481018066406, 310.03033447265625)","(669.01, 481.68)","(624.66, 409.14)","(590.986877,-426.539886,309.501282)"
"(670.0, 481.0)","(628.0, 404.0)","(591.747802734375, -427.2951354980469, 310.1350402832031)","(670.15, 481.77)","(624.05, 409.05)","(591.090881,-426.334167,309.567444)"
"(671.0, 483.0)","(626.0, 404.0)","(591.581298828125, -426.7862548828125, 310.17828369140625)","(671.36, 481.92)","(622.76, 408.92)","(591.088562,-426.035797,309.585480)"
"(670.0, 483.0)","(625.0, 404.0)","(591.2210693359375, -426.77880859375, 309.99237060546875)","(672.42, 481.97)","(621.95, 408.72)","(591.142334,-425.826538,309.629486)"
"(672.0, 483.0)","(624.0, 404.0)","(591.4165649414062, -426.4259033203125, 310.0964660644531)","(673.17, 482.02)","(619.76, 408.97)","(590.897339,-425.447784,309.495331)"
"(675.0, 482.0)","(623.0, 404.0)","(591.7980346679688, -426.0318908691406, 310.2347106933594)","(674.21, 481.3)","(619.36, 408.92)","(591.020142,-425.336243,309.517822)"
"(674.0, 481.0)","(621.0, 404.0)","(591.2638549804688, -425.97607421875, 309.89727783203125)","(675.6, 481.59)","(617.52, 408.99)","(590.953430,-424.923248,309.501038)"
"(679.0, 479.0)","(622.0, 404.0)","(592.3674926757812, -425.67095947265625, 310.3450622558594)","(677.22, 481.76)","(616.78, 408.91)","(591.121765,-424.639618,309.605438)"
"(678.0, 483.0)","(620.0, 404.0)","(591.8248901367188, -425.2444152832031, 310.3177795410156)","(678.11, 481.86)","(615.74, 408.78)","(591.102783,-424.412445,309.611176)"
"(676.0, 482.0)","(620.0, 404.0)","(591.4569091796875, -425.5489501953125, 310.06292724609375)","(679.15, 481.96)","(615.19, 408.73)","(591.197449,-424.221710,309.670715)"
"(678.0, 482.0)","(618.0, 404.0)","(591.4752807617188, -425.0733337402344, 310.07672119140625)","(680.14, 482.04)","(614.23, 408.61)","(591.210632,-423.993561,309.691223)"
"(681.0, 482.0)","(617.0, 404.0)","(591.8531494140625, -424.6050720214844, 310.2759704589844)","(681.13, 481.29)","(612.79, 408.42)","(591.140747,-423.773560,309.621399)"
"(684.0, 482.0)","(616.0, 404.0)","(592.23046875, -424.1368103027344, 310.47491455078125)","(682.25, 481.43)","(611.06, 408.64)","(591.041931,-423.404358,309.569855)"
"(682.0, 481.0)","(615.0, 404.0)","(591.6875610351562, -424.31878662109375, 310.13092041015625)","(684.16, 481.79)","(610.53, 408.75)","(591.298706,-423.083771,309.721161)"
"(680.0, 481.0)","(613.0, 404.0)","(590.967529296875, -424.30426025390625, 309.75946044921875)","(685.79, 481.88)","(609.62, 408.63)","(591.437256,-422.787170,309.807587)"
"(685.0, 483.0)","(612.0, 404.0)","(591.7076416015625, -423.4573974609375, 310.273193359375)","(686.81, 481.98)","(607.85, 408.51)","(591.311768,-422.454803,309.758728)"
"(688.0, 482.0)","(611.0, 404.0)","(592.0851440429688, -423.06298828125, 310.4095153808594)","(687.51, 482.04)","(607.57, 408.46)","(591.390503,-422.339355,309.806946)"
"(688.0, 481.0)","(609.0, 404.0)","(591.7344360351562, -422.89190673828125, 310.1679992675781)","(688.76, 481.98)","(606.49, 408.37)","(591.429016,-422.074432,309.830505)"
"(688.0, 482.0)","(608.0, 404.0)","(591.5556030273438, -422.6954650878906, 310.13946533203125)","(689.39, 481.19)","(604.91, 408.22)","(591.267212,-421.878510,309.708405)"
"(690.0, 483.0)","(606.0, 404.0)","(591.5667724609375, -422.14599609375, 310.2121276855469)","(691.7, 481.54)","(602.55, 408.68)","(591.271606,-421.260132,309.711548)"
"(692.0, 481.0)","(606.0, 404.0)","(591.9385986328125, -422.0631408691406, 310.28082275390625)","(694.01, 481.78)","(600.36, 408.46)","(591.305298,-420.725189,309.760925)"
"(694.0, 483.0)","(603.0, 404.0)","(591.7687377929688, -421.3173828125, 310.3236999511719)","(695.8, 481.87)","(599.47, 408.34)","(591.474182,-420.412659,309.863129)"
"(695.0, 483.0)","(602.0, 404.0)","(591.7745361328125, -421.0796203613281, 310.3288269042969)","(696.93, 481.84)","(597.72, 408.18)","(591.370056,-420.082947,309.819519)"
"(696.0, 483.0)","(600.0, 404.0)","(591.6028442382812, -420.7193908691406, 310.2433776855469)","(698.37, 481.89)","(595.11, 408.47)","(591.168884,-419.570129,309.706757)"
"(701.0, 482.0)","(598.0, 404.0)","(592.1640625, -419.9715270996094, 310.4778747558594)","(700.65, 481.59)","(594.5, 408.44)","(591.476562,-419.256866,309.851440)"
"(702.0, 483.0)","(596.0, 406.0)","(591.9862670898438, -419.3769836425781, 310.33929443359375)","(702.14, 481.7)","(592.44, 408.41)","(591.380920,-418.826874,309.814301)"
"(703.0, 482.0)","(596.0, 404.0)","(592.1732788085938, -419.49591064453125, 310.4868469238281)","(703.74, 481.75)","(591.27, 408.29)","(591.463379,-418.504883,309.869537)"
