Left_2D,Right_2D,3D_Point,Pred_left,Pred_right,Pred_3d
"(335.0, 466.0)","(935.0, 418.0)","(572.8687133789062, -503.1610107421875, 297.9433288574219)","(345.77, 465.55)","(937.13, 414.02)","(575.434021,-502.534210,299.445648)"
"(338.0, 466.0)","(931.0, 411.0)","(572.8081665039062, -502.8303527832031, 298.2718811035156)","(347.12, 465.88)","(935.26, 413.57)","(575.458435,-502.160553,299.507172)"
"(347.0, 466.0)","(931.0, 410.0)","(574.7498779296875, -501.8954772949219, 299.3345642089844)","(347.84, 465.82)","(934.05, 413.36)","(575.435730,-501.951721,299.504303)"
"(350.0, 465.0)","(938.0, 414.0)","(576.4708862304688, -502.2130126953125, 299.9478759765625)","(349.96, 465.45)","(933.61, 413.2)","(575.823181,-501.701477,299.690094)"
"(342.0, 466.0)","(930.0, 414.0)","(573.5977172851562, -502.0499572753906, 298.5345153808594)","(351.39, 465.68)","(931.7, 412.27)","(575.846191,-501.355743,299.768494)"
"(342.0, 467.0)","(929.0, 410.0)","(573.3967895507812, -502.1312255859375, 298.7008361816406)","(352.42, 465.91)","(929.49, 411.35)","(575.738464,-501.017273,299.778870)"
"(351.0, 464.0)","(930.0, 413.0)","(575.4916381835938, -501.2718200683594, 299.43646240234375)","(353.39, 465.98)","(928.23, 410.93)","(575.760925,-500.779022,299.819092)"
"(357.0, 466.0)","(927.0, 411.0)","(576.37060546875, -500.2186279296875, 300.13720703125)","(354.84, 466.2)","(927.35, 410.88)","(575.953491,-500.495728,299.938690)"
"(355.0, 469.0)","(925.0, 409.0)","(575.6748046875, -500.1039123535156, 300.0826416015625)","(357.19, 465.99)","(926.86, 410.81)","(576.387756,-500.194489,300.155365)"
"(357.0, 468.0)","(922.0, 409.0)","(575.6524047851562, -499.592041015625, 300.0093994140625)","(358.9, 466.27)","(924.74, 410.06)","(576.443848,-499.775177,300.245850)"
"(358.0, 466.0)","(925.0, 411.0)","(576.29833984375, -499.86224365234375, 300.1036376953125)","(360.02, 466.21)","(922.96, 409.36)","(576.413940,-499.486572,300.265228)"
"(358.0, 469.0)","(922.0, 410.0)","(575.9115600585938, -499.33111572265625, 300.1614990234375)","(361.22, 469.06)","(921.28, 409.08)","(576.488892,-498.943542,300.514648)"
"(361.0, 470.0)","(925.0, 410.0)","(577.020751953125, -499.28448486328125, 300.8014221191406)","(362.67, 469.47)","(920.28, 408.9)","(576.663574,-498.639709,300.644592)"
"(364.0, 469.0)","(924.0, 410.0)","(577.5045166015625, -498.9049987792969, 300.98809814453125)","(363.75, 470.2)","(918.58, 408.6)","(576.660645,-498.275208,300.710999)"
"(356.0, 469.0)","(917.0, 408.0)","(574.7151489257812, -499.0855712890625, 299.6488037109375)","(365.26, 470.45)","(916.62, 408.12)","(576.698364,-497.881134,300.775848)"
"(356.0, 470.0)","(915.0, 409.0)","(574.4677124023438, -498.6920471191406, 299.5406799316406)","(366.1, 470.65)","(915.21, 407.81)","(576.672974,-497.621063,300.794678)"
"(360.0, 470.0)","(915.0, 408.0)","(575.31298828125, -498.3153381347656, 300.0321960449219)","(368.09, 470.43)","(913.92, 407.19)","(576.898376,-497.301971,300.931519)"
"(362.0, 467.0)","(911.0, 406.0)","(575.0604858398438, -497.9803466796875, 299.8072814941406)","(370.27, 471.14)","(913.09, 406.9)","(577.257996,-496.921570,301.183441)"
"(364.0, 470.0)","(908.0, 408.0)","(575.1600341796875, -497.01251220703125, 299.9665222167969)","(371.72, 471.43)","(911.68, 406.38)","(577.361328,-496.601196,301.286163)"
"(364.0, 471.0)","(908.0, 404.0)","(575.105224609375, -497.21856689453125, 300.20806884765625)","(372.87, 471.52)","(909.77, 405.9)","(577.322754,-496.265961,301.300446)"
"(366.0, 471.0)","(908.0, 405.0)","(575.5552978515625, -496.9235534667969, 300.392333984375)","(373.67, 471.58)","(908.52, 405.32)","(577.302612,-496.060211,301.325989)"
"(368.0, 468.0)","(906.0, 402.0)","(575.5739135742188, -496.904052734375, 300.35552978515625)","(374.93, 471.83)","(907.95, 405.01)","(577.490112,-495.851959,301.457611)"
"(368.0, 468.0)","(904.0, 406.0)","(575.3584594726562, -496.37506103515625, 300.0447998046875)","(377.05, 472.0)","(905.94, 404.02)","(577.637024,-495.426056,301.600281)"
"(369.0, 471.0)","(900.0, 404.0)","(575.0167846679688, -495.6820983886719, 300.1783447265625)","(378.04, 472.0)","(904.42, 403.5)","(577.617432,-495.166443,301.619598)"
"(369.0, 471.0)","(900.0, 404.0)","(575.0167846679688, -495.6820983886719, 300.1783447265625)","(378.78, 472.16)","(903.81, 403.35)","(577.687622,-495.007233,301.675903)"
"(371.0, 471.0)","(907.0, 405.0)","(576.4867553710938, -496.24151611328125, 300.8804931640625)","(379.5, 472.36)","(903.05, 403.24)","(577.732849,-494.825806,301.720123)"
"(374.0, 469.0)","(907.0, 404.0)","(577.0717163085938, -496.13323974609375, 301.1015625)","(381.08, 472.26)","(902.13, 403.03)","(577.931274,-494.559174,301.829590)"
"(376.0, 472.0)","(905.0, 404.0)","(577.2728271484375, -495.43011474609375, 301.4130859375)","(382.11, 472.6)","(901.4, 402.75)","(578.047058,-494.347961,301.928680)"
"(376.0, 472.0)","(897.0, 402.0)","(576.0639038085938, -494.5955810546875, 300.90008544921875)","(383.57, 472.76)","(900.17, 402.43)","(578.176880,-494.044281,302.026093)"
"(377.0, 472.0)","(898.0, 402.0)","(576.4248046875, -494.6055603027344, 301.0864562988281)","(384.3, 472.82)","(898.82, 401.86)","(578.125427,-493.833496,302.035095)"
"(378.0, 472.0)","(895.0, 401.0)","(576.18115234375, -494.19866943359375, 301.01629638671875)","(385.6, 473.0)","(897.3, 401.44)","(578.176147,-493.517883,302.098267)"
"(377.0, 473.0)","(893.0, 400.0)","(575.67626953125, -494.0599670410156, 300.8748779296875)","(386.26, 473.16)","(896.18, 401.16)","(578.150635,-493.314606,302.112305)"
"(378.0, 473.0)","(893.0, 398.0)","(575.8536987304688, -494.0907897949219, 301.06915283203125)","(387.26, 473.43)","(895.31, 400.89)","(578.237000,-493.094360,302.191162)"
"(378.0, 474.0)","(900.0, 402.0)","(576.973876953125, -494.58148193359375, 301.50372314453125)","(388.71, 473.02)","(893.66, 400.49)","(578.288330,-492.790680,302.214203)"
"(384.0, 471.0)","(896.0, 401.0)","(577.5930786132812, -493.72607421875, 301.6842041015625)","(389.74, 475.52)","(892.94, 400.29)","(578.448608,-492.406616,302.477753)"
"(382.0, 471.0)","(897.0, 401.0)","(577.3113403320312, -494.0725402832031, 301.53497314453125)","(390.54, 475.75)","(891.68, 400.06)","(578.433655,-492.161438,302.499725)"
"(386.0, 472.0)","(896.0, 401.0)","(578.0419921875, -493.4237060546875, 301.9859924316406)","(391.84, 475.9)","(890.95, 399.55)","(578.597168,-491.951294,302.622803)"
"(386.0, 472.0)","(895.0, 400.0)","(577.8765258789062, -493.37310791015625, 301.95257568359375)","(393.32, 475.75)","(889.97, 399.4)","(578.762512,-491.687897,302.708771)"
"(388.0, 474.0)","(894.0, 400.0)","(578.1974487304688, -492.87054443359375, 302.2569580078125)","(394.17, 475.63)","(888.82, 398.94)","(578.763000,-491.494324,302.726868)"
"(388.0, 475.0)","(892.0, 400.0)","(577.9220581054688, -492.5481262207031, 302.1845397949219)","(394.82, 474.13)","(888.32, 398.72)","(578.794373,-491.492889,302.654694)"
"(389.0, 475.0)","(880.0, 398.0)","(576.328369140625, -491.1139221191406, 301.4788513183594)","(395.86, 474.27)","(886.58, 398.21)","(578.751953,-491.189270,302.671661)"
"(392.0, 473.0)","(889.0, 398.0)","(578.2579956054688, -492.03216552734375, 302.3337707519531)","(397.52, 476.22)","(885.4, 397.76)","(578.960388,-490.739166,302.937134)"
"(391.0, 475.0)","(889.0, 398.0)","(578.0838012695312, -491.9883728027344, 302.37738037109375)","(398.28, 476.45)","(884.42, 397.14)","(578.970276,-490.560791,302.991516)"
"(394.0, 473.0)","(881.0, 397.0)","(577.4830932617188, -490.9024658203125, 301.996826171875)","(399.41, 476.71)","(883.91, 396.83)","(579.134644,-490.373657,303.111786)"
"(394.0, 474.0)","(880.0, 396.0)","(577.3368530273438, -490.77423095703125, 302.040771484375)","(400.82, 476.58)","(882.63, 396.08)","(579.228821,-490.123077,303.193359)"
"(396.0, 474.0)","(882.0, 394.0)","(578.0236206054688, -490.9375915527344, 302.49749755859375)","(401.98, 476.68)","(880.84, 395.35)","(579.198364,-489.818756,303.225250)"
"(396.0, 474.0)","(880.0, 393.0)","(577.7099609375, -490.765380859375, 302.38873291015625)","(402.81, 476.81)","(880.16, 395.06)","(579.270935,-489.653229,303.288239)"
"(398.0, 474.0)","(880.0, 396.0)","(578.1874389648438, -490.3249816894531, 302.48529052734375)","(403.73, 477.79)","(879.71, 394.92)","(579.415344,-489.428802,303.437622)"
"(398.0, 476.0)","(879.0, 394.0)","(578.0424194335938, -490.1908264160156, 302.648193359375)","(405.21, 478.0)","(878.86, 394.68)","(579.602783,-489.159760,303.563782)"
"(398.0, 477.0)","(876.0, 394.0)","(577.6161499023438, -489.7467041015625, 302.498779296875)","(406.01, 478.25)","(877.59, 394.28)","(579.580811,-488.924103,303.592285)"
"(400.0, 477.0)","(872.0, 393.0)","(577.428955078125, -489.10589599609375, 302.4604797363281)","(406.89, 478.24)","(876.56, 393.61)","(579.602173,-488.748535,303.639282)"
"(402.0, 477.0)","(873.0, 391.0)","(577.9671020507812, -489.1473693847656, 302.8420104980469)","(408.01, 478.13)","(874.9, 393.25)","(579.583435,-488.454376,303.644043)"
"(402.0, 477.0)","(870.0, 391.0)","(577.52099609375, -488.7814025878906, 302.6151123046875)","(409.48, 478.27)","(873.78, 392.9)","(579.724121,-488.166779,303.747345)"
"(404.0, 477.0)","(870.0, 391.0)","(577.9442749023438, -488.5566711425781, 302.83648681640625)","(410.81, 478.85)","(872.1, 392.31)","(579.755005,-487.809570,303.836212)"
"(406.0, 476.0)","(867.0, 389.0)","(577.868408203125, -488.1882019042969, 302.83837890625)","(411.52, 479.05)","(870.29, 391.69)","(579.627380,-487.537842,303.818512)"
"(406.0, 476.0)","(867.0, 389.0)","(577.868408203125, -488.1882019042969, 302.83837890625)","(412.4, 479.38)","(869.68, 391.45)","(579.724121,-487.356232,303.904846)"
"(408.0, 476.0)","(867.0, 389.0)","(578.2911376953125, -487.96337890625, 303.0595703125)","(413.42, 479.45)","(868.73, 391.06)","(579.792053,-487.148285,303.967102)"
"(408.0, 476.0)","(867.0, 391.0)","(578.3245849609375, -487.81890869140625, 302.97479248046875)","(414.5, 479.65)","(867.91, 390.71)","(579.895081,-486.936523,304.054108)"
"(410.0, 476.0)","(865.0, 389.0)","(578.4151611328125, -487.49456787109375, 303.1288146972656)","(415.31, 479.7)","(866.97, 390.37)","(579.920288,-486.751373,304.090118)"
"(412.0, 479.0)","(866.0, 389.0)","(579.0408325195312, -487.1583251953125, 303.6553955078125)","(416.12, 479.97)","(866.68, 389.78)","(580.042908,-486.646637,304.203278)"
"(412.0, 479.0)","(862.0, 392.0)","(578.491455078125, -486.452880859375, 303.2225646972656)","(417.87, 479.58)","(864.16, 388.89)","(580.012024,-486.236786,304.212097)"
"(414.0, 479.0)","(861.0, 388.0)","(578.697265625, -486.3955383300781, 303.53759765625)","(419.31, 477.58)","(862.52, 388.51)","(580.027893,-486.057465,304.109344)"
"(412.0, 478.0)","(863.0, 390.0)","(578.5903930664062, -486.7975158691406, 303.307861328125)","(419.39, 474.73)","(861.2, 388.88)","(579.802551,-486.082123,303.783997)"
"(410.0, 477.0)","(861.0, 389.0)","(577.8356323242188, -486.9286804199219, 302.9013671875)","(419.53, 474.31)","(860.07, 389.36)","(579.662659,-485.926270,303.660522)"
"(409.0, 477.0)","(861.0, 390.0)","(577.6414794921875, -486.96881103515625, 302.7486267089844)","(419.21, 473.73)","(859.74, 390.03)","(579.546448,-485.918579,303.527161)"
"(408.0, 473.0)","(860.0, 390.0)","(577.2102661132812, -487.2715759277344, 302.2568359375)","(419.14, 473.3)","(859.58, 391.57)","(579.525146,-485.828705,303.408600)"
"(408.0, 473.0)","(861.0, 390.0)","(577.3591918945312, -487.39349365234375, 302.3325500488281)","(418.98, 473.34)","(860.59, 391.73)","(579.646484,-485.955353,303.464325)"
"(406.0, 476.0)","(862.0, 391.0)","(577.1570434570312, -487.4338684082031, 302.3748474121094)","(418.53, 473.23)","(861.87, 391.76)","(579.742432,-486.168671,303.502747)"
"(406.0, 474.0)","(863.0, 391.0)","(577.2698974609375, -487.7119445800781, 302.29754638671875)","(418.26, 473.17)","(862.95, 391.82)","(579.847595,-486.331329,303.548279)"
"(404.0, 473.0)","(863.0, 391.0)","(576.829833984375, -488.01519775390625, 302.00018310546875)","(418.19, 473.11)","(863.87, 391.99)","(579.972656,-486.443878,303.598938)"
"(404.0, 473.0)","(865.0, 391.0)","(577.1271362304688, -488.2590026855469, 302.15130615234375)","(418.05, 473.1)","(864.39, 392.14)","(580.023499,-486.513092,303.616028)"
"(403.0, 473.0)","(866.0, 391.0)","(577.064453125, -488.493408203125, 302.1163024902344)","(417.29, 473.14)","(864.8, 392.27)","(579.927490,-486.636169,303.560913)"
"(401.0, 472.0)","(867.0, 392.0)","(576.7886352539062, -488.8462829589844, 301.8516540527344)","(416.6, 473.28)","(865.62, 392.57)","(579.912292,-486.781372,303.545197)"
"(401.0, 472.0)","(867.0, 392.0)","(576.7886352539062, -488.8462829589844, 301.8516540527344)","(416.16, 473.37)","(866.77, 393.29)","(580.005310,-486.912231,303.560455)"
"(401.0, 475.0)","(868.0, 393.0)","(577.0093383789062, -488.6615295410156, 302.1153869628906)","(415.59, 473.33)","(867.29, 393.73)","(579.969421,-487.011078,303.515320)"
"(400.0, 474.0)","(869.0, 394.0)","(576.94482421875, -488.90179443359375, 301.9613342285156)","(414.86, 473.67)","(867.58, 394.28)","(579.873779,-487.062378,303.459320)"
"(398.0, 472.0)","(869.0, 394.0)","(576.4845581054688, -489.2831726074219, 301.5863952636719)","(414.36, 473.71)","(868.85, 394.86)","(579.968811,-487.228729,303.479187)"
"(397.0, 474.0)","(870.0, 395.0)","(576.4754638671875, -489.2890319824219, 301.66278076171875)","(413.46, 473.28)","(870.23, 395.16)","(579.982605,-487.510468,303.439148)"
"(396.0, 474.0)","(871.0, 394.0)","(576.3947143554688, -489.59552001953125, 301.66943359375)","(409.98, 472.37)","(871.51, 395.18)","(579.421082,-488.127686,303.080719)"
"(396.0, 474.0)","(873.0, 394.0)","(576.6907958984375, -489.8394470214844, 301.8199157714844)","(405.27, 467.26)","(872.0, 395.49)","(578.406799,-489.094421,302.189789)"
"(394.0, 474.0)","(873.0, 396.0)","(576.3014526367188, -489.9201354980469, 301.514404296875)","(406.6, 471.5)","(872.86, 395.86)","(578.901855,-488.691559,302.713135)"
"(392.0, 473.0)","(875.0, 395.0)","(576.1365966796875, -490.5390930175781, 301.4077453613281)","(406.22, 471.47)","(874.04, 396.07)","(579.000244,-488.865601,302.749237)"
"(391.0, 473.0)","(875.0, 395.0)","(575.9243774414062, -490.6515197753906, 301.29681396484375)","(404.85, 471.32)","(875.38, 396.64)","(578.916260,-489.153931,302.663208)"
"(391.0, 473.0)","(877.0, 395.0)","(576.219482421875, -490.89532470703125, 301.4467468261719)","(404.51, 471.35)","(875.99, 396.78)","(578.937805,-489.254242,302.668060)"
"(391.0, 473.0)","(879.0, 396.0)","(576.5321044921875, -491.06732177734375, 301.5549621582031)","(404.14, 471.34)","(877.03, 397.14)","(579.020203,-489.397705,302.689758)"
"(390.0, 472.0)","(880.0, 397.0)","(576.4652099609375, -491.3079528808594, 301.3997497558594)","(403.97, 471.32)","(878.7, 397.53)","(579.239136,-489.594299,302.779266)"
"(390.0, 470.0)","(880.0, 397.0)","(576.4263305664062, -491.464599609375, 301.244873046875)","(403.75, 471.06)","(879.31, 398.07)","(579.287598,-489.674927,302.758179)"
"(388.0, 470.0)","(882.0, 397.0)","(576.2952270507812, -491.9332580566406, 301.1719970703125)","(403.77, 471.0)","(880.61, 399.35)","(579.506470,-489.744049,302.800232)"
"(386.0, 469.0)","(882.0, 398.0)","(575.8673706054688, -492.16455078125, 300.8302917480469)","(403.93, 470.84)","(882.3, 399.58)","(579.793396,-489.928619,302.923950)"
"(380.0, 471.0)","(884.0, 398.0)","(574.9222412109375, -492.9255676269531, 300.466796875)","(403.96, 470.69)","(883.51, 399.92)","(579.983154,-490.060455,302.992981)"
"(380.0, 468.0)","(886.0, 398.0)","(575.1548461914062, -493.4047546386719, 300.3819580078125)","(404.84, 471.21)","(884.59, 400.14)","(580.345459,-490.037354,303.203644)"
"(380.0, 468.0)","(887.0, 399.0)","(575.3193359375, -493.4549560546875, 300.4150695800781)","(403.87, 470.7)","(886.09, 400.4)","(580.357178,-490.350891,303.158936)"
"(379.0, 468.0)","(888.0, 399.0)","(575.2521362304688, -493.6891784667969, 300.3777770996094)","(403.92, 470.63)","(887.73, 400.37)","(580.610535,-490.553589,303.284607)"
"(380.0, 468.0)","(890.0, 400.0)","(575.7767333984375, -493.74908447265625, 300.59686279296875)","(403.9, 470.51)","(888.83, 400.64)","(580.772766,-490.680389,303.345062)"
"(370.0, 470.0)","(890.0, 401.0)","(573.6983032226562, -494.64324951171875, 299.5954284667969)","(399.54, 467.3)","(889.6, 400.61)","(579.892761,-491.516846,302.669006)"
"(370.0, 470.0)","(892.0, 400.0)","(573.9710083007812, -494.9584655761719, 299.7841796875)","(393.53, 467.04)","(890.8, 401.28)","(578.791992,-492.310730,302.039948)"
"(370.0, 468.0)","(895.0, 401.0)","(574.3843994140625, -495.4096374511719, 299.80828857421875)","(387.51, 465.85)","(891.56, 401.86)","(577.602722,-493.131409,301.307556)"
"(368.0, 470.0)","(894.0, 401.0)","(573.852294921875, -495.3551025390625, 299.6673889160156)","(387.02, 465.99)","(892.6, 402.58)","(577.666748,-493.250824,301.311584)"
"(367.0, 469.0)","(895.0, 402.0)","(573.7810668945312, -495.5963439941406, 299.5101623535156)","(386.93, 466.22)","(893.75, 402.9)","(577.827332,-493.360474,301.392181)"
"(367.0, 469.0)","(897.0, 403.0)","(574.09033203125, -495.76873779296875, 299.6168518066406)","(386.28, 466.38)","(894.76, 402.83)","(577.838684,-493.549316,301.410309)"
"(364.0, 469.0)","(903.0, 403.0)","(574.3173217773438, -496.8366394042969, 299.7227478027344)","(383.64, 466.26)","(894.08, 402.74)","(577.168884,-493.778503,301.058594)"
"(366.0, 466.0)","(904.0, 403.0)","(574.8284301757812, -496.9700622558594, 299.78485107421875)","(381.33, 465.92)","(900.85, 403.68)","(577.677673,-494.824127,301.238983)"
"(366.0, 466.0)","(903.0, 403.0)","(574.6832885742188, -496.84814453125, 299.711181640625)","(377.64, 465.3)","(902.31, 404.18)","(577.094543,-495.429321,300.864227)"
"(360.0, 467.0)","(905.0, 404.0)","(573.7219848632812, -497.61480712890625, 299.2222595214844)","(376.82, 465.07)","(902.96, 405.02)","(577.024048,-495.558838,300.767975)"
"(360.0, 464.0)","(908.0, 404.0)","(574.0903930664062, -498.21661376953125, 299.20526123046875)","(376.16, 464.96)","(902.75, 406.03)","(576.867859,-495.543732,300.628265)"
"(366.0, 465.0)","(909.0, 404.0)","(575.552001953125, -497.5874938964844, 300.03369140625)","(375.34, 464.79)","(904.34, 406.2)","(576.923523,-495.831177,300.633850)"
"(366.0, 465.0)","(910.0, 405.0)","(575.7163696289062, -497.6383972167969, 300.06683349609375)","(375.28, 464.6)","(907.46, 406.1)","(577.361023,-496.241150,300.847656)"
"(360.0, 464.0)","(912.0, 405.0)","(574.68798828125, -498.63330078125, 299.458251953125)","(374.98, 464.48)","(908.45, 406.41)","(577.444397,-496.383179,300.865265)"
"(361.0, 464.0)","(914.0, 406.0)","(575.213134765625, -498.6943054199219, 299.6775817871094)","(374.07, 464.43)","(909.04, 406.8)","(577.340515,-496.533356,300.786652)"
"(360.0, 464.0)","(916.0, 406.0)","(575.2861328125, -499.0503234863281, 299.7114562988281)","(372.48, 464.36)","(910.27, 407.77)","(577.193909,-496.798309,300.653687)"
"(360.0, 464.0)","(917.0, 407.0)","(575.4503784179688, -499.10150146484375, 299.7445983886719)","(371.83, 464.34)","(911.48, 408.34)","(577.240601,-496.980042,300.645264)"
"(360.0, 464.0)","(920.0, 407.0)","(575.8848266601562, -499.4678649902344, 299.96490478515625)","(369.51, 464.01)","(912.34, 408.62)","(576.862976,-497.351196,300.410004)"
"(350.0, 463.0)","(921.0, 408.0)","(573.8555908203125, -500.716796875, 298.7861633300781)","(368.97, 463.74)","(913.16, 409.2)","(576.870972,-497.491852,300.364777)"
"(350.0, 462.0)","(921.0, 408.0)","(573.8327026367188, -500.7956237792969, 298.7063903808594)","(367.43, 463.1)","(915.14, 409.37)","(576.815491,-497.944611,300.279785)"
"(350.0, 462.0)","(923.0, 408.0)","(574.1201171875, -501.0395202636719, 298.8520812988281)","(365.78, 462.78)","(917.8, 409.52)","(576.841003,-498.469055,300.258209)"
"(350.0, 462.0)","(924.0, 409.0)","(574.2838134765625, -501.0908508300781, 298.88507080078125)","(363.25, 463.13)","(918.69, 409.7)","(576.432983,-498.820831,300.058258)"
"(350.0, 462.0)","(925.0, 409.0)","(574.4276123046875, -501.2128601074219, 298.95794677734375)","(361.7, 462.51)","(918.16, 410.24)","(576.016785,-498.940094,299.773071)"
"(350.0, 462.0)","(928.0, 410.0)","(574.8790893554688, -501.5084228515625, 299.13677978515625)","(359.71, 459.61)","(919.5, 410.97)","(575.728638,-499.503204,299.386597)"
"(341.0, 464.0)","(918.0, 414.0)","(571.6162719726562, -500.8552551269531, 297.3909606933594)","(358.73, 459.48)","(921.99, 411.33)","(575.880188,-499.901825,299.433350)"
"(342.0, 464.0)","(931.0, 411.0)","(573.633056640625, -502.5408935546875, 298.5663757324219)","(358.61, 459.52)","(924.6, 412.11)","(576.247986,-500.175751,299.582886)"
"(342.0, 460.0)","(931.0, 411.0)","(573.5385131835938, -502.8562316894531, 298.2455139160156)","(358.23, 459.45)","(926.35, 412.35)","(576.421692,-500.420715,299.652893)"
"(341.0, 460.0)","(935.0, 412.0)","(573.9125366210938, -503.3856506347656, 298.3819580078125)","(354.73, 461.15)","(927.44, 413.66)","(575.882202,-500.719147,299.418762)"
"(340.0, 460.0)","(925.0, 411.0)","(572.2456665039062, -502.3484191894531, 297.5841979980469)","(353.06, 459.05)","(929.82, 413.33)","(575.806641,-501.385590,299.248535)"
"(331.0, 462.0)","(925.0, 415.0)","(570.4168701171875, -502.9153747558594, 296.5662841796875)","(352.63, 459.0)","(931.38, 413.92)","(575.948486,-501.586609,299.286072)"
"(340.0, 460.0)","(927.0, 417.0)","(572.6528930664062, -502.16864013671875, 297.4913635253906)","(351.65, 458.91)","(930.37, 414.89)","(575.606567,-501.511353,299.055084)"
"(336.0, 459.0)","(928.0, 414.0)","(571.8397216796875, -503.02911376953125, 297.1482849121094)","(350.99, 458.76)","(930.85, 415.3)","(575.536499,-501.626770,298.986755)"
"(330.0, 462.0)","(929.0, 417.0)","(570.8079833984375, -503.37371826171875, 296.6617736816406)","(350.78, 458.75)","(933.83, 415.13)","(575.916260,-502.027344,299.186249)"
"(331.0, 461.0)","(931.0, 415.0)","(571.2446899414062, -503.7254943847656, 296.9176025390625)","(348.35, 458.28)","(934.28, 415.38)","(575.444031,-502.373505,298.894775)"
"(330.0, 462.0)","(932.0, 417.0)","(571.2339477539062, -503.739501953125, 296.8775939941406)","(345.81, 457.86)","(934.29, 415.88)","(574.890625,-502.656647,298.552826)"
"(331.0, 461.0)","(932.0, 417.0)","(571.427978515625, -503.7066650390625, 296.9109191894531)","(344.13, 458.2)","(935.62, 416.09)","(574.726501,-502.965363,298.477112)"
"(331.0, 461.0)","(932.0, 417.0)","(571.427978515625, -503.7066650390625, 296.9109191894531)","(343.88, 458.0)","(937.83, 416.3)","(574.988220,-503.264313,298.584717)"
"(331.0, 458.0)","(935.0, 415.0)","(571.7399291992188, -504.4503173828125, 296.9637145996094)","(343.63, 457.63)","(938.5, 416.85)","(575.031982,-503.364655,298.553314)"
"(331.0, 458.0)","(936.0, 415.0)","(571.8819580078125, -504.57232666015625, 297.0356140136719)","(343.08, 457.52)","(940.33, 416.67)","(575.167480,-503.671204,298.621613)"
"(330.0, 458.0)","(939.0, 417.0)","(572.1304931640625, -504.9093322753906, 297.0588684082031)","(341.25, 457.3)","(940.83, 416.83)","(574.835876,-503.942871,298.424896)"
"(328.0, 458.0)","(938.0, 418.0)","(571.5717163085938, -504.940673828125, 296.7199401855469)","(340.49, 457.13)","(941.39, 417.67)","(574.762695,-504.050507,298.331909)"
"(326.0, 457.0)","(941.0, 415.0)","(571.4705810546875, -505.8196716308594, 296.7427978515625)","(339.76, 456.95)","(941.26, 417.76)","(574.581482,-504.124084,298.221069)"
"(326.0, 457.0)","(942.0, 419.0)","(571.6963500976562, -505.6610107421875, 296.6587219238281)","(337.72, 457.08)","(943.86, 417.85)","(574.510498,-504.653137,298.183044)"
"(321.0, 460.0)","(943.0, 417.0)","(570.7734375, -506.2442626953125, 296.47979736328125)","(336.35, 456.7)","(945.94, 417.84)","(574.496948,-505.091034,298.146301)"
"(321.0, 456.0)","(945.0, 421.0)","(571.0403442382812, -506.5245666503906, 296.14324951171875)","(335.24, 456.68)","(946.78, 418.01)","(574.375854,-505.307312,298.071655)"
"(321.0, 456.0)","(947.0, 415.0)","(571.1945190429688, -507.1883850097656, 296.5182189941406)","(334.72, 456.52)","(947.62, 418.54)","(574.388489,-505.443420,298.039001)"
"(321.0, 456.0)","(948.0, 418.0)","(571.3995361328125, -507.1004333496094, 296.4736022949219)","(334.15, 456.24)","(948.75, 419.17)","(574.430420,-505.623077,298.007874)"
"(320.0, 456.0)","(947.0, 419.0)","(571.0599975585938, -507.02020263671875, 296.2490539550781)","(332.69, 455.79)","(949.57, 419.38)","(574.219116,-505.907166,297.855011)"
"(312.0, 458.0)","(949.0, 421.0)","(569.675537109375, -507.8587646484375, 295.56072998046875)","(331.37, 455.28)","(952.39, 419.25)","(574.314026,-506.448517,297.870300)"
"(311.0, 458.0)","(949.0, 422.0)","(569.4772338867188, -507.9006042480469, 295.4077453613281)","(330.02, 455.61)","(955.48, 418.99)","(574.458313,-506.968872,297.974548)"
"(310.0, 458.0)","(948.0, 422.0)","(569.1171875, -507.890380859375, 295.22235107421875)","(328.81, 455.11)","(955.75, 419.31)","(574.223633,-507.153931,297.801666)"
"(322.0, 457.0)","(953.0, 419.0)","(572.3724975585938, -507.4497375488281, 296.98809814453125)","(327.87, 454.87)","(955.44, 420.23)","(573.985657,-507.175507,297.616119)"
"(323.0, 455.0)","(951.0, 421.0)","(572.3023681640625, -507.1124572753906, 296.7196350097656)","(327.7, 452.12)","(955.64, 420.83)","(573.919373,-507.394470,297.363525)"
"(320.0, 455.0)","(953.0, 423.0)","(571.9666748046875, -507.5516052246094, 296.4410705566406)","(326.67, 451.95)","(956.35, 421.54)","(573.803406,-507.559967,297.254639)"
"(321.0, 453.0)","(959.0, 423.0)","(572.9832153320312, -508.33111572265625, 296.8212585449219)","(324.94, 451.67)","(957.4, 421.73)","(573.566589,-507.890198,297.100616)"
"(317.0, 452.0)","(960.0, 423.0)","(572.213134765625, -508.9786071777344, 296.3503112792969)","(324.18, 451.49)","(959.0, 422.01)","(573.626343,-508.165131,297.102081)"
"(317.0, 452.0)","(956.0, 422.0)","(571.6283569335938, -508.5602111816406, 296.1041564941406)","(321.78, 451.85)","(960.95, 422.11)","(573.382202,-508.635559,296.990601)"
"(313.0, 452.0)","(961.0, 424.0)","(571.489990234375, -509.47705078125, 295.92236328125)","(320.83, 451.73)","(963.87, 422.13)","(573.581360,-509.106323,297.078918)"
