Left_2D,Right_2D,3D_Point,Pred_left,Pred_right,Pred_3d
"(454.0, 442.0)","(832.0, 397.0)","(582.2294311523438, -480.57708740234375, 302.50079345703125)","(455.13, 440.22)","(831.18, 397.05)","(582.313477,-480.485687,302.423706)"
"(455.0, 439.0)","(830.0, 397.0)","(582.0868530273438, -480.4568176269531, 302.2283020019531)","(456.69, 440.26)","(830.01, 396.84)","(582.458069,-480.177795,302.515717)"
"(460.0, 439.0)","(828.0, 397.0)","(582.824462890625, -479.643798828125, 302.6188659667969)","(458.34, 439.66)","(826.25, 395.79)","(582.203613,-479.656342,302.405670)"
"(455.0, 437.0)","(827.0, 396.0)","(581.5845336914062, -480.32342529296875, 301.88909912109375)","(457.63, 438.51)","(825.84, 396.25)","(581.982300,-479.744232,302.189819)"
"(453.0, 440.0)","(826.0, 397.0)","(581.076171875, -480.1170959472656, 301.77899169921875)","(456.87, 436.31)","(825.29, 398.15)","(581.734131,-479.797485,301.815918)"
"(455.0, 439.0)","(825.0, 397.0)","(581.324951171875, -479.8468017578125, 301.8438415527344)","(456.82, 435.93)","(824.51, 399.89)","(581.624146,-479.609253,301.646454)"
"(457.0, 439.0)","(826.0, 398.0)","(581.908203125, -479.6670837402344, 302.0948791503906)","(458.2, 435.5)","(824.77, 401.06)","(581.961365,-479.431152,301.733093)"
"(446.0, 438.0)","(828.0, 398.0)","(579.905029296875, -481.24261474609375, 300.97576904296875)","(459.15, 435.36)","(825.59, 402.66)","(582.305298,-479.315552,301.819458)"
"(447.0, 438.0)","(829.0, 399.0)","(580.27978515625, -481.1767883300781, 301.1180725097656)","(460.91, 435.15)","(824.71, 403.17)","(582.541260,-478.986206,301.904663)"
"(448.0, 438.0)","(827.0, 399.0)","(580.18505859375, -480.819091796875, 301.073974609375)","(462.04, 435.29)","(823.94, 402.85)","(582.656067,-478.776001,301.992432)"
"(456.0, 437.0)","(826.0, 399.0)","(581.68408203125, -479.86553955078125, 301.79144287109375)","(463.66, 435.35)","(823.1, 402.7)","(582.863037,-478.495087,302.114380)"
"(456.0, 436.0)","(825.0, 398.0)","(581.5018920898438, -479.89697265625, 301.6820373535156)","(464.85, 435.39)","(821.49, 402.9)","(582.866882,-478.144714,302.113251)"
"(452.0, 438.0)","(823.0, 398.0)","(580.395751953125, -479.94989013671875, 301.2454528808594)","(465.76, 435.37)","(820.8, 402.1)","(582.938538,-478.017700,302.191956)"
"(458.0, 436.0)","(821.0, 398.0)","(581.30810546875, -479.18115234375, 301.591796875)","(466.6, 435.4)","(819.45, 401.74)","(582.901062,-477.781311,302.196442)"
"(454.0, 438.0)","(821.0, 398.0)","(580.5072021484375, -479.4781494140625, 301.3090515136719)","(468.05, 435.54)","(818.5, 402.09)","(583.062988,-477.462738,302.275085)"
"(462.0, 439.0)","(819.0, 398.0)","(581.8776245117188, -478.2433166503906, 302.09771728515625)","(469.91, 435.18)","(816.65, 401.82)","(583.155273,-477.073181,302.317688)"
"(452.0, 450.0)","(817.0, 398.0)","(579.6630249023438, -478.26824951171875, 301.6878356933594)","(471.67, 435.21)","(815.32, 401.88)","(583.316467,-476.703033,302.404358)"
"(474.0, 436.0)","(816.0, 398.0)","(583.862060546875, -476.74664306640625, 302.9388732910156)","(472.67, 435.3)","(813.24, 401.68)","(583.201660,-476.342529,302.366364)"
"(473.0, 437.0)","(815.0, 397.0)","(583.5011596679688, -476.73382568359375, 302.8719787597656)","(474.35, 435.21)","(812.25, 401.58)","(583.393860,-476.044373,302.468384)"
"(475.0, 435.0)","(812.0, 397.0)","(583.4248046875, -476.2978515625, 302.7048645019531)","(476.13, 435.22)","(809.66, 401.96)","(583.367310,-475.495544,302.442780)"
"(479.0, 434.0)","(812.0, 397.0)","(584.2386474609375, -475.9205322265625, 303.06207275390625)","(478.68, 434.81)","(808.42, 401.69)","(583.692932,-475.105438,302.602173)"
"(476.0, 437.0)","(811.0, 397.0)","(583.505126953125, -475.9031677246094, 302.88494873046875)","(479.56, 434.83)","(806.41, 401.42)","(583.560242,-474.777954,302.553589)"
"(477.0, 434.0)","(808.0, 397.0)","(583.2073974609375, -475.66046142578125, 302.53472900390625)","(481.83, 434.75)","(804.17, 401.13)","(583.676331,-474.272858,302.629761)"
"(481.0, 436.0)","(807.0, 397.0)","(583.9059448242188, -474.9232482910156, 303.03759765625)","(483.49, 434.84)","(803.08, 401.45)","(583.854492,-473.918823,302.715393)"
"(484.0, 431.0)","(805.0, 397.0)","(584.14794921875, -474.7325134277344, 302.8309631347656)","(485.73, 434.39)","(800.57, 401.34)","(583.918457,-473.399933,302.730896)"
"(484.0, 436.0)","(802.0, 397.0)","(583.7493896484375, -473.96990966796875, 302.9696960449219)","(488.37, 434.3)","(798.96, 401.07)","(584.206177,-472.928619,302.893219)"
"(482.0, 438.0)","(799.0, 397.0)","(582.8995361328125, -473.67388916015625, 302.66912841796875)","(490.66, 434.45)","(796.26, 400.78)","(584.254272,-472.346619,302.950745)"
"(484.0, 438.0)","(797.0, 397.0)","(583.0001831054688, -473.2012023925781, 302.7271423339844)","(493.37, 434.01)","(793.41, 401.08)","(584.363770,-471.700500,302.970673)"
"(480.0, 436.0)","(795.0, 396.0)","(581.8310546875, -473.6476745605469, 302.038330078125)","(493.94, 434.09)","(792.47, 400.76)","(584.330872,-471.538086,302.977905)"
"(488.0, 437.0)","(794.0, 396.0)","(583.3292236328125, -472.5318603515625, 302.89105224609375)","(496.33, 433.97)","(791.57, 400.64)","(584.676697,-471.173126,303.158966)"
"(490.0, 437.0)","(792.0, 396.0)","(583.4277954101562, -472.05902099609375, 302.9480895996094)","(498.3, 433.83)","(790.03, 400.18)","(584.831543,-470.805023,303.258240)"
"(492.0, 437.0)","(790.0, 396.0)","(583.5256958007812, -471.5860900878906, 303.0047607421875)","(500.15, 433.8)","(788.6, 399.64)","(584.979065,-470.461487,303.364899)"
"(501.0, 431.0)","(788.0, 396.0)","(584.9811401367188, -470.7865905761719, 303.3655700683594)","(503.29, 433.5)","(787.28, 399.04)","(585.402954,-470.009583,303.600525)"
"(492.0, 435.0)","(786.0, 396.0)","(582.8781127929688, -471.25604248046875, 302.54290771484375)","(506.01, 433.38)","(786.05, 398.81)","(585.761169,-469.574524,303.794678)"
"(508.0, 431.0)","(786.0, 396.0)","(586.0986328125, -469.74053955078125, 303.95489501953125)","(506.72, 433.34)","(784.49, 397.87)","(585.649170,-469.376526,303.786255)"
"(508.0, 431.0)","(784.0, 396.0)","(585.7841796875, -469.49609375, 303.79638671875)","(509.21, 433.3)","(783.07, 397.13)","(585.924561,-468.976807,303.969421)"
"(512.0, 430.0)","(784.0, 396.0)","(586.58935546875, -469.1168518066406, 304.1492919921875)","(511.59, 433.16)","(782.5, 397.12)","(586.318237,-468.646240,304.167664)"
"(513.0, 431.0)","(783.0, 396.0)","(586.647216796875, -468.8009948730469, 304.2499084472656)","(513.51, 433.07)","(780.75, 397.3)","(586.434448,-468.205780,304.217926)"
"(516.0, 431.0)","(781.0, 395.0)","(586.9318237304688, -468.288330078125, 304.45574951171875)","(514.81, 432.97)","(780.14, 397.06)","(586.598999,-468.008301,304.311218)"
"(512.0, 434.0)","(780.0, 395.0)","(585.9924926757812, -468.3875732421875, 304.1704406738281)","(516.0, 433.01)","(779.85, 396.49)","(586.789429,-467.876373,304.443542)"
"(516.0, 433.0)","(780.0, 396.0)","(586.8074340820312, -467.9326171875, 304.47711181640625)","(517.17, 432.85)","(779.64, 396.13)","(586.988525,-467.756531,304.555908)"
"(516.0, 431.0)","(780.0, 396.0)","(586.7852172851562, -468.0904235839844, 304.3305969238281)","(519.88, 432.68)","(779.42, 395.97)","(587.501892,-467.444580,304.821350)"
"(520.0, 431.0)","(779.0, 395.0)","(587.4304809570312, -467.5853576660156, 304.721923828125)","(521.2, 432.61)","(779.33, 395.33)","(587.748413,-467.336243,304.978638)"
"(521.0, 430.0)","(779.0, 395.0)","(587.6232299804688, -467.54962158203125, 304.75506591796875)","(522.63, 432.54)","(779.28, 395.19)","(588.029419,-467.182373,305.128021)"
"(524.0, 429.0)","(779.0, 395.0)","(588.2235717773438, -467.2845153808594, 305.0009765625)","(523.17, 432.51)","(779.07, 395.18)","(588.105530,-467.097900,305.166870)"
"(524.0, 431.0)","(767.0, 397.0)","(586.3612060546875, -465.507568359375, 304.0950012207031)","(524.18, 432.54)","(778.78, 394.96)","(588.262939,-466.960968,305.263306)"
"(525.0, 433.0)","(765.0, 397.0)","(586.2660522460938, -464.9905700683594, 304.1854553222656)","(526.49, 432.34)","(761.0, 399.58)","(585.951294,-464.185944,303.854767)"
"(527.0, 431.0)","(764.0, 396.0)","(586.4802856445312, -464.8724365234375, 304.2174377441406)","(527.93, 432.11)","(760.13, 399.57)","(586.100586,-463.933014,303.920258)"
"(529.0, 430.0)","(762.0, 396.0)","(586.5559692382812, -464.4772033691406, 304.19549560546875)","(529.65, 432.04)","(758.52, 399.48)","(586.188843,-463.550873,303.970856)"
"(529.0, 429.0)","(760.0, 395.0)","(586.2174072265625, -464.3879699707031, 304.00885009765625)","(530.46, 432.0)","(756.65, 399.45)","(586.052856,-463.234497,303.904083)"
"(530.0, 433.0)","(760.0, 395.0)","(586.4581298828125, -463.95751953125, 304.4034423828125)","(531.73, 432.1)","(756.36, 399.6)","(586.264526,-463.033752,304.014282)"
"(532.0, 431.0)","(758.0, 395.0)","(586.52294921875, -463.6409912109375, 304.3087158203125)","(533.64, 431.76)","(754.69, 399.58)","(586.378235,-462.638214,304.056610)"
"(532.0, 427.0)","(757.0, 394.0)","(586.3148803710938, -463.91094970703125, 303.9854736328125)","(535.93, 431.61)","(751.96, 399.47)","(586.399048,-462.061279,304.070923)"
"(533.0, 431.0)","(756.0, 394.0)","(586.3950805664062, -463.3580322265625, 304.2994384765625)","(537.01, 431.64)","(750.35, 399.09)","(586.354370,-461.766846,304.073914)"
"(535.0, 433.0)","(754.0, 394.0)","(586.49658203125, -462.7261657714844, 304.4925842285156)","(538.44, 431.61)","(749.31, 399.18)","(586.475037,-461.470703,304.133179)"
"(539.0, 433.0)","(752.0, 394.0)","(586.97998046875, -462.0220642089844, 304.7508239746094)","(539.92, 431.6)","(748.27, 399.05)","(586.603394,-461.183960,304.209229)"
"(540.0, 431.0)","(750.0, 394.0)","(586.84228515625, -461.82012939453125, 304.550537109375)","(540.59, 431.63)","(746.64, 399.21)","(586.477844,-460.892883,304.142059)"
"(541.0, 429.0)","(749.0, 394.0)","(586.8646240234375, -461.74053955078125, 304.430908203125)","(543.25, 431.27)","(744.9, 399.15)","(586.726746,-460.406952,304.256012)"
"(542.0, 430.0)","(748.0, 394.0)","(586.9137573242188, -461.42449951171875, 304.5266418457031)","(544.32, 431.26)","(744.43, 398.96)","(586.863098,-460.241638,304.337738)"
"(543.0, 429.0)","(746.0, 394.0)","(586.7845458984375, -461.14385986328125, 304.39788818359375)","(545.48, 431.29)","(743.04, 398.81)","(586.870178,-459.947266,304.355194)"
"(544.0, 431.0)","(745.0, 394.0)","(586.8414916992188, -460.7490539550781, 304.56475830078125)","(546.71, 431.22)","(741.4, 398.77)","(586.850708,-459.613617,304.347168)"
"(548.0, 430.0)","(744.0, 394.0)","(587.4723510742188, -460.2452697753906, 304.8301696777344)","(547.64, 431.28)","(740.26, 398.5)","(586.850647,-459.383148,304.368439)"
"(546.0, 429.0)","(742.0, 394.0)","(586.742431640625, -460.3097839355469, 304.38775634765625)","(549.23, 430.81)","(739.22, 398.46)","(586.995850,-459.112915,304.417908)"
"(552.0, 429.0)","(741.0, 393.0)","(587.77099609375, -459.5735778808594, 304.97979736328125)","(551.21, 430.8)","(737.41, 398.77)","(587.101074,-458.640442,304.461243)"
"(552.0, 430.0)","(739.0, 393.0)","(587.45654296875, -459.2505187988281, 304.88848876953125)","(552.58, 430.9)","(735.9, 398.44)","(587.127808,-458.315460,304.503387)"
"(553.0, 429.0)","(737.0, 393.0)","(587.3251953125, -458.9696044921875, 304.7588195800781)","(553.3, 430.86)","(733.43, 398.42)","(586.871277,-457.935089,304.375031)"
"(555.0, 428.0)","(738.0, 394.0)","(587.8865356445312, -458.8633117675781, 304.93011474609375)","(555.77, 430.51)","(734.22, 398.78)","(587.490540,-457.746918,304.653839)"
"(555.0, 430.0)","(746.0, 395.0)","(589.205322265625, -459.6076965332031, 305.6774597167969)","(556.43, 431.61)","(731.24, 400.69)","(587.164124,-457.072571,304.465729)"
"(556.0, 436.0)","(732.0, 401.0)","(587.23779296875, -456.84710693359375, 304.7777404785156)","(557.41, 433.12)","(730.07, 400.94)","(587.182190,-456.678711,304.565918)"
"(553.0, 439.0)","(727.0, 400.0)","(585.8475341796875, -456.42291259765625, 304.3173828125)","(557.65, 433.51)","(730.69, 401.1)","(587.334717,-456.684082,304.661285)"
"(550.0, 439.0)","(751.0, 395.0)","(589.0877685546875, -460.0892639160156, 306.2041320800781)","(554.71, 433.79)","(734.69, 401.15)","(587.402222,-457.486572,304.701263)"
"(549.0, 439.0)","(732.0, 402.0)","(585.882080078125, -457.341064453125, 304.21697998046875)","(553.33, 433.58)","(736.29, 400.94)","(587.383423,-457.873932,304.683960)"
"(548.0, 438.0)","(736.0, 401.0)","(586.3128051757812, -458.1009826660156, 304.41680908203125)","(551.99, 433.51)","(737.02, 400.79)","(587.233093,-458.134644,304.606659)"
"(546.0, 439.0)","(738.0, 402.0)","(586.25537109375, -458.42071533203125, 304.3953857421875)","(551.08, 433.47)","(737.69, 401.03)","(587.162170,-458.306091,304.552551)"
"(544.0, 439.0)","(739.0, 404.0)","(586.0374145507812, -458.6194763183594, 304.17431640625)","(549.49, 433.43)","(738.55, 401.19)","(586.985779,-458.585266,304.447083)"
"(544.0, 434.0)","(740.0, 402.0)","(586.138427734375, -459.2876281738281, 303.99664306640625)","(547.09, 433.71)","(740.1, 401.16)","(586.759827,-459.031555,304.345093)"
"(542.0, 438.0)","(742.0, 402.0)","(586.0953979492188, -459.4486999511719, 304.2346496582031)","(545.14, 433.49)","(742.65, 401.04)","(586.778992,-459.594543,304.339478)"
"(542.0, 435.0)","(745.0, 401.0)","(586.542724609375, -460.1278991699219, 304.3123779296875)","(544.25, 433.43)","(744.3, 400.89)","(586.865051,-459.915161,304.383575)"
"(540.0, 438.0)","(745.0, 401.0)","(586.1693115234375, -460.12249755859375, 304.3172607421875)","(543.4, 433.4)","(744.89, 400.87)","(586.789734,-460.089050,304.341675)"
"(538.0, 439.0)","(747.0, 400.0)","(586.0902099609375, -460.5953674316406, 304.3891906738281)","(542.23, 433.56)","(746.62, 401.23)","(586.838928,-460.395203,304.354401)"
"(536.0, 439.0)","(745.0, 400.0)","(585.3701782226562, -460.5804443359375, 304.0188293457031)","(539.12, 433.26)","(748.21, 401.25)","(586.469788,-460.969513,304.136261)"
"(536.0, 436.0)","(750.0, 401.0)","(586.1543579101562, -461.3511047363281, 304.1624755859375)","(537.65, 433.48)","(750.14, 401.22)","(586.486572,-461.359741,304.155853)"
"(534.0, 439.0)","(750.0, 401.0)","(585.78125, -461.34552001953125, 304.1676025390625)","(536.7, 433.28)","(751.51, 401.14)","(586.513184,-461.658478,304.156708)"
"(532.0, 439.0)","(753.0, 402.0)","(585.8709106445312, -461.865966796875, 304.15411376953125)","(535.38, 433.39)","(752.34, 401.04)","(586.381531,-461.910828,304.098206)"
"(532.0, 439.0)","(753.0, 402.0)","(585.8709106445312, -461.865966796875, 304.15411376953125)","(533.98, 433.55)","(752.86, 401.17)","(586.186646,-462.112823,303.999023)"
"(530.0, 439.0)","(756.0, 402.0)","(585.949462890625, -462.46282958984375, 304.18701171875)","(532.49, 433.73)","(782.56, 397.5)","(590.599854,-466.185791,306.421387)"
"(528.0, 440.0)","(757.0, 401.0)","(585.7069702148438, -462.8126220703125, 304.1764221191406)","(530.33, 433.82)","(783.86, 397.53)","(590.368408,-466.583160,306.301453)"
"(527.0, 440.0)","(760.0, 400.0)","(585.9742431640625, -463.3707275390625, 304.3598937988281)","(529.14, 433.76)","(785.57, 398.43)","(590.408142,-466.865601,306.266632)"
"(526.0, 440.0)","(760.0, 401.0)","(585.7835083007812, -463.4092712402344, 304.20831298828125)","(528.48, 433.8)","(786.43, 398.74)","(590.414490,-467.019958,306.254150)"
"(524.0, 440.0)","(757.0, 400.0)","(584.8933715820312, -463.347900390625, 303.80389404296875)","(527.58, 434.15)","(786.77, 398.73)","(590.288696,-467.138031,306.211670)"
"(522.0, 436.0)","(761.0, 401.0)","(585.0982055664062, -464.3050231933594, 303.5809631347656)","(526.12, 434.33)","(787.24, 399.1)","(590.071472,-467.320709,306.089966)"
"(520.0, 440.0)","(764.0, 400.0)","(585.2013549804688, -464.6629943847656, 303.9456481933594)","(524.01, 434.29)","(787.83, 399.43)","(589.737549,-467.612793,305.894257)"
"(506.0, 440.0)","(786.0, 401.0)","(585.8544311523438, -468.88275146484375, 304.1753845214844)","(508.8, 438.16)","(788.14, 401.78)","(586.750916,-468.910156,304.473633)"
"(506.0, 437.0)","(787.0, 405.0)","(586.024658203125, -468.93939208984375, 303.853271484375)","(508.21, 438.07)","(788.24, 402.82)","(586.657654,-468.918549,304.364777)"
"(504.0, 440.0)","(784.0, 402.0)","(585.1438598632812, -468.7914123535156, 303.7582092285156)","(506.64, 437.74)","(788.14, 403.46)","(586.325134,-469.063690,304.136322)"
"(502.0, 441.0)","(788.0, 405.0)","(585.4132080078125, -469.2049865722656, 303.7996826171875)","(504.2, 434.73)","(788.14, 403.75)","(585.795105,-469.558258,303.642761)"
"(500.0, 441.0)","(788.0, 402.0)","(584.968994140625, -469.6597900390625, 303.72332763671875)","(502.86, 434.73)","(788.38, 403.95)","(585.561523,-469.725952,303.509918)"
"(498.0, 441.0)","(788.0, 406.0)","(584.6096801757812, -469.5872497558594, 303.328857421875)","(500.71, 438.39)","(788.44, 404.18)","(585.178284,-469.673615,303.543671)"
"(496.0, 441.0)","(788.0, 406.0)","(584.2018432617188, -469.8160095214844, 303.1161804199219)","(497.97, 434.4)","(789.38, 404.39)","(584.720764,-470.401154,303.023865)"
"(494.0, 441.0)","(791.0, 406.0)","(584.2636108398438, -470.4120178222656, 303.14056396484375)","(496.61, 435.09)","(790.9, 404.53)","(584.690918,-470.677826,303.043304)"
"(492.0, 441.0)","(790.0, 405.0)","(583.6865234375, -470.5936279296875, 302.8939208984375)","(496.01, 435.34)","(792.36, 404.22)","(584.795837,-470.928680,303.126892)"
"(490.0, 441.0)","(807.0, 400.0)","(585.8676147460938, -473.2772216796875, 304.2452087402344)","(493.96, 435.24)","(793.36, 404.37)","(584.533142,-471.282227,302.972717)"
"(490.0, 441.0)","(794.0, 408.0)","(583.9402465820312, -471.0862731933594, 302.8607177734375)","(492.15, 438.58)","(794.57, 404.92)","(584.400208,-471.332397,303.096130)"
"(488.0, 441.0)","(796.0, 406.0)","(583.81787109375, -471.7099914550781, 302.8951110839844)","(490.5, 438.55)","(796.54, 405.25)","(584.373657,-471.739716,303.058014)"
"(486.0, 441.0)","(798.0, 408.0)","(583.7454223632812, -472.033203125, 302.74884033203125)","(489.75, 438.47)","(798.38, 405.33)","(584.506958,-472.050842,303.113159)"
"(484.0, 441.0)","(800.0, 408.0)","(583.6467895507812, -472.5065612792969, 302.6922912597656)","(487.73, 435.83)","(800.25, 405.3)","(584.349548,-472.721283,302.850220)"
"(482.0, 441.0)","(802.0, 406.0)","(583.5213012695312, -473.12969970703125, 302.72491455078125)","(484.92, 438.99)","(802.98, 406.19)","(584.249695,-473.060333,302.957458)"
"(480.0, 442.0)","(802.0, 408.0)","(583.1499633789062, -473.1295166015625, 302.4951171875)","(482.41, 438.5)","(803.74, 405.96)","(583.842346,-473.495941,302.722015)"
"(476.0, 442.0)","(804.0, 405.0)","(582.5985717773438, -474.0554504394531, 302.35711669921875)","(479.86, 439.05)","(805.67, 406.21)","(583.627747,-473.961212,302.629150)"
"(476.0, 442.0)","(805.0, 406.0)","(582.7667236328125, -474.10296630859375, 302.3907165527344)","(479.47, 439.18)","(806.99, 406.39)","(583.756287,-474.143494,302.692200)"
"(476.0, 442.0)","(809.0, 405.0)","(583.3724365234375, -474.66693115234375, 302.7478332519531)","(479.37, 436.15)","(808.67, 407.21)","(583.966003,-474.538544,302.551147)"
"(474.0, 442.0)","(809.0, 405.0)","(582.9601440429688, -474.8951110839844, 302.5328063964844)","(477.05, 439.15)","(809.72, 407.1)","(583.689575,-474.703186,302.611755)"
"(474.0, 439.0)","(811.0, 404.0)","(583.2142333984375, -475.45111083984375, 302.5097351074219)","(475.41, 439.19)","(810.44, 407.08)","(583.463074,-474.976868,302.495514)"
"(472.0, 442.0)","(815.0, 406.0)","(583.488037109375, -475.7825927734375, 302.7412414550781)","(473.55, 438.81)","(811.87, 407.11)","(583.295349,-475.391846,302.377258)"
"(472.0, 439.0)","(818.0, 408.0)","(583.9365234375, -476.2374572753906, 302.66265869140625)","(473.83, 438.84)","(813.23, 407.15)","(583.564209,-475.520935,302.513855)"
"(470.0, 439.0)","(814.0, 405.0)","(582.8641967773438, -476.1997375488281, 302.26800537109375)","(471.78, 438.92)","(814.55, 407.15)","(583.345520,-475.910034,302.401764)"
"(466.0, 442.0)","(820.0, 405.0)","(583.0028686523438, -477.15252685546875, 302.5267333984375)","(471.2, 436.31)","(815.35, 407.4)","(583.315491,-476.261810,302.195435)"
"(466.0, 439.0)","(820.0, 408.0)","(583.00146484375, -477.1664123535156, 302.1700439453125)","(468.95, 439.09)","(816.91, 407.83)","(583.135803,-476.457458,302.262848)"
"(461.0, 442.0)","(822.0, 406.0)","(582.287353515625, -477.8924560546875, 302.09716796875)","(467.67, 439.05)","(817.94, 407.99)","(583.031006,-476.720734,302.194672)"
"(460.0, 442.0)","(821.0, 406.0)","(581.9266357421875, -477.8841247558594, 301.91162109375)","(466.67, 439.04)","(819.77, 407.85)","(583.103516,-477.069916,302.234222)"
"(458.0, 441.0)","(822.0, 409.0)","(581.6929931640625, -478.0905456542969, 301.5661926269531)","(465.37, 439.02)","(820.7, 407.88)","(582.977112,-477.331299,302.163086)"
"(456.0, 440.0)","(823.0, 408.0)","(581.4015502929688, -478.5941162109375, 301.39569091796875)","(463.26, 439.09)","(822.27, 408.22)","(582.786377,-477.733063,302.046875)"
"(450.0, 447.0)","(827.0, 409.0)","(580.8871459960938, -479.13916015625, 301.53668212890625)","(461.74, 439.05)","(823.79, 408.32)","(582.704834,-478.087952,301.992645)"
"(455.0, 436.0)","(827.0, 408.0)","(581.7438354492188, -479.5140686035156, 301.2939453125)","(461.54, 439.25)","(824.88, 408.41)","(582.834839,-478.221558,302.066437)"
"(451.0, 436.0)","(829.0, 410.0)","(581.2449340820312, -480.0661315917969, 300.9266662597656)","(454.3, 435.18)","(826.06, 409.16)","(581.459045,-479.458008,301.033417)"
"(447.0, 434.0)","(833.0, 408.0)","(580.9570922851562, -481.3176574707031, 300.7328186035156)","(451.76, 434.51)","(826.77, 409.45)","(581.032471,-479.866089,300.749176)"
"(447.0, 433.0)","(834.0, 410.0)","(581.1228637695312, -481.37139892578125, 300.6471862792969)","(451.9, 434.62)","(829.93, 410.27)","(581.556580,-480.166779,300.979675)"
"(447.0, 431.0)","(834.0, 409.0)","(581.075927734375, -481.60467529296875, 300.5379943847656)","(451.6, 434.63)","(831.16, 410.69)","(581.687744,-480.319397,301.024048)"
"(448.0, 434.0)","(836.0, 409.0)","(581.6365356445312, -481.49627685546875, 301.0281982421875)","(451.75, 434.73)","(832.25, 410.64)","(581.885864,-480.431366,301.133759)"
"(447.0, 436.0)","(835.0, 409.0)","(581.3075561523438, -481.3291320800781, 300.9947204589844)","(452.42, 434.92)","(833.61, 410.81)","(582.238403,-480.493652,301.318085)"
"(441.0, 435.0)","(837.0, 409.0)","(580.3397216796875, -482.3361511230469, 300.4173889160156)","(452.65, 434.98)","(834.54, 411.46)","(582.438904,-480.528320,301.390961)"
"(443.0, 435.0)","(838.0, 411.0)","(580.9401245117188, -482.0829162597656, 300.6259765625)","(452.59, 434.88)","(839.92, 411.84)","(583.251038,-481.173279,301.773987)"
"(440.0, 436.0)","(844.0, 409.0)","(581.2048950195312, -483.22552490234375, 300.9178771972656)","(452.47, 434.61)","(840.53, 411.92)","(583.315857,-481.277069,301.783783)"
"(435.0, 437.0)","(847.0, 410.0)","(580.6398315429688, -484.0076599121094, 300.6325988769531)","(451.72, 434.57)","(841.42, 412.61)","(583.304077,-481.423523,301.737396)"
"(436.0, 436.0)","(849.0, 414.0)","(581.1978759765625, -483.9237060546875, 300.6470642089844)","(450.6, 434.45)","(842.01, 413.13)","(583.165161,-481.594452,301.628845)"
"(436.0, 435.0)","(847.0, 414.0)","(580.8790893554688, -483.7586364746094, 300.41845703125)","(448.05, 435.2)","(843.11, 413.83)","(582.820618,-481.908173,301.461609)"
"(437.0, 435.0)","(854.0, 413.0)","(582.1307983398438, -484.5745544433594, 301.1033935546875)","(444.08, 435.35)","(844.01, 414.17)","(582.132019,-482.433167,301.093536)"
"(434.0, 436.0)","(854.0, 415.0)","(581.5472412109375, -484.68927001953125, 300.76544189453125)","(440.84, 437.38)","(847.36, 414.68)","(582.001282,-483.013153,301.128204)"
"(433.0, 439.0)","(851.0, 413.0)","(580.9036865234375, -484.3446960449219, 300.74267578125)","(440.01, 437.68)","(848.47, 415.02)","(582.005371,-483.194580,301.130493)"
"(435.0, 435.0)","(854.0, 411.0)","(581.6769409179688, -484.9486083984375, 300.9686584472656)","(439.4, 437.86)","(849.04, 415.28)","(581.970581,-483.300323,301.109833)"
"(430.0, 436.0)","(857.0, 411.0)","(581.09033203125, -485.8038635253906, 300.72320556640625)","(439.04, 437.88)","(849.61, 415.28)","(581.981506,-483.409363,301.115448)"
"(310.0, 430.0)","(974.0, 428.0)","(572.1384887695312, -512.8749389648438, 294.52117919921875)","(312.28, 431.59)","(971.94, 428.05)","(572.405334,-512.238098,294.772095)"
"(310.0, 433.0)","(976.0, 424.0)","(572.4097290039062, -513.1558837890625, 295.0613708496094)","(311.29, 431.7)","(972.18, 428.28)","(572.225891,-512.353149,294.674622)"
"(310.0, 430.0)","(976.0, 428.0)","(572.4172973632812, -513.1187744140625, 294.6614074707031)","(309.98, 431.69)","(973.54, 428.02)","(572.116821,-512.684143,294.626892)"
"(309.0, 429.0)","(978.0, 427.0)","(572.421630859375, -513.6239624023438, 294.6387023925781)","(307.55, 431.87)","(974.91, 428.48)","(571.779846,-513.076172,294.438477)"
"(304.0, 429.0)","(976.0, 431.0)","(571.11474609375, -513.6610107421875, 293.76849365234375)","(307.37, 431.87)","(976.39, 428.74)","(571.951599,-513.258667,294.511536)"
"(306.0, 430.0)","(979.0, 430.0)","(571.984619140625, -513.7924194335938, 294.33154296875)","(306.1, 432.34)","(977.28, 428.99)","(571.809937,-513.453918,294.456146)"
"(301.0, 429.0)","(979.0, 431.0)","(570.85888671875, -514.3616333007812, 293.628662109375)","(304.11, 432.2)","(979.1, 429.08)","(571.615417,-513.902832,294.336853)"
"(303.0, 430.0)","(984.0, 427.0)","(571.9373779296875, -514.9443359375, 294.44232177734375)","(303.87, 431.21)","(980.18, 429.37)","(571.690674,-514.120605,294.290741)"
"(304.0, 430.0)","(984.0, 430.0)","(572.2310180664062, -514.6253662109375, 294.4480285644531)","(302.35, 431.25)","(981.34, 429.49)","(571.514709,-514.420044,294.193604)"
"(300.0, 431.0)","(983.0, 427.0)","(571.1530151367188, -515.07666015625, 294.1064147949219)","(300.72, 431.38)","(982.25, 429.67)","(571.282959,-514.689941,294.071320)"
"(297.0, 430.0)","(986.0, 427.0)","(570.865234375, -515.856689453125, 293.8805847167969)","(298.67, 431.77)","(983.93, 430.09)","(571.076233,-515.062866,293.966492)"
