Left_2D,Right_2D,3D_Point,Pred_left,Pred_right,Pred_3d
"(504.0, 424.0)","(781.0, 422.0)","(584.7240600585938, -468.17376708984375, 301.4410400390625)","(506.83, 419.3)","(781.8, 422.05)","(585.371887,-468.315796,301.458130)"
"(506.0, 424.0)","(780.0, 421.0)","(584.9615478515625, -467.89715576171875, 301.6189880371094)","(507.53, 419.49)","(780.23, 421.54)","(585.263306,-468.066376,301.445129)"
"(508.0, 424.0)","(778.0, 421.0)","(585.052734375, -467.4219055175781, 301.67181396484375)","(510.11, 419.45)","(778.53, 420.7)","(585.509888,-467.628113,301.618805)"
"(510.0, 424.0)","(777.0, 421.0)","(585.3009643554688, -467.0691833496094, 301.8035888671875)","(512.02, 419.27)","(777.09, 420.42)","(585.665527,-467.267242,301.706116)"
"(510.0, 424.0)","(776.0, 420.0)","(585.1315307617188, -467.02264404296875, 301.77001953125)","(512.92, 419.3)","(776.34, 420.6)","(585.732361,-467.055603,301.735657)"
"(512.0, 424.0)","(776.0, 420.0)","(585.537353515625, -466.7926025390625, 301.9810791015625)","(513.52, 419.33)","(775.47, 420.71)","(585.718323,-466.869049,301.727081)"
"(514.0, 424.0)","(775.0, 420.0)","(585.7848510742188, -466.4398498535156, 302.1125183105469)","(515.21, 419.6)","(774.19, 420.6)","(585.860596,-466.504425,301.828400)"
"(514.0, 424.0)","(771.0, 419.0)","(585.140625, -466.0255126953125, 301.8402099609375)","(517.07, 419.43)","(770.32, 419.01)","(585.605347,-465.950470,301.777374)"
"(518.0, 424.0)","(769.0, 419.0)","(585.6329956054688, -465.3199157714844, 302.1017761230469)","(519.67, 419.41)","(768.92, 418.57)","(585.904663,-465.514526,301.958435)"
"(518.0, 424.0)","(767.0, 418.0)","(585.3047485351562, -465.1510009765625, 301.9884033203125)","(520.32, 419.42)","(768.14, 418.35)","(585.910156,-465.360016,301.975525)"
"(520.0, 424.0)","(766.0, 418.0)","(585.550048828125, -464.79815673828125, 302.1187438964844)","(521.81, 419.47)","(766.92, 418.08)","(586.015442,-465.055389,302.051025)"
"(522.0, 424.0)","(765.0, 418.0)","(585.7948608398438, -464.4452819824219, 302.24884033203125)","(523.23, 419.74)","(765.33, 417.43)","(586.045532,-464.725159,302.122955)"
"(523.0, 424.0)","(764.0, 418.0)","(585.8375854492188, -464.20751953125, 302.2738037109375)","(525.36, 419.59)","(763.95, 417.15)","(586.251709,-464.343842,302.238556)"
"(524.0, 425.0)","(762.0, 417.0)","(585.7203979492188, -463.8444519042969, 302.3370666503906)","(527.38, 419.71)","(761.53, 416.55)","(586.268860,-463.850739,302.293427)"
"(526.0, 425.0)","(760.0, 416.0)","(585.7939453125, -463.4454345703125, 302.4328308105469)","(528.29, 419.68)","(760.51, 416.47)","(586.288574,-463.629364,302.308746)"
"(527.0, 425.0)","(760.0, 416.0)","(585.9951782226562, -463.33026123046875, 302.5375671386719)","(529.41, 419.73)","(760.04, 416.42)","(586.439270,-463.442474,302.394440)"
"(528.0, 425.0)","(758.0, 416.0)","(585.8775024414062, -462.96990966796875, 302.4818420410156)","(530.26, 419.66)","(758.17, 416.02)","(586.307373,-463.151428,302.347168)"
"(530.0, 425.0)","(757.0, 416.0)","(586.119873046875, -462.61688232421875, 302.6107482910156)","(531.23, 419.89)","(756.6, 415.73)","(586.251221,-462.851135,302.352814)"
"(530.0, 425.0)","(757.0, 416.0)","(586.119873046875, -462.61688232421875, 302.6107482910156)","(531.98, 419.19)","(755.44, 415.63)","(586.209106,-462.685638,302.292542)"
"(532.0, 425.0)","(754.0, 415.0)","(586.0318603515625, -462.0953063964844, 302.6252746582031)","(534.26, 419.77)","(754.19, 415.25)","(586.469177,-462.252686,302.490021)"
"(533.0, 425.0)","(753.0, 415.0)","(586.072509765625, -461.8575134277344, 302.6492004394531)","(535.52, 419.81)","(753.24, 415.07)","(586.568787,-462.001587,302.556580)"
"(534.0, 425.0)","(752.0, 414.0)","(586.10302734375, -461.6964111328125, 302.7198791503906)","(536.77, 419.77)","(752.59, 414.81)","(586.712708,-461.800812,302.644165)"
"(535.0, 425.0)","(751.0, 414.0)","(586.143310546875, -461.4585876464844, 302.7436828613281)","(537.46, 419.77)","(751.46, 414.38)","(586.665894,-461.615753,302.645325)"
"(536.0, 426.0)","(751.0, 414.0)","(586.3528442382812, -461.264404296875, 302.9194030761719)","(538.65, 422.28)","(750.95, 414.33)","(586.845154,-461.221222,302.910461)"
"(538.0, 426.0)","(749.0, 414.0)","(586.4325561523438, -460.78875732421875, 302.9664611816406)","(539.71, 422.61)","(749.67, 414.22)","(586.854065,-460.924438,302.946503)"
"(538.0, 426.0)","(748.0, 413.0)","(586.2622680664062, -460.7430114746094, 302.9327087402344)","(541.73, 419.82)","(748.02, 413.7)","(586.963745,-460.749786,302.848907)"
"(540.0, 426.0)","(746.0, 413.0)","(586.3411254882812, -460.2673034667969, 302.97930908203125)","(542.77, 419.9)","(745.83, 412.64)","(586.810608,-460.436676,302.835968)"
"(542.0, 426.0)","(746.0, 413.0)","(586.74072265625, -460.0367431640625, 303.1874084472656)","(544.1, 420.03)","(745.05, 412.55)","(586.951477,-460.184143,302.924896)"
"(542.0, 426.0)","(744.0, 412.0)","(586.4095458984375, -459.86859130859375, 303.07269287109375)","(545.13, 420.06)","(743.86, 412.41)","(586.964966,-459.927887,302.944641)"
"(544.0, 426.0)","(743.0, 412.0)","(586.6478881835938, -459.5153503417969, 303.1995849609375)","(546.28, 422.54)","(742.98, 412.3)","(587.073120,-459.499817,303.174805)"
"(544.0, 426.0)","(742.0, 412.0)","(586.4869384765625, -459.392822265625, 303.1185607910156)","(546.84, 422.61)","(741.53, 411.95)","(586.948608,-459.278931,303.137024)"
"(546.0, 426.0)","(741.0, 411.0)","(586.7152709960938, -459.1166687011719, 303.29248046875)","(547.83, 422.79)","(740.61, 411.5)","(586.995117,-459.072388,303.199310)"
"(546.0, 426.0)","(740.0, 411.0)","(586.5541381835938, -458.9941101074219, 303.2113342285156)","(548.75, 422.9)","(739.59, 411.12)","(587.011414,-458.861877,303.237854)"
"(548.0, 426.0)","(739.0, 411.0)","(586.791259765625, -458.64093017578125, 303.3376770019531)","(550.83, 419.98)","(738.16, 410.48)","(587.165527,-458.726532,303.160645)"
"(550.0, 426.0)","(737.0, 410.0)","(586.857421875, -458.2422180175781, 303.4299621582031)","(551.73, 420.07)","(737.26, 410.23)","(587.197998,-458.524567,303.199219)"
"(550.0, 426.0)","(736.0, 410.0)","(586.6958618164062, -458.11962890625, 303.3486328125)","(552.23, 422.85)","(736.37, 409.95)","(587.173584,-458.159851,303.389191)"
"(552.0, 426.0)","(735.0, 410.0)","(586.9319458007812, -457.7664489746094, 303.4744567871094)","(554.16, 422.92)","(735.29, 409.86)","(587.382751,-457.806213,303.510620)"
"(554.0, 426.0)","(734.0, 409.0)","(587.1585693359375, -457.4903564453125, 303.6475830078125)","(555.32, 422.88)","(733.26, 409.31)","(587.279602,-457.469208,303.488770)"
"(554.0, 426.0)","(732.0, 409.0)","(586.8348999023438, -457.2453308105469, 303.4846496582031)","(555.85, 423.01)","(732.07, 408.99)","(587.190491,-457.276733,303.471100)"
"(556.0, 426.0)","(731.0, 408.0)","(587.06103515625, -456.9692687988281, 303.6575622558594)","(557.22, 423.06)","(730.97, 408.38)","(587.279358,-457.027008,303.555756)"
"(556.0, 427.0)","(730.0, 408.0)","(586.9066772460938, -456.76806640625, 303.64642333984375)","(559.7, 420.24)","(730.39, 408.18)","(587.654663,-456.907410,303.575256)"
"(558.0, 427.0)","(729.0, 408.0)","(587.140869140625, -456.41473388671875, 303.7713317871094)","(559.76, 423.11)","(729.1, 407.83)","(587.475647,-456.543213,303.695465)"
"(560.0, 424.0)","(729.0, 408.0)","(587.5150146484375, -456.4199523925781, 303.7666931152344)","(561.76, 423.17)","(728.08, 407.46)","(587.703796,-456.211151,303.840637)"
"(560.0, 427.0)","(726.0, 407.0)","(587.0413818359375, -455.893798828125, 303.7803039550781)","(562.65, 423.13)","(727.0, 407.19)","(587.702148,-456.000122,303.854309)"
"(562.0, 424.0)","(726.0, 407.0)","(587.4155883789062, -455.89892578125, 303.7757873535156)","(563.39, 423.12)","(725.69, 407.05)","(587.634521,-455.765839,303.829529)"
"(562.0, 427.0)","(725.0, 406.0)","(587.26611328125, -455.6179504394531, 303.9526062011719)","(564.18, 423.27)","(724.73, 406.88)","(587.634338,-455.558319,303.851105)"
"(564.0, 427.0)","(723.0, 406.0)","(587.3361206054688, -455.1419982910156, 303.9948425292969)","(565.27, 423.3)","(723.77, 406.61)","(587.691711,-455.333435,303.899902)"
"(564.0, 427.0)","(723.0, 406.0)","(587.3361206054688, -455.1419982910156, 303.9948425292969)","(566.24, 423.33)","(722.51, 405.8)","(587.671997,-455.127472,303.937592)"
"(566.0, 427.0)","(721.0, 405.0)","(587.397216796875, -454.7436828613281, 304.08477783203125)","(567.58, 423.38)","(721.33, 405.45)","(587.742004,-454.851379,303.999176)"
"(568.0, 427.0)","(720.0, 405.0)","(587.6288452148438, -454.3902893066406, 304.2084045410156)","(570.21, 423.23)","(719.67, 404.95)","(587.985657,-454.394745,304.147186)"
"(568.0, 427.0)","(719.0, 404.0)","(587.4578247070312, -454.345458984375, 304.1744689941406)","(571.12, 423.29)","(718.54, 404.59)","(587.978394,-454.174500,304.169495)"
"(570.0, 427.0)","(717.0, 404.0)","(587.5256958007812, -453.8695983886719, 304.2156066894531)","(571.71, 423.32)","(716.77, 404.09)","(587.801941,-453.926056,304.110870)"
"(572.0, 427.0)","(715.0, 403.0)","(587.5849609375, -453.4713439941406, 304.3046875)","(572.86, 423.29)","(714.35, 402.98)","(587.624451,-453.585510,304.081482)"
"(574.0, 428.0)","(714.0, 403.0)","(587.8211059570312, -453.0393981933594, 304.4971618652344)","(575.66, 423.2)","(713.78, 402.83)","(588.080750,-453.210815,304.322937)"
"(576.0, 428.0)","(712.0, 402.0)","(587.8793334960938, -452.64129638671875, 304.585693359375)","(577.41, 423.33)","(712.39, 402.27)","(588.194092,-452.871704,304.424133)"
"(577.0, 428.0)","(711.0, 402.0)","(587.911865234375, -452.4033508300781, 304.6055603027344)","(578.94, 423.17)","(711.33, 401.77)","(588.316589,-452.616486,304.506653)"
"(578.0, 428.0)","(709.0, 401.0)","(587.7728881835938, -452.1208190917969, 304.59130859375)","(579.4, 423.12)","(709.34, 401.15)","(588.075867,-452.371979,304.416138)"
"(579.0, 428.0)","(708.0, 401.0)","(587.8049926757812, -451.8829040527344, 304.6109619140625)","(580.6, 423.32)","(708.0, 400.83)","(588.090576,-452.078491,304.457886)"
"(581.0, 428.0)","(707.0, 400.0)","(588.0257568359375, -451.6072998046875, 304.7815246582031)","(582.2, 423.41)","(707.05, 400.61)","(588.247559,-451.787262,304.560089)"
"(582.0, 428.0)","(705.0, 400.0)","(587.89306640625, -451.2469787597656, 304.7181396484375)","(584.16, 423.24)","(705.17, 399.92)","(588.317200,-451.397614,304.626831)"
"(584.0, 428.0)","(703.0, 399.0)","(587.9486694335938, -450.8489990234375, 304.8054504394531)","(586.59, 423.19)","(703.4, 399.24)","(588.497192,-450.956940,304.758331)"
"(586.0, 428.0)","(701.0, 398.0)","(588.0037841796875, -450.451171875, 304.892578125)","(587.84, 423.25)","(701.64, 398.99)","(588.450806,-450.611816,304.756500)"
"(587.0, 428.0)","(700.0, 398.0)","(588.0344848632812, -450.2132263183594, 304.91156005859375)","(588.7, 423.26)","(700.42, 398.66)","(588.415833,-450.388031,304.759857)"
"(588.0, 428.0)","(699.0, 398.0)","(588.0650024414062, -449.975341796875, 304.930419921875)","(590.15, 423.28)","(699.75, 398.04)","(588.584900,-450.185181,304.883911)"
"(590.0, 428.0)","(698.0, 397.0)","(588.2838745117188, -449.6998596191406, 305.10009765625)","(592.24, 423.16)","(697.53, 397.29)","(588.621521,-449.739807,304.940979)"
"(592.0, 428.0)","(696.0, 397.0)","(588.34375, -449.2239685058594, 305.1372985839844)","(593.77, 423.2)","(696.22, 396.77)","(588.700745,-449.440033,305.016235)"
"(592.0, 428.0)","(695.0, 396.0)","(588.172119140625, -449.1798095703125, 305.1031799316406)","(594.55, 423.03)","(695.24, 396.44)","(588.688049,-449.269043,305.018555)"
"(594.0, 428.0)","(694.0, 396.0)","(588.3965454101562, -448.82623291015625, 305.22332763671875)","(594.38, 423.29)","(693.37, 395.7)","(588.342529,-449.097687,304.899902)"
"(596.0, 428.0)","(692.0, 395.0)","(588.4487915039062, -448.4285583496094, 305.3090515136719)","(596.78, 423.12)","(692.25, 395.21)","(588.621094,-448.734589,305.063141)"
"(596.0, 428.0)","(692.0, 395.0)","(588.4487915039062, -448.4285583496094, 305.3090515136719)","(597.88, 423.23)","(691.61, 394.9)","(588.728088,-448.544647,305.144531)"
"(597.0, 428.0)","(691.0, 394.0)","(588.4716796875, -448.2689208984375, 305.3764953613281)","(599.3, 423.03)","(690.64, 394.35)","(588.839661,-448.320404,305.221283)"
"(598.0, 428.0)","(689.0, 394.0)","(588.3348388671875, -447.9087829589844, 305.3110656738281)","(600.41, 422.88)","(689.21, 393.53)","(588.813293,-448.093170,305.244812)"
"(600.0, 428.0)","(689.0, 394.0)","(588.7234497070312, -447.67730712890625, 305.5140075683594)","(601.85, 422.91)","(688.56, 393.74)","(588.987000,-447.828125,305.328552)"
"(601.0, 428.0)","(687.0, 393.0)","(588.5798950195312, -447.3955078125, 305.4975891113281)","(602.73, 422.75)","(687.58, 393.38)","(588.992737,-447.647186,305.342773)"
"(602.0, 428.0)","(686.0, 393.0)","(588.6080932617188, -447.1576232910156, 305.51531982421875)","(601.57, 423.37)","(685.97, 392.78)","(588.499268,-447.583252,305.162720)"
"(603.0, 428.0)","(685.0, 392.0)","(588.6302490234375, -446.9980773925781, 305.5824279785156)","(603.81, 423.17)","(684.47, 392.28)","(588.681702,-447.195496,305.275543)"
"(604.0, 428.0)","(685.0, 392.0)","(588.8241577148438, -446.88238525390625, 305.68377685546875)","(606.34, 420.17)","(683.82, 392.17)","(589.052429,-447.066772,305.277313)"
"(606.0, 428.0)","(683.0, 391.0)","(588.873779296875, -446.4849548339844, 305.76824951171875)","(607.79, 420.24)","(683.23, 391.57)","(589.232788,-446.868317,305.409393)"
"(606.0, 428.0)","(681.0, 390.0)","(588.5355834960938, -446.31915283203125, 305.650146484375)","(608.25, 420.25)","(681.45, 390.99)","(589.022827,-446.642334,305.336365)"
"(608.0, 428.0)","(681.0, 390.0)","(588.9227905273438, -446.0876159667969, 305.8525085449219)","(609.43, 420.12)","(680.7, 390.56)","(589.124023,-446.457977,305.405457)"
"(608.0, 428.0)","(679.0, 390.0)","(588.58984375, -445.84332275390625, 305.6846008300781)","(610.38, 422.37)","(679.46, 389.84)","(589.106079,-446.076721,305.587433)"
"(610.0, 428.0)","(678.0, 389.0)","(588.8046264648438, -445.5682373046875, 305.8524475097656)","(611.41, 423.81)","(678.41, 389.52)","(589.133850,-445.741577,305.717804)"
"(611.0, 423.0)","(677.0, 388.0)","(588.8088989257812, -445.7998962402344, 305.57806396484375)","(612.82, 420.16)","(677.08, 389.1)","(589.170410,-445.734680,305.520172)"
"(612.0, 428.0)","(676.0, 388.0)","(588.8524169921875, -445.1710510253906, 305.93609619140625)","(614.27, 420.44)","(676.45, 388.89)","(589.345886,-445.484222,305.643524)"
"(614.0, 429.0)","(675.0, 388.0)","(589.074951171875, -444.7393798828125, 306.121826171875)","(615.56, 423.27)","(675.47, 388.37)","(589.438232,-445.034363,305.910461)"
"(614.0, 428.0)","(675.0, 388.0)","(589.0717163085938, -444.8173828125, 306.0538330078125)","(615.99, 423.12)","(673.79, 387.28)","(589.234802,-444.876984,305.856567)"
"(616.0, 428.0)","(672.0, 387.0)","(588.9512329101562, -444.2981872558594, 306.0527038574219)","(617.42, 422.93)","(672.7, 386.71)","(589.325439,-444.637970,305.924652)"
"(616.0, 428.0)","(672.0, 387.0)","(588.9512329101562, -444.2981872558594, 306.0527038574219)","(618.5, 422.65)","(672.12, 386.52)","(589.435242,-444.478821,305.975189)"
"(618.0, 429.0)","(671.0, 386.0)","(589.1676025390625, -443.9452819824219, 306.2877197265625)","(619.01, 420.43)","(671.22, 386.23)","(589.375244,-444.506531,305.814117)"
"(618.0, 429.0)","(670.0, 386.0)","(589.0001831054688, -443.8232116699219, 306.2032775878906)","(619.54, 420.44)","(669.51, 385.47)","(589.187988,-444.295471,305.762146)"
"(620.0, 428.0)","(668.0, 385.0)","(589.0428466796875, -443.5041809082031, 306.2180480957031)","(622.21, 420.26)","(668.38, 384.91)","(589.510681,-443.906189,305.951843)"
"(620.0, 428.0)","(667.0, 384.0)","(588.870849609375, -443.4610290527344, 306.1837158203125)","(623.66, 420.37)","(667.54, 384.93)","(589.649780,-443.625336,306.033569)"
"(622.0, 428.0)","(667.0, 384.0)","(589.2555541992188, -443.2293395996094, 306.3849792480469)","(624.32, 420.41)","(666.27, 384.53)","(589.562439,-443.422272,306.015625)"
"(624.0, 428.0)","(665.0, 384.0)","(589.304443359375, -442.75360107421875, 306.4168701171875)","(625.67, 420.24)","(664.65, 383.64)","(589.546265,-443.151642,306.047668)"
"(624.0, 428.0)","(664.0, 383.0)","(589.13232421875, -442.7105407714844, 306.3824768066406)","(626.32, 420.3)","(663.87, 383.16)","(589.538574,-443.014313,306.075287)"
"(626.0, 428.0)","(663.0, 382.0)","(589.3441772460938, -442.43572998046875, 306.54901123046875)","(627.2, 420.3)","(663.24, 382.99)","(589.601440,-442.848846,306.119110)"
"(626.0, 429.0)","(663.0, 382.0)","(589.3464965820312, -442.3578796386719, 306.6165466308594)","(628.31, 419.85)","(662.4, 382.63)","(589.671265,-442.681274,306.147247)"
"(628.0, 429.0)","(661.0, 382.0)","(589.3939819335938, -441.8822021484375, 306.647705078125)","(629.81, 420.08)","(661.18, 382.02)","(589.752625,-442.388672,306.241028)"
"(628.0, 429.0)","(660.0, 381.0)","(589.2217407226562, -441.8392639160156, 306.6132507324219)","(630.71, 420.09)","(659.9, 381.37)","(589.707642,-442.178741,306.256409)"
"(630.0, 428.0)","(659.0, 381.0)","(589.4346923828125, -441.5633544921875, 306.66162109375)","(631.96, 420.14)","(659.06, 380.95)","(589.804810,-441.960602,306.335327)"
"(632.0, 429.0)","(657.0, 380.0)","(589.4788818359375, -441.08892822265625, 306.8099670410156)","(633.45, 419.94)","(657.51, 379.99)","(589.825745,-441.690338,306.388245)"
"(632.0, 429.0)","(657.0, 380.0)","(589.4788818359375, -441.08892822265625, 306.8099670410156)","(634.61, 420.09)","(655.91, 379.25)","(589.776184,-441.407532,306.416321)"
"(634.0, 428.0)","(655.0, 379.0)","(589.5188598632812, -440.770263671875, 306.8235168457031)","(635.15, 420.2)","(655.1, 379.12)","(589.742981,-441.247894,306.415771)"
"(636.0, 428.0)","(653.0, 378.0)","(589.5601806640625, -440.3737487792969, 306.90411376953125)","(637.81, 419.97)","(653.87, 378.64)","(590.042969,-440.845184,306.586670)"
"(636.0, 428.0)","(652.0, 378.0)","(589.3914794921875, -440.2519836425781, 306.8189697265625)","(639.26, 420.18)","(651.76, 377.55)","(589.960876,-440.489746,306.621735)"
"(638.0, 428.0)","(651.0, 377.0)","(589.6010131835938, -439.9774169921875, 306.9844665527344)","(640.6, 420.26)","(650.92, 377.03)","(590.073608,-440.266846,306.716125)"
"(640.0, 428.0)","(649.0, 376.0)","(589.6412353515625, -439.5810546875, 307.0645446777344)","(642.05, 420.02)","(648.87, 376.33)","(590.001709,-439.923035,306.705963)"
"(642.0, 428.0)","(648.0, 376.0)","(589.8534545898438, -439.2273254394531, 307.178955078125)","(643.42, 420.26)","(647.3, 375.44)","(589.995300,-439.624664,306.770416)"
"(642.0, 428.0)","(646.0, 375.0)","(589.51171875, -439.06304931640625, 307.0589904785156)","(644.84, 419.82)","(645.95, 374.97)","(590.035950,-439.367035,306.791534)"
"(644.0, 428.0)","(645.0, 374.0)","(589.7200927734375, -438.78863525390625, 307.22393798828125)","(646.4, 419.89)","(645.23, 374.62)","(590.210571,-439.120483,306.908417)"
"(645.0, 428.0)","(645.0, 374.0)","(589.9105224609375, -438.6726379394531, 307.3236999511719)","(647.61, 420.0)","(644.18, 374.1)","(590.261963,-438.884888,306.973419)"
"(646.0, 428.0)","(643.0, 373.0)","(589.7587280273438, -438.3925476074219, 307.30328369140625)","(648.86, 419.91)","(642.64, 372.93)","(590.235657,-438.652191,307.020050)"
"(648.0, 423.0)","(641.0, 372.0)","(589.79345703125, -438.385498046875, 307.04833984375)","(649.71, 419.82)","(641.22, 372.08)","(590.154236,-438.455231,307.020660)"
"(649.0, 428.0)","(641.0, 372.0)","(589.9869384765625, -437.88043212890625, 307.48193359375)","(650.88, 419.87)","(640.1, 371.48)","(590.185303,-438.226868,307.075470)"
"(651.0, 428.0)","(638.0, 371.0)","(589.8543701171875, -437.36279296875, 307.47491455078125)","(653.91, 419.84)","(638.59, 371.08)","(590.504272,-437.725311,307.266754)"
"(653.0, 428.0)","(637.0, 370.0)","(590.061279296875, -437.0885925292969, 307.6392517089844)","(655.42, 419.83)","(637.07, 370.36)","(590.531067,-437.423004,307.322998)"
"(654.0, 428.0)","(636.0, 370.0)","(590.0807495117188, -436.8509216308594, 307.6528015136719)","(656.78, 419.72)","(635.43, 369.41)","(590.508057,-437.149719,307.358917)"
"(655.0, 428.0)","(634.0, 369.0)","(589.9273681640625, -436.5711364746094, 307.63153076171875)","(657.47, 419.65)","(633.69, 369.02)","(590.341919,-436.894470,307.293549)"
"(657.0, 428.0)","(633.0, 368.0)","(590.133544921875, -436.2970275878906, 307.7955017089844)","(658.58, 419.62)","(632.37, 368.21)","(590.325867,-436.671875,307.330109)"
"(658.0, 428.0)","(633.0, 368.0)","(590.3228759765625, -436.18096923828125, 307.89483642578125)","(659.51, 419.8)","(631.68, 367.72)","(590.383606,-436.504913,307.400360)"
"(660.0, 428.0)","(630.0, 367.0)","(590.1873168945312, -435.6636657714844, 307.8863220214844)","(661.49, 419.58)","(630.6, 367.21)","(590.573669,-436.201263,307.515808)"
"(660.0, 428.0)","(629.0, 366.0)","(590.0145874023438, -435.621826171875, 307.85162353515625)","(662.8, 419.56)","(629.43, 366.7)","(590.621277,-435.949036,307.570160)"
"(660.0, 418.0)","(629.0, 366.0)","(590.0164794921875, -436.3998718261719, 307.1869201660156)","(663.85, 419.39)","(628.42, 366.18)","(590.646606,-435.758911,307.602844)"
"(662.0, 428.0)","(628.0, 365.0)","(590.2199096679688, -435.3478088378906, 308.01519775390625)","(664.83, 419.33)","(627.47, 365.37)","(590.668457,-435.598907,307.655945)"
"(664.0, 428.0)","(627.0, 364.0)","(590.4249877929688, -435.0737609863281, 308.1786804199219)","(665.81, 419.29)","(626.31, 364.7)","(590.654419,-435.400574,307.685028)"
"(664.0, 428.0)","(625.0, 364.0)","(590.0830078125, -434.830810546875, 308.00604248046875)","(666.9, 419.32)","(625.1, 363.84)","(590.652283,-435.193176,307.735077)"
"(666.0, 428.0)","(624.0, 363.0)","(590.2875366210938, -434.5568542480469, 308.1692810058594)","(667.58, 419.36)","(623.97, 363.12)","(590.586426,-435.031342,307.744781)"
"(666.0, 428.0)","(624.0, 363.0)","(590.2875366210938, -434.5568542480469, 308.1692810058594)","(668.99, 419.14)","(623.58, 363.02)","(590.786133,-434.845123,307.841522)"
"(668.0, 428.0)","(623.0, 362.0)","(590.4920043945312, -434.2829895019531, 308.3324890136719)","(670.45, 419.24)","(622.85, 362.76)","(590.936462,-434.599579,307.943268)"
"(670.0, 428.0)","(622.0, 362.0)","(590.6975708007812, -433.9292907714844, 308.4438781738281)","(671.94, 418.97)","(621.72, 362.17)","(591.023560,-434.357239,308.005798)"
"(670.0, 428.0)","(620.0, 361.0)","(590.3531494140625, -433.76629638671875, 308.3224182128906)","(672.5, 418.89)","(620.46, 361.47)","(590.912415,-434.201355,307.983215)"
"(672.0, 428.0)","(619.0, 360.0)","(590.556884765625, -433.49249267578125, 308.48529052734375)","(673.63, 418.86)","(619.6, 360.94)","(590.977478,-434.010254,308.046082)"
"(672.0, 428.0)","(619.0, 360.0)","(590.556884765625, -433.49249267578125, 308.48529052734375)","(674.6, 418.82)","(618.44, 360.18)","(590.960449,-433.820526,308.078339)"
"(674.0, 428.0)","(618.0, 360.0)","(590.761474609375, -433.1387939453125, 308.59619140625)","(675.51, 418.96)","(616.6, 359.62)","(590.815430,-433.525330,308.047394)"
"(674.0, 428.0)","(616.0, 359.0)","(590.416748046875, -432.97601318359375, 308.47454833984375)","(676.19, 418.99)","(615.88, 358.97)","(590.819092,-433.408539,308.087891)"
"(676.0, 418.0)","(615.0, 358.0)","(590.632568359375, -433.4786376953125, 307.9775390625)","(677.64, 418.61)","(615.35, 358.72)","(591.001404,-433.225128,308.173157)"
"(678.0, 419.0)","(615.0, 358.0)","(591.0077514648438, -433.1680908203125, 308.2414245605469)","(678.81, 418.57)","(614.22, 358.18)","(591.026978,-432.998230,308.216217)"
"(678.0, 419.0)","(614.0, 358.0)","(590.8358764648438, -433.0467529296875, 308.15478515625)","(679.74, 418.54)","(613.26, 357.45)","(591.036255,-432.834381,308.260651)"
"(679.0, 418.0)","(612.0, 357.0)","(590.6809692382812, -432.8458557128906, 308.0660400390625)","(680.85, 418.47)","(612.02, 356.69)","(591.031189,-432.621185,308.297485)"
"(679.0, 419.0)","(611.0, 356.0)","(590.5067138671875, -432.7268981933594, 308.09710693359375)","(682.11, 418.39)","(611.22, 356.18)","(591.130066,-432.424591,308.373657)"
"(685.0, 421.0)","(611.0, 356.0)","(591.630615234375, -431.8732604980469, 308.8210754394531)","(683.08, 418.48)","(610.13, 355.39)","(591.124084,-432.235931,308.421692)"
"(686.0, 419.0)","(608.0, 354.0)","(591.303466796875, -431.7088928222656, 308.6310729980469)","(684.26, 418.18)","(608.11, 354.15)","(590.997498,-431.976532,308.407227)"
"(683.0, 418.0)","(607.0, 354.0)","(590.5702514648438, -432.0148010253906, 308.18255615234375)","(684.51, 417.74)","(607.53, 354.66)","(590.945618,-431.870483,308.326111)"
"(684.0, 417.0)","(607.0, 355.0)","(590.7601928710938, -431.89593505859375, 308.1634521484375)","(684.85, 417.16)","(607.17, 355.32)","(590.948853,-431.779419,308.255951)"
"(685.0, 414.0)","(606.0, 356.0)","(590.7817993164062, -431.8116760253906, 307.9257507324219)","(684.04, 416.92)","(606.83, 356.61)","(590.739441,-431.747711,308.063904)"
"(683.0, 415.0)","(607.0, 356.0)","(590.5767822265625, -432.08795166015625, 307.8812561035156)","(683.57, 416.89)","(607.34, 356.77)","(590.739258,-431.853699,308.051575)"
"(681.0, 415.0)","(607.0, 356.0)","(590.2015380859375, -432.3209228515625, 307.6841125488281)","(683.18, 416.87)","(607.7, 356.8)","(590.728088,-431.941925,308.041504)"
"(684.0, 419.0)","(608.0, 356.0)","(590.9293212890625, -431.78131103515625, 308.330078125)","(682.73, 416.88)","(608.12, 356.81)","(590.716003,-432.043640,308.033752)"
"(683.0, 417.0)","(608.0, 356.0)","(590.7453002929688, -432.0533142089844, 308.09979248046875)","(682.32, 416.92)","(608.54, 357.18)","(590.711487,-432.109528,308.013214)"
"(682.0, 417.0)","(609.0, 357.0)","(590.7302856445312, -432.2107238769531, 308.0361328125)","(682.09, 416.93)","(609.05, 357.7)","(590.756470,-432.155609,308.008514)"
"(680.0, 417.0)","(610.0, 358.0)","(590.5275268554688, -432.48468017578125, 307.8738098144531)","(681.92, 416.89)","(610.61, 358.38)","(590.993469,-432.313080,308.089111)"
"(679.0, 415.0)","(611.0, 358.0)","(590.5144653320312, -432.878173828125, 307.7296142578125)","(681.8, 416.9)","(611.09, 358.52)","(591.053650,-432.373260,308.112335)"
