Left_2D,Right_2D,3D_Point,Pred_left,Pred_right,Pred_3d
"(460.0, 372.0)","(821.0, 473.0)","(581.8336181640625, -478.49639892578125, 293.7135009765625)","(465.42, 372.89)","(822.01, 471.73)","(583.112610,-478.015289,294.494537)"
"(461.0, 374.0)","(818.0, 472.0)","(581.60107421875, -477.9229431152344, 293.78875732421875)","(466.88, 372.68)","(820.53, 471.88)","(583.189270,-477.669556,294.516388)"
"(464.0, 372.0)","(815.0, 472.0)","(581.7359619140625, -477.36981201171875, 293.73126220703125)","(468.28, 372.82)","(819.29, 472.06)","(583.295654,-477.329315,294.575073)"
"(467.0, 375.0)","(816.0, 473.0)","(582.572265625, -476.8226013183594, 294.31158447265625)","(469.83, 372.8)","(817.64, 472.29)","(583.368164,-476.930420,294.604095)"
"(468.0, 375.0)","(813.0, 473.0)","(582.320068359375, -476.3371276855469, 294.19012451171875)","(470.72, 372.8)","(816.04, 472.38)","(583.309021,-476.623199,294.573578)"
"(468.0, 374.0)","(813.0, 473.0)","(582.3050537109375, -476.4190673828125, 294.11474609375)","(472.47, 372.83)","(815.42, 472.41)","(583.578186,-476.338959,294.714539)"
"(472.0, 372.0)","(813.0, 470.0)","(583.0620727539062, -476.3469543457031, 294.5221862792969)","(473.26, 372.69)","(812.64, 472.96)","(583.320679,-475.874390,294.552277)"
"(471.0, 372.0)","(811.0, 474.0)","(582.604736328125, -475.9122314453125, 294.08837890625)","(475.22, 372.7)","(811.47, 473.14)","(583.549683,-475.488098,294.665070)"
"(475.0, 372.0)","(806.0, 472.0)","(582.6361694335938, -474.98419189453125, 294.22100830078125)","(476.35, 372.87)","(810.2, 473.4)","(583.594482,-475.166687,294.690002)"
"(472.0, 372.0)","(808.0, 474.0)","(582.3511962890625, -475.42657470703125, 293.9664306640625)","(477.42, 372.87)","(809.37, 473.53)","(583.689880,-474.930145,294.734863)"
"(474.0, 374.0)","(806.0, 473.0)","(582.4724731445312, -474.8602294921875, 294.22088623046875)","(479.19, 372.78)","(807.46, 473.75)","(583.763184,-474.479706,294.760712)"
"(476.0, 372.0)","(805.0, 472.0)","(582.6890258789062, -474.744873046875, 294.2511291503906)","(481.36, 372.77)","(805.52, 474.69)","(583.924927,-473.917328,294.800690)"
"(479.0, 372.0)","(806.0, 473.0)","(583.47705078125, -474.4430236816406, 294.6031188964844)","(482.69, 372.62)","(803.56, 475.32)","(583.902832,-473.485168,294.752472)"
"(479.0, 374.0)","(800.0, 474.0)","(582.59326171875, -473.4635314941406, 294.24896240234375)","(484.66, 372.75)","(802.43, 475.41)","(584.137268,-473.099304,294.880554)"
"(481.0, 371.0)","(802.0, 474.0)","(583.2721557617188, -473.72308349609375, 294.39031982421875)","(485.36, 372.86)","(801.19, 475.72)","(584.095093,-472.832214,294.853851)"
"(482.0, 371.0)","(797.0, 473.0)","(582.6922607421875, -473.0672912597656, 294.1572265625)","(486.92, 372.94)","(799.09, 475.85)","(584.093445,-472.375214,294.857666)"
"(481.0, 374.0)","(801.0, 473.0)","(583.1460571289062, -473.4306945800781, 294.58209228515625)","(488.6, 372.9)","(798.38, 476.14)","(584.332275,-472.073303,294.965027)"
"(486.0, 374.0)","(797.0, 475.0)","(583.5830078125, -472.2030334472656, 294.71588134765625)","(489.33, 372.84)","(796.96, 476.5)","(584.265686,-471.790436,294.912201)"
"(486.0, 374.0)","(796.0, 473.0)","(583.4011840820312, -472.233154296875, 294.7277526855469)","(491.05, 373.27)","(795.41, 476.7)","(584.386414,-471.348572,294.997375)"
"(486.0, 372.0)","(795.0, 475.0)","(583.2457885742188, -472.1200256347656, 294.4131164550781)","(491.61, 373.04)","(794.36, 476.9)","(584.337524,-471.157227,294.949402)"
"(488.0, 374.0)","(794.0, 473.0)","(583.5017700195312, -471.7539367675781, 294.7852783203125)","(492.94, 372.95)","(793.76, 477.03)","(584.517456,-470.925720,295.030975)"
"(490.0, 375.0)","(792.0, 477.0)","(583.6671142578125, -470.8857421875, 294.7375793457031)","(494.41, 373.0)","(791.99, 477.11)","(584.544800,-470.525970,295.049286)"
"(495.0, 372.0)","(789.0, 475.0)","(584.1591186523438, -470.33233642578125, 294.90057373046875)","(495.77, 373.01)","(790.76, 477.36)","(584.634949,-470.195770,295.086914)"
"(494.0, 375.0)","(789.0, 475.0)","(583.9930419921875, -470.203857421875, 295.01690673828125)","(497.58, 374.61)","(789.54, 477.6)","(584.838562,-469.685455,295.290283)"
"(494.0, 375.0)","(789.0, 478.0)","(584.0316772460938, -469.9729919433594, 294.8820495605469)","(499.25, 374.99)","(788.32, 477.77)","(584.996277,-469.296326,295.391571)"
"(493.0, 374.0)","(786.0, 474.0)","(583.2952880859375, -470.10894775390625, 294.65032958984375)","(499.0, 373.53)","(787.47, 477.9)","(584.795227,-469.329346,295.185730)"
"(495.0, 375.0)","(783.0, 474.0)","(583.2489013671875, -469.4244689941406, 294.7021484375)","(500.08, 373.48)","(786.15, 478.34)","(584.814331,-469.010773,295.173157)"
"(497.0, 375.0)","(784.0, 478.0)","(583.8637084960938, -469.00640869140625, 294.8094787597656)","(501.45, 373.01)","(784.85, 478.68)","(584.888794,-468.702698,295.166046)"
"(499.0, 374.0)","(783.0, 479.0)","(584.1154174804688, -468.6542663574219, 294.8230895996094)","(502.96, 373.17)","(783.73, 478.85)","(585.025513,-468.362213,295.241455)"
"(497.0, 374.0)","(784.0, 478.0)","(583.8511352539062, -469.0879211425781, 294.7359619140625)","(504.39, 374.52)","(782.01, 479.0)","(585.065491,-467.861633,295.349548)"
"(499.0, 375.0)","(783.0, 479.0)","(584.1278076171875, -468.57281494140625, 294.8964538574219)","(505.79, 374.46)","(780.86, 479.12)","(585.170654,-467.552002,295.396637)"
"(506.0, 375.0)","(784.0, 478.0)","(585.7001953125, -467.9581604003906, 295.7546081542969)","(506.71, 374.42)","(779.82, 479.23)","(585.195312,-467.311035,295.403809)"
"(507.0, 374.0)","(779.0, 479.0)","(585.117431640625, -467.2279052734375, 295.3498229980469)","(507.18, 374.42)","(778.48, 479.68)","(585.085510,-467.055878,295.327698)"
"(507.0, 374.0)","(775.0, 475.0)","(584.4398803710938, -467.04351806640625, 295.2194519042969)","(508.4, 374.46)","(777.3, 479.85)","(585.150269,-466.751373,295.358154)"
"(506.0, 370.0)","(775.0, 481.0)","(584.2618408203125, -467.021484375, 294.54937744140625)","(509.73, 374.22)","(776.53, 479.87)","(585.296753,-466.519135,295.418518)"
"(507.0, 374.0)","(775.0, 478.0)","(584.4760131835938, -466.8111877441406, 295.082763671875)","(511.39, 375.26)","(775.72, 479.9)","(585.518555,-466.138611,295.602875)"
"(510.0, 376.0)","(772.0, 478.0)","(584.6355590820312, -465.9281921386719, 295.3070068359375)","(513.04, 375.41)","(774.12, 478.94)","(585.591064,-465.810699,295.704559)"
"(511.0, 374.0)","(771.0, 475.0)","(584.6221923828125, -466.0833740234375, 295.32470703125)","(514.02, 374.51)","(773.75, 477.76)","(585.707275,-465.815338,295.766510)"
"(512.0, 375.0)","(773.0, 473.0)","(585.1282958984375, -466.287353515625, 295.75018310546875)","(511.19, 370.91)","(774.02, 476.79)","(585.122253,-466.546967,295.273743)"
"(512.0, 371.0)","(776.0, 472.0)","(585.5428466796875, -467.0607604980469, 295.7381286621094)","(513.33, 369.87)","(774.67, 475.56)","(585.632935,-466.557770,295.528534)"
"(511.0, 368.0)","(780.0, 473.0)","(585.9454345703125, -467.8383483886719, 295.6800537109375)","(514.45, 368.49)","(778.3, 475.08)","(586.411865,-467.025055,295.850952)"
"(512.0, 368.0)","(780.0, 474.0)","(586.1615600585938, -467.64434814453125, 295.73980712890625)","(513.69, 368.76)","(778.61, 474.74)","(586.305054,-467.156311,295.830780)"
"(510.0, 368.0)","(779.0, 474.0)","(585.5962524414062, -467.75421142578125, 295.4516906738281)","(513.17, 368.75)","(779.36, 474.66)","(586.316223,-467.316620,295.837769)"
"(510.0, 368.0)","(783.0, 472.0)","(586.2009887695312, -468.4024658203125, 295.85430908203125)","(512.64, 368.85)","(779.66, 474.44)","(586.253967,-467.424347,295.822968)"
"(510.0, 368.0)","(778.0, 473.0)","(585.4269409179688, -467.7082214355469, 295.4189453125)","(511.83, 368.91)","(780.67, 474.32)","(586.247131,-467.647858,295.826721)"
"(508.0, 368.0)","(777.0, 473.0)","(584.8623046875, -467.8182067871094, 295.131103515625)","(511.12, 369.03)","(781.96, 474.17)","(586.304993,-467.891724,295.868561)"
"(508.0, 368.0)","(780.0, 472.0)","(585.3211059570312, -468.2655944824219, 295.4100036621094)","(510.39, 369.02)","(782.88, 473.7)","(586.294922,-468.127594,295.884277)"
"(508.0, 368.0)","(781.0, 475.0)","(585.5148315429688, -468.156982421875, 295.3523254394531)","(509.8, 369.04)","(783.86, 473.49)","(586.326233,-468.331940,295.909698)"
"(506.0, 368.0)","(780.0, 473.0)","(584.9252319335938, -468.4215087890625, 295.1546325683594)","(508.98, 369.06)","(784.17, 473.07)","(586.202515,-468.496582,295.868073)"
"(506.0, 368.0)","(786.0, 472.0)","(585.8538818359375, -469.2388610839844, 295.6666259765625)","(507.76, 368.96)","(786.41, 472.92)","(586.301819,-468.934967,295.913605)"
"(506.0, 370.0)","(786.0, 470.0)","(585.853759765625, -469.229736328125, 295.904541015625)","(507.23, 368.96)","(788.02, 472.61)","(586.442322,-469.219330,295.997192)"
"(504.0, 368.0)","(786.0, 473.0)","(585.4568481445312, -469.394775390625, 295.41070556640625)","(505.75, 368.98)","(788.67, 472.64)","(586.241699,-469.468048,295.891785)"
"(504.0, 370.0)","(785.0, 472.0)","(585.3126220703125, -469.1851806640625, 295.5257873535156)","(505.16, 369.01)","(790.45, 472.47)","(586.398193,-469.767059,295.977936)"
"(502.0, 368.0)","(787.0, 470.0)","(585.1661376953125, -469.98248291015625, 295.4120178222656)","(504.48, 369.11)","(790.42, 472.36)","(586.253784,-469.842834,295.916046)"
"(502.0, 370.0)","(785.0, 473.0)","(584.916015625, -469.3410339355469, 295.27008056640625)","(503.76, 369.25)","(792.34, 472.34)","(586.408508,-470.153717,296.000580)"
"(499.0, 369.0)","(785.0, 470.0)","(584.2520141601562, -470.00372314453125, 295.0145568847656)","(502.9, 369.42)","(792.16, 472.33)","(586.205750,-470.218567,295.908722)"
"(498.0, 369.0)","(786.0, 472.0)","(584.2286987304688, -470.0893859863281, 294.89697265625)","(502.49, 369.45)","(792.9, 472.26)","(586.236938,-470.360535,295.928223)"
"(498.0, 370.0)","(785.0, 469.0)","(584.0475463867188, -470.1154479980469, 295.0279541015625)","(501.34, 369.53)","(793.37, 472.26)","(586.075256,-470.545898,295.848969)"
"(492.0, 370.0)","(789.0, 470.0)","(583.453857421875, -471.2301025390625, 294.6589660644531)","(500.68, 369.65)","(794.22, 472.11)","(586.072205,-470.729309,295.860718)"
"(490.0, 369.0)","(791.0, 472.0)","(583.366943359375, -471.63751220703125, 294.4383239746094)","(499.41, 369.6)","(794.14, 472.0)","(585.796631,-470.879822,295.721313)"
"(488.0, 370.0)","(793.0, 472.0)","(583.2799072265625, -472.034912109375, 294.4552001953125)","(498.35, 369.62)","(794.66, 471.83)","(585.657959,-471.078796,295.658417)"
"(485.0, 370.0)","(791.0, 468.0)","(582.301513671875, -472.4449768066406, 294.1611633300781)","(497.05, 369.71)","(798.77, 471.61)","(586.030273,-471.746552,295.855530)"
"(495.0, 371.0)","(797.0, 470.0)","(585.3280639648438, -471.78485107421875, 295.6688537597656)","(495.65, 370.01)","(801.42, 471.27)","(586.154480,-472.237823,295.949493)"
"(499.0, 370.0)","(797.0, 468.0)","(586.1124267578125, -471.55474853515625, 296.10791015625)","(494.16, 370.09)","(802.9, 470.73)","(586.071411,-472.628479,295.935486)"
"(495.0, 371.0)","(798.0, 470.0)","(585.48388671875, -471.90814208984375, 295.7462158203125)","(492.91, 370.21)","(803.82, 470.84)","(585.959534,-472.869019,295.877655)"
"(491.0, 371.0)","(803.0, 469.0)","(585.423583984375, -473.0661926269531, 295.751708984375)","(491.57, 370.18)","(804.99, 470.54)","(585.860229,-473.194550,295.836395)"
"(490.0, 375.0)","(799.0, 466.0)","(584.6104125976562, -472.5924072265625, 295.7687683105469)","(489.88, 370.08)","(805.71, 470.4)","(585.619263,-473.498596,295.710510)"
"(489.0, 374.0)","(802.0, 468.0)","(584.8831176757812, -473.00677490234375, 295.7304992675781)","(487.75, 370.17)","(806.79, 470.37)","(585.347046,-473.874176,295.574707)"
"(490.0, 370.0)","(804.0, 469.0)","(585.3585205078125, -473.3874816894531, 295.64739990234375)","(486.53, 370.29)","(806.82, 470.03)","(585.096191,-474.035858,295.470917)"
"(485.0, 368.0)","(804.0, 470.0)","(584.310546875, -474.0561828613281, 294.92047119140625)","(485.27, 370.26)","(809.55, 469.82)","(585.254761,-474.537170,295.553314)"
"(485.0, 374.0)","(806.0, 466.0)","(584.6497802734375, -474.1168518066406, 295.70086669921875)","(482.79, 370.09)","(811.07, 469.69)","(584.971375,-475.036377,295.397888)"
"(482.0, 370.0)","(811.0, 468.0)","(584.7718505859375, -475.2557678222656, 295.3753662109375)","(480.97, 370.01)","(811.59, 469.64)","(584.672302,-475.322205,295.239349)"
"(484.0, 372.0)","(808.0, 469.0)","(584.7652587890625, -474.4139099121094, 295.465576171875)","(479.83, 370.07)","(812.93, 469.47)","(584.640869,-475.627686,295.231964)"
"(480.0, 371.0)","(812.0, 466.0)","(584.4976806640625, -475.6815490722656, 295.40093994140625)","(478.88, 370.06)","(813.5, 469.31)","(584.529053,-475.821228,295.180145)"
"(478.0, 374.0)","(814.0, 470.0)","(584.4910278320312, -475.60992431640625, 295.391357421875)","(477.68, 370.18)","(814.2, 468.79)","(584.382080,-476.076569,295.136963)"
"(480.0, 372.0)","(812.0, 469.0)","(584.5543212890625, -475.3712158203125, 295.34515380859375)","(476.97, 370.17)","(815.22, 468.52)","(584.387512,-476.305908,295.149841)"
"(476.0, 370.0)","(815.0, 468.0)","(584.14208984375, -476.4449768066406, 295.03887939453125)","(475.76, 370.07)","(817.42, 468.34)","(584.470215,-476.739166,295.188354)"
"(473.0, 371.0)","(816.0, 469.0)","(583.701171875, -476.75823974609375, 294.8258056640625)","(474.04, 369.95)","(816.65, 468.07)","(583.988281,-476.874359,294.947723)"
"(476.0, 370.0)","(817.0, 468.0)","(584.44970703125, -476.691162109375, 295.1915283203125)","(472.32, 369.91)","(817.48, 467.9)","(583.754578,-477.192322,294.830719)"
"(473.0, 368.0)","(818.0, 466.0)","(583.9196166992188, -477.4786071777344, 294.8804931640625)","(471.33, 370.04)","(819.76, 468.04)","(583.902039,-477.566589,294.901764)"
"(474.0, 374.0)","(819.0, 468.0)","(584.4010620117188, -476.8418884277344, 295.43267822265625)","(470.0, 370.02)","(820.23, 467.75)","(583.692261,-477.802368,294.805603)"
"(472.0, 371.0)","(823.0, 468.0)","(584.5530395507812, -477.8119812011719, 295.29522705078125)","(468.24, 369.94)","(823.22, 467.35)","(583.775757,-478.411346,294.854614)"
"(469.0, 370.0)","(827.0, 468.0)","(584.5238037109375, -478.7342529296875, 295.2002258300781)","(467.17, 370.24)","(823.61, 467.29)","(583.615723,-478.563263,294.794434)"
"(467.0, 372.0)","(826.0, 466.0)","(583.9542236328125, -478.8303527832031, 295.1474609375)","(464.86, 370.04)","(825.11, 467.11)","(583.356323,-479.045654,294.651764)"
"(467.0, 372.0)","(827.0, 465.0)","(584.09228515625, -479.02899169921875, 295.2664489746094)","(464.16, 370.19)","(827.78, 467.02)","(583.618530,-479.449799,294.793854)"
"(467.0, 372.0)","(826.0, 465.0)","(583.9393920898438, -478.9059753417969, 295.1905212402344)","(463.07, 370.35)","(828.97, 466.84)","(583.571716,-479.722931,294.786224)"
"(466.0, 371.0)","(831.0, 472.0)","(584.5835571289062, -479.1897888183594, 295.0841979980469)","(461.53, 370.46)","(830.55, 466.5)","(583.486511,-480.112366,294.762360)"
"(464.0, 372.0)","(831.0, 469.0)","(584.1353149414062, -479.5663757324219, 295.07391357421875)","(460.43, 370.54)","(830.95, 466.38)","(583.316223,-480.291473,294.684906)"
"(459.0, 372.0)","(833.0, 465.0)","(583.3309936523438, -480.6933288574219, 294.8560485839844)","(459.26, 370.84)","(832.03, 465.91)","(583.232910,-480.570587,294.683044)"
"(458.0, 374.0)","(836.0, 465.0)","(583.6101684570312, -481.0138854980469, 295.1279296875)","(457.86, 370.86)","(834.23, 465.62)","(583.269409,-481.023468,294.711395)"
"(451.0, 369.0)","(835.0, 462.0)","(581.8575439453125, -482.3380432128906, 294.0357360839844)","(455.7, 371.08)","(836.51, 465.39)","(583.161865,-481.553070,294.675842)"
"(448.0, 369.0)","(832.0, 462.0)","(580.7744750976562, -482.3172607421875, 293.4858703613281)","(454.7, 371.27)","(837.16, 465.14)","(583.049438,-481.751923,294.641602)"
"(448.0, 370.0)","(836.0, 468.0)","(581.4881591796875, -482.2740783691406, 293.6087646484375)","(453.15, 371.25)","(838.88, 465.11)","(582.983215,-482.146545,294.602478)"
"(448.0, 370.0)","(837.0, 464.0)","(581.576416015625, -482.6979064941406, 293.85272216796875)","(451.39, 371.05)","(840.99, 465.04)","(582.927429,-482.631165,294.557312)"
"(446.0, 370.0)","(841.0, 465.0)","(581.7739868164062, -483.3453369140625, 293.8924255371094)","(450.91, 371.34)","(842.83, 464.77)","(583.105347,-482.909271,294.677124)"
"(444.0, 370.0)","(844.0, 464.0)","(581.7877807617188, -484.0200500488281, 293.94085693359375)","(448.32, 371.58)","(842.99, 464.59)","(582.584290,-483.222198,294.433411)"
"(440.0, 370.0)","(843.0, 462.0)","(580.7609252929688, -484.50982666015625, 293.5143127441406)","(447.42, 371.86)","(844.85, 464.38)","(582.676636,-483.547455,294.505341)"
"(442.0, 371.0)","(847.0, 462.0)","(581.8017578125, -484.68695068359375, 294.1081848144531)","(445.94, 372.03)","(845.76, 464.3)","(582.502991,-483.822296,294.428772)"
"(440.0, 371.0)","(844.0, 465.0)","(580.976806640625, -484.3251953125, 293.5408630371094)","(444.41, 371.89)","(846.58, 464.11)","(582.297791,-484.125641,294.320465)"
"(438.0, 371.0)","(847.0, 468.0)","(581.0531616210938, -484.70001220703125, 293.4206848144531)","(443.32, 371.91)","(848.75, 463.95)","(582.391846,-484.528473,294.372009)"
"(428.0, 373.0)","(851.0, 461.0)","(579.455810546875, -486.70428466796875, 293.0728759765625)","(441.67, 372.2)","(849.83, 463.96)","(582.210327,-484.827118,294.294586)"
"(430.0, 373.0)","(853.0, 462.0)","(580.1942749023438, -486.6439514160156, 293.3981628417969)","(439.89, 372.42)","(851.4, 463.75)","(582.069824,-485.223022,294.243134)"
"(412.0, 379.0)","(853.0, 462.0)","(576.4913940429688, -488.22576904296875, 291.89794921875)","(438.34, 372.73)","(853.12, 463.41)","(581.999451,-485.613068,294.240143)"
"(440.0, 376.0)","(854.0, 461.0)","(582.503173828125, -485.4408264160156, 294.8431091308594)","(437.86, 372.9)","(855.27, 463.26)","(582.220947,-485.929749,294.367310)"
"(437.0, 376.0)","(857.0, 462.0)","(582.3335571289062, -486.08062744140625, 294.696533203125)","(436.19, 373.16)","(855.54, 462.89)","(581.905396,-486.161774,294.240143)"
"(434.0, 375.0)","(855.0, 461.0)","(581.3619384765625, -486.3376770019531, 294.1824645996094)","(435.08, 373.77)","(857.71, 463.01)","(582.007874,-486.497162,294.322571)"
"(433.0, 376.0)","(857.0, 465.0)","(581.533935546875, -486.31829833984375, 294.1330871582031)","(433.61, 374.62)","(859.44, 462.97)","(581.969421,-486.812134,294.358063)"
"(434.0, 377.0)","(858.0, 462.0)","(581.8644409179688, -486.4671630859375, 294.52020263671875)","(432.68, 375.12)","(860.67, 462.59)","(581.958557,-487.057587,294.402313)"
"(435.0, 376.0)","(861.0, 460.0)","(582.4747314453125, -486.951171875, 294.8582763671875)","(431.9, 375.45)","(861.8, 462.33)","(581.963318,-487.278412,294.437225)"
"(431.0, 376.0)","(860.0, 462.0)","(581.5074462890625, -487.1405029296875, 294.2615051269531)","(431.13, 375.52)","(863.02, 462.18)","(581.980530,-487.522369,294.454926)"
"(430.0, 376.0)","(860.0, 458.0)","(581.2273559570312, -487.5531005859375, 294.3173522949219)","(430.18, 375.56)","(864.8, 462.15)","(582.044250,-487.849274,294.486908)"
"(429.0, 374.0)","(864.0, 461.0)","(581.6241455078125, -488.10064697265625, 294.2226867675781)","(428.32, 375.79)","(865.98, 462.11)","(581.827332,-488.192383,294.389374)"
"(427.0, 377.0)","(867.0, 462.0)","(581.7189331054688, -488.3783264160156, 294.4192199707031)","(426.87, 375.68)","(868.01, 461.73)","(581.811890,-488.645721,294.386993)"
"(423.0, 377.0)","(868.0, 462.0)","(581.013916015625, -488.9614562988281, 294.05242919921875)","(425.48, 375.85)","(868.69, 461.52)","(581.615906,-488.890778,294.306122)"
"(423.0, 376.0)","(869.0, 458.0)","(581.0740356445312, -489.4624938964844, 294.2117614746094)","(424.35, 376.01)","(869.25, 461.44)","(581.459534,-489.082367,294.238770)"
"(422.0, 372.0)","(867.0, 457.0)","(580.4685668945312, -489.73614501953125, 293.6787414550781)","(423.22, 376.15)","(869.95, 461.13)","(581.319336,-489.309662,294.189545)"
"(422.0, 377.0)","(872.0, 461.0)","(581.37744140625, -489.6413269042969, 294.27862548828125)","(422.36, 376.17)","(870.33, 461.09)","(581.191650,-489.456573,294.125885)"
"(423.0, 377.0)","(870.0, 458.0)","(581.2421264648438, -489.5029296875, 294.36456298828125)","(420.88, 376.14)","(871.31, 460.89)","(581.016541,-489.764343,294.040619)"
"(418.0, 375.0)","(870.0, 460.0)","(580.1683349609375, -490.09478759765625, 293.5723876953125)","(419.45, 376.15)","(872.08, 460.27)","(580.814087,-490.068329,293.965546)"
"(416.0, 374.0)","(874.0, 458.0)","(580.2767944335938, -491.0452575683594, 293.6472473144531)","(418.3, 376.26)","(873.06, 460.04)","(580.711243,-490.328735,293.928680)"
"(416.0, 374.0)","(872.0, 460.0)","(580.016357421875, -490.6524658203125, 293.4191589355469)","(417.16, 376.39)","(874.65, 459.97)","(580.703857,-490.649261,293.932709)"
"(412.0, 377.0)","(875.0, 460.0)","(579.6622314453125, -491.23297119140625, 293.4344177246094)","(416.17, 376.62)","(875.81, 460.18)","(580.671631,-490.870880,293.918060)"
"(412.0, 375.0)","(878.0, 462.0)","(580.1001586914062, -491.6178894042969, 293.4142761230469)","(414.93, 376.81)","(877.23, 460.04)","(580.617004,-491.182251,293.905853)"
"(412.0, 376.0)","(879.0, 458.0)","(580.1964721679688, -491.9528503417969, 293.7292785644531)","(413.48, 376.9)","(878.54, 459.77)","(580.496277,-491.521942,293.859436)"
"(412.0, 377.0)","(880.0, 460.0)","(580.4000854492188, -491.8458251953125, 293.8009948730469)","(412.01, 376.89)","(879.77, 459.28)","(580.353149,-491.878571,293.805695)"
"(410.0, 379.0)","(882.0, 460.0)","(580.3059692382812, -492.1562805175781, 293.88458251953125)","(410.53, 376.84)","(880.41, 459.11)","(580.125427,-492.143616,293.691254)"
"(409.0, 377.0)","(884.0, 461.0)","(580.3627319335938, -492.6072082519531, 293.7203674316406)","(408.71, 377.04)","(882.29, 458.79)","(580.009277,-492.590118,293.655579)"
"(408.0, 377.0)","(883.0, 458.0)","(579.9458618164062, -492.82000732421875, 293.6573181152344)","(407.82, 377.17)","(883.4, 458.93)","(579.986389,-492.807312,293.642517)"
"(406.0, 377.0)","(887.0, 457.0)","(580.0848388671875, -493.6129455566406, 293.76715087890625)","(407.13, 377.18)","(884.21, 458.71)","(579.953125,-493.001160,293.634674)"
"(405.0, 375.0)","(888.0, 460.0)","(580.0289916992188, -493.7948303222656, 293.44805908203125)","(405.79, 377.3)","(886.61, 458.28)","(580.011902,-493.470673,293.687775)"
"(405.0, 380.0)","(887.0, 457.0)","(579.9317626953125, -493.4809265136719, 293.8954772949219)","(404.43, 377.2)","(887.61, 458.0)","(579.858215,-493.777954,293.612488)"
"(402.0, 379.0)","(887.0, 456.0)","(579.2455444335938, -493.98040771484375, 293.5215148925781)","(402.96, 377.17)","(888.69, 457.57)","(579.690857,-494.112854,293.542206)"
"(401.0, 377.0)","(893.0, 457.0)","(579.8848266601562, -494.9212341308594, 293.64642333984375)","(401.79, 377.36)","(890.43, 457.43)","(579.694702,-494.454773,293.559265)"
"(398.0, 375.0)","(891.0, 457.0)","(578.9005126953125, -495.1852111816406, 293.00518798828125)","(399.93, 377.65)","(891.16, 457.23)","(579.402100,-494.748169,293.436005)"
"(396.0, 379.0)","(894.0, 458.0)","(579.0106811523438, -495.37890625, 293.2808532714844)","(398.93, 377.67)","(891.88, 457.31)","(579.293152,-494.943481,293.375061)"
"(396.0, 377.0)","(897.0, 458.0)","(579.405517578125, -495.9109191894531, 293.3377380371094)","(397.89, 377.66)","(893.26, 457.05)","(579.264954,-495.251495,293.368713)"
"(394.0, 377.0)","(897.0, 458.0)","(578.971923828125, -496.14007568359375, 293.1138000488281)","(397.08, 377.64)","(893.95, 457.24)","(579.193604,-495.416565,293.319061)"
"(390.0, 380.0)","(905.0, 455.0)","(579.2776489257812, -497.5488586425781, 293.60516357421875)","(396.98, 377.58)","(924.73, 455.8)","(583.646240,-499.311920,295.597534)"
"(384.0, 379.0)","(909.0, 455.0)","(578.52880859375, -498.806396484375, 293.1372985839844)","(397.87, 377.55)","(924.78, 455.72)","(583.846985,-499.224854,295.702972)"
"(390.0, 380.0)","(908.0, 458.0)","(579.7720947265625, -497.6981506347656, 293.7035827636719)","(397.7, 377.86)","(924.77, 455.63)","(583.813477,-499.224121,295.711761)"
"(383.0, 380.0)","(909.0, 453.0)","(578.2946166992188, -498.98333740234375, 293.1842956542969)","(397.36, 378.28)","(924.84, 455.31)","(583.752380,-499.260254,295.725159)"
"(390.0, 380.0)","(915.0, 456.0)","(580.753173828125, -498.7012634277344, 294.2895202636719)","(396.92, 377.13)","(926.57, 455.14)","(583.879272,-499.629364,295.713867)"
"(390.0, 380.0)","(919.0, 453.0)","(581.27734375, -499.4087829589844, 294.6973571777344)","(396.75, 377.23)","(927.94, 454.73)","(584.036804,-499.838440,295.818604)"
"(378.0, 382.0)","(923.0, 453.0)","(579.2717895507812, -501.1021423339844, 293.7886047363281)","(396.74, 377.17)","(928.88, 454.48)","(584.166016,-499.977997,295.890778)"
"(390.0, 380.0)","(927.0, 449.0)","(582.3640747070312, -500.6782531738281, 295.43353271484375)","(396.74, 377.15)","(928.18, 454.19)","(584.057251,-499.914642,295.849609)"
"(376.0, 384.0)","(923.0, 455.0)","(578.9200439453125, -501.0216064453125, 293.64727783203125)","(378.01, 385.52)","(928.57, 453.83)","(580.179688,-501.434967,294.446320)"
"(375.0, 384.0)","(929.0, 449.0)","(579.4457397460938, -502.3017578125, 294.1978454589844)","(377.54, 385.64)","(929.59, 453.46)","(580.219299,-501.630219,294.490570)"
"(374.0, 384.0)","(927.0, 451.0)","(578.9776000976562, -502.0270080566406, 293.86297607421875)","(376.03, 385.85)","(930.29, 453.18)","(579.987488,-501.890625,294.397278)"
"(372.0, 384.0)","(931.0, 452.0)","(579.1339111328125, -502.6721496582031, 293.88336181640625)","(374.73, 385.88)","(930.96, 453.09)","(579.796997,-502.124542,294.303467)"
"(370.0, 385.0)","(932.0, 452.0)","(578.8613891601562, -502.93994140625, 293.809326171875)","(372.42, 385.93)","(932.81, 452.25)","(579.539185,-502.669983,294.209961)"
"(368.0, 385.0)","(931.0, 453.0)","(578.2973022460938, -502.97314453125, 293.4712829589844)","(369.99, 386.21)","(933.44, 451.86)","(579.092896,-503.028229,294.016205)"
"(367.0, 386.0)","(933.0, 458.0)","(578.4913940429688, -502.8909606933594, 293.38916015625)","(369.0, 386.39)","(931.97, 452.31)","(578.676697,-502.913727,293.795471)"
