Left_2D,Right_2D,3D_Point,Pred_left,Pred_right,Pred_3d
"(352.0, 426.0)","(923.0, 434.0)","(574.2383422851562, -501.8356018066406, 295.1599426269531)","(354.4, 424.66)","(927.19, 435.03)","(575.351990,-502.111053,295.584900)"
"(357.0, 424.0)","(926.0, 436.0)","(575.7535400390625, -501.65618896484375, 295.7025146484375)","(355.9, 424.95)","(925.1, 435.45)","(575.395203,-501.633148,295.611237)"
"(353.0, 424.0)","(925.0, 434.0)","(574.6956787109375, -502.12799072265625, 295.2555236816406)","(357.52, 425.16)","(923.82, 435.46)","(575.570190,-501.276245,295.718964)"
"(358.0, 424.0)","(923.0, 435.0)","(575.5206298828125, -501.2478942871094, 295.6387023925781)","(358.95, 425.25)","(922.23, 435.23)","(575.651062,-500.929657,295.782349)"
"(362.0, 424.0)","(921.0, 435.0)","(576.1053466796875, -500.5517883300781, 295.9468994140625)","(360.0, 425.49)","(920.96, 435.28)","(575.703796,-500.632996,295.826660)"
"(360.0, 427.0)","(915.0, 435.0)","(574.8751831054688, -499.80328369140625, 295.5279541015625)","(360.9, 425.51)","(919.81, 435.0)","(575.729126,-500.409180,295.857880)"
"(364.0, 424.0)","(916.0, 435.0)","(575.8200073242188, -499.7145690917969, 295.81085205078125)","(363.21, 425.53)","(919.17, 435.29)","(576.146240,-500.047668,296.062744)"
"(364.0, 423.0)","(916.0, 436.0)","(575.8168334960938, -499.723388671875, 295.6908874511719)","(364.41, 425.79)","(917.6, 435.54)","(576.191772,-499.681366,296.095367)"
"(365.0, 426.0)","(916.0, 435.0)","(576.0831298828125, -499.4408264160156, 296.0841369628906)","(365.84, 425.93)","(915.61, 435.56)","(576.218811,-499.263733,296.122681)"
"(368.0, 426.0)","(912.0, 435.0)","(576.1563720703125, -498.6126708984375, 296.13165283203125)","(366.76, 426.0)","(913.59, 435.48)","(576.126587,-498.912842,296.088409)"
"(365.0, 426.0)","(911.0, 436.0)","(575.3806762695312, -498.7579345703125, 295.6815185546875)","(368.58, 426.2)","(911.67, 435.33)","(576.245361,-498.467010,296.175781)"
"(371.0, 426.0)","(912.0, 436.0)","(576.8268432617188, -498.20172119140625, 296.4294128417969)","(371.01, 426.42)","(911.01, 435.65)","(576.687866,-498.070892,296.405914)"
"(374.0, 427.0)","(909.0, 439.0)","(577.12158203125, -497.199462890625, 296.50689697265625)","(373.07, 426.8)","(908.7, 435.95)","(576.813232,-497.503174,296.487274)"
"(375.0, 426.0)","(907.0, 438.0)","(577.0057373046875, -496.9934997558594, 296.4336853027344)","(374.73, 426.94)","(907.11, 436.13)","(576.947998,-497.096649,296.561493)"
"(377.0, 428.0)","(905.0, 438.0)","(577.1907348632812, -496.36199951171875, 296.6704406738281)","(375.39, 426.86)","(905.44, 435.98)","(576.843201,-496.834839,296.513153)"
"(376.0, 430.0)","(904.0, 438.0)","(576.87255859375, -496.1925964355469, 296.64361572265625)","(376.21, 426.79)","(904.3, 435.86)","(576.850769,-496.616791,296.521027)"
"(376.0, 426.0)","(902.0, 436.0)","(576.4562377929688, -496.41253662109375, 296.2609558105469)","(378.07, 426.97)","(903.55, 436.02)","(577.150391,-496.288513,296.682465)"
"(378.0, 428.0)","(902.0, 436.0)","(576.9312744140625, -496.025634765625, 296.6435546875)","(379.68, 427.46)","(902.2, 436.32)","(577.317383,-495.880066,296.790558)"
"(382.0, 428.0)","(900.0, 434.0)","(577.4644165039062, -495.47216796875, 297.0256042480469)","(380.72, 427.71)","(900.53, 436.47)","(577.306213,-495.527069,296.798157)"
"(379.0, 431.0)","(899.0, 436.0)","(576.7738037109375, -495.30511474609375, 296.7726745605469)","(381.89, 427.78)","(899.43, 436.53)","(577.400452,-495.249969,296.851349)"
"(274.0, 422.0)","(898.0, 436.0)","(553.7919921875, -507.8210754394531, 284.233642578125)","(382.69, 427.74)","(898.78, 436.56)","(577.477478,-495.080750,296.888641)"
"(383.0, 428.0)","(898.0, 435.0)","(577.4064331054688, -495.0419616699219, 296.9499206542969)","(383.61, 427.76)","(897.54, 436.58)","(577.495056,-494.821686,296.901001)"
"(385.0, 427.0)","(896.0, 435.0)","(577.5233154296875, -494.6507568359375, 296.94732666015625)","(386.58, 429.48)","(895.92, 436.45)","(577.930725,-494.158539,297.254211)"
"(388.0, 431.0)","(896.0, 432.0)","(578.1971435546875, -494.20758056640625, 297.72027587890625)","(387.87, 429.53)","(894.62, 436.66)","(578.022278,-493.833923,297.297516)"
"(387.0, 428.0)","(895.0, 436.0)","(577.8467407226562, -494.14923095703125, 297.1350402832031)","(388.48, 429.5)","(893.76, 436.78)","(578.028625,-493.653137,297.294739)"
"(391.0, 427.0)","(896.0, 438.0)","(578.8701782226562, -493.7536315917969, 297.4945983886719)","(388.8, 428.22)","(892.6, 436.8)","(577.900818,-493.575745,297.143280)"
"(390.0, 430.0)","(891.0, 436.0)","(577.9454345703125, -493.1593017578125, 297.33135986328125)","(390.06, 428.38)","(891.32, 436.9)","(577.988464,-493.256073,297.197571)"
"(392.0, 428.0)","(888.0, 436.0)","(577.8922119140625, -492.72509765625, 297.1751708984375)","(390.75, 428.2)","(890.53, 437.04)","(578.019287,-493.085297,297.196136)"
"(395.0, 428.0)","(890.0, 436.0)","(578.8298950195312, -492.6297302246094, 297.65692138671875)","(393.28, 430.2)","(888.84, 436.91)","(578.351624,-492.440826,297.514618)"
"(394.0, 430.0)","(887.0, 435.0)","(578.1959228515625, -492.288330078125, 297.52130126953125)","(394.93, 430.34)","(887.56, 437.16)","(578.523743,-492.067535,297.603668)"
"(396.0, 430.0)","(887.0, 438.0)","(578.6785278320312, -491.8436279296875, 297.6196594238281)","(395.78, 430.51)","(886.33, 437.2)","(578.528320,-491.803864,297.618378)"
"(400.0, 430.0)","(886.0, 434.0)","(579.3148193359375, -491.557861328125, 298.155029296875)","(396.87, 430.69)","(885.35, 437.35)","(578.623169,-491.534851,297.674408)"
"(397.0, 430.0)","(884.0, 436.0)","(578.4133911132812, -491.50787353515625, 297.5905456542969)","(398.16, 431.03)","(884.31, 437.35)","(578.752075,-491.233826,297.766724)"
"(398.0, 428.0)","(883.0, 438.0)","(578.4754638671875, -491.2862548828125, 297.3883056640625)","(398.91, 431.07)","(883.51, 437.26)","(578.793213,-491.053986,297.797180)"
"(399.0, 432.0)","(883.0, 439.0)","(578.78662109375, -490.780517578125, 297.769287109375)","(399.7, 431.22)","(882.13, 437.42)","(578.763550,-490.771576,297.786987)"
"(402.0, 431.0)","(881.0, 439.0)","(579.1109619140625, -490.2743835449219, 297.87451171875)","(401.33, 431.27)","(881.28, 437.56)","(578.989136,-490.468140,297.902191)"
"(401.0, 430.0)","(879.0, 438.0)","(578.5638427734375, -490.2955017089844, 297.5787353515625)","(402.42, 431.73)","(879.88, 437.42)","(579.020752,-490.146271,297.960052)"
"(406.0, 435.0)","(879.0, 436.0)","(579.691650390625, -489.4750061035156, 298.6031494140625)","(403.14, 431.85)","(878.67, 437.46)","(578.997742,-489.903656,297.956970)"
"(407.0, 432.0)","(875.0, 439.0)","(579.3042602539062, -488.8908386230469, 298.0559997558594)","(404.27, 432.07)","(877.37, 437.5)","(579.050537,-489.595520,298.000183)"
"(407.0, 434.0)","(875.0, 439.0)","(579.3425903320312, -488.7315673828125, 298.2106018066406)","(405.41, 432.19)","(876.66, 437.6)","(579.191895,-489.362091,298.078125)"
"(407.0, 434.0)","(875.0, 438.0)","(579.3251342773438, -488.8045349121094, 298.25262451171875)","(407.07, 432.43)","(875.58, 437.61)","(579.389465,-489.021240,298.198761)"
"(408.0, 431.0)","(875.0, 439.0)","(579.4977416992188, -488.8569030761719, 298.0889587402344)","(407.88, 432.63)","(874.15, 437.81)","(579.356201,-488.723267,298.188080)"
"(408.0, 432.0)","(878.0, 439.0)","(579.963623046875, -489.145263671875, 298.3910827636719)","(409.43, 432.69)","(872.6, 437.59)","(579.452026,-488.368347,298.256622)"
"(411.0, 432.0)","(872.0, 436.0)","(579.655517578125, -488.2874755859375, 298.398193359375)","(410.9, 432.93)","(871.7, 437.86)","(579.639282,-488.052063,298.358185)"
"(408.0, 432.0)","(870.0, 438.0)","(578.75537109375, -488.23712158203125, 297.8338623046875)","(411.64, 433.23)","(870.27, 437.71)","(579.586060,-487.779602,298.361725)"
"(413.0, 435.0)","(870.0, 440.0)","(579.9066162109375, -487.28350830078125, 298.5304260253906)","(411.97, 433.26)","(869.09, 437.76)","(579.481323,-487.591309,298.309570)"
"(414.0, 434.0)","(865.0, 436.0)","(579.2843017578125, -486.9288635253906, 298.3564758300781)","(413.59, 433.52)","(867.95, 437.85)","(579.660828,-487.240021,298.418182)"
"(415.0, 435.0)","(863.0, 439.0)","(579.265869140625, -486.2703552246094, 298.2651062011719)","(415.04, 433.86)","(867.4, 437.94)","(579.893616,-486.973999,298.558441)"
"(416.0, 435.0)","(865.0, 438.0)","(579.759765625, -486.475341796875, 298.5680236816406)","(416.08, 434.02)","(865.95, 438.15)","(579.903381,-486.649689,298.566803)"
"(420.0, 436.0)","(863.0, 436.0)","(580.2900390625, -485.84228515625, 299.017333984375)","(417.66, 433.98)","(864.02, 438.13)","(579.947449,-486.237762,298.592438)"
"(419.0, 435.0)","(863.0, 438.0)","(580.0941772460938, -485.8886413574219, 298.7460021972656)","(418.63, 434.19)","(863.1, 438.06)","(580.017273,-486.003021,298.648407)"
"(419.0, 436.0)","(859.0, 439.0)","(579.52880859375, -485.244873046875, 298.4775390625)","(419.89, 434.47)","(861.98, 437.94)","(580.118530,-485.708771,298.728455)"
"(422.0, 435.0)","(858.0, 438.0)","(579.9764404296875, -484.93359375, 298.6962890625)","(421.09, 434.61)","(860.86, 438.01)","(580.207397,-485.418457,298.782898)"
"(425.0, 438.0)","(858.0, 439.0)","(580.67822265625, -484.2806091308594, 299.2098083496094)","(422.53, 434.78)","(859.77, 438.2)","(580.353638,-485.093292,298.862915)"
"(424.0, 436.0)","(855.0, 438.0)","(579.964111328125, -484.2583312988281, 298.76373291015625)","(423.19, 434.81)","(858.13, 438.48)","(580.251465,-484.793945,298.801239)"
"(426.0, 436.0)","(858.0, 438.0)","(580.8370971679688, -484.39892578125, 299.2097473144531)","(426.87, 437.04)","(855.68, 438.38)","(580.694946,-483.904602,299.191315)"
"(426.0, 435.0)","(852.0, 438.0)","(579.9154663085938, -483.7418518066406, 298.6783447265625)","(428.48, 437.87)","(855.09, 438.27)","(580.957275,-483.591217,299.389923)"
"(427.0, 435.0)","(852.0, 438.0)","(580.1256103515625, -483.6279296875, 298.7873229980469)","(429.71, 438.05)","(854.02, 436.21)","(581.023804,-483.457275,299.545074)"
"(430.0, 436.0)","(850.0, 434.0)","(580.4065551757812, -483.2562255859375, 299.2102966308594)","(427.29, 435.54)","(854.75, 434.51)","(580.553711,-484.146545,299.218658)"
"(428.0, 434.0)","(851.0, 431.0)","(580.0543212890625, -483.9866943359375, 299.044677734375)","(428.33, 434.7)","(854.72, 433.77)","(580.741333,-484.145630,299.297668)"
"(428.0, 434.0)","(853.0, 428.0)","(580.306884765625, -484.45263671875, 299.32452392578125)","(429.92, 434.11)","(855.61, 432.74)","(581.183350,-484.196472,299.538269)"
"(431.0, 435.0)","(854.0, 434.0)","(581.20361328125, -483.7125549316406, 299.5476379394531)","(431.78, 433.35)","(857.53, 432.49)","(581.848083,-484.299072,299.840485)"
"(432.0, 432.0)","(854.0, 432.0)","(581.3297729492188, -483.9842529296875, 299.5140380859375)","(432.35, 432.59)","(856.74, 432.16)","(581.830261,-484.221893,299.798889)"
"(434.0, 434.0)","(854.0, 431.0)","(581.7693481445312, -483.6713562011719, 299.92816162109375)","(433.08, 432.66)","(856.02, 432.14)","(581.876221,-484.046356,299.830170)"
"(432.0, 432.0)","(850.0, 431.0)","(580.7098999023438, -483.5674743652344, 299.25299072265625)","(433.93, 432.79)","(854.95, 432.05)","(581.894348,-483.814575,299.855499)"
"(435.0, 431.0)","(855.0, 430.0)","(582.0634155273438, -483.9920959472656, 299.9276123046875)","(434.43, 432.86)","(853.32, 431.93)","(581.752380,-483.560944,299.796539)"
"(435.0, 432.0)","(854.0, 430.0)","(581.9293823242188, -483.7899169921875, 299.9278564453125)","(435.78, 432.47)","(852.26, 431.87)","(581.868408,-483.312531,299.836121)"
"(436.0, 435.0)","(851.0, 431.0)","(581.7531127929688, -482.9961853027344, 299.9940490722656)","(436.9, 432.57)","(851.73, 431.94)","(582.026550,-483.106750,299.922638)"
"(438.0, 434.0)","(849.0, 431.0)","(581.853271484375, -482.6023254394531, 299.98358154296875)","(438.35, 432.72)","(850.17, 431.66)","(582.093018,-482.758881,299.985321)"
"(440.0, 430.0)","(847.0, 431.0)","(581.9026489257812, -482.4468078613281, 299.7449645996094)","(439.97, 432.85)","(849.21, 431.5)","(582.287415,-482.458008,300.105530)"
"(441.0, 434.0)","(848.0, 432.0)","(582.3469848632812, -482.06390380859375, 300.19091796875)","(440.63, 432.85)","(848.22, 431.36)","(582.273499,-482.271637,300.107849)"
"(441.0, 432.0)","(847.0, 431.0)","(582.1460571289062, -482.1738586425781, 300.0059509277344)","(441.44, 433.03)","(847.44, 431.35)","(582.327881,-482.070007,300.150574)"
"(443.0, 435.0)","(844.0, 432.0)","(582.1744995117188, -481.26568603515625, 300.1778869628906)","(442.58, 433.32)","(845.8, 431.24)","(582.320801,-481.723938,300.175934)"
"(444.0, 434.0)","(845.0, 431.0)","(582.5042724609375, -481.4277038574219, 300.33111572265625)","(444.62, 432.98)","(845.03, 431.26)","(582.626038,-481.422394,300.312408)"
"(447.0, 434.0)","(845.0, 430.0)","(583.1174926757812, -481.1597900390625, 300.7010498046875)","(445.2, 433.03)","(843.98, 431.25)","(582.588379,-481.224152,300.299225)"
"(444.0, 434.0)","(843.0, 430.0)","(582.1842651367188, -481.2562561035156, 300.22119140625)","(446.94, 433.23)","(843.35, 431.1)","(582.857727,-480.943665,300.461761)"
"(445.0, 431.0)","(843.0, 428.0)","(582.313720703125, -481.52838134765625, 300.18939208984375)","(448.1, 433.43)","(842.4, 431.08)","(582.958618,-480.680389,300.530853)"
"(447.0, 434.0)","(839.0, 428.0)","(582.1719970703125, -480.5715637207031, 300.3272705078125)","(449.05, 433.44)","(840.77, 430.75)","(582.903748,-480.395660,300.523926)"
"(448.0, 432.0)","(838.0, 427.0)","(582.1812133789062, -480.56768798828125, 300.2514953613281)","(450.01, 433.47)","(839.65, 430.58)","(582.931274,-480.158844,300.551666)"
"(451.0, 435.0)","(836.0, 428.0)","(582.5654907226562, -479.6680603027344, 300.6060485839844)","(451.21, 433.75)","(838.6, 430.49)","(583.024658,-479.877563,300.626099)"
"(452.0, 435.0)","(837.0, 430.0)","(582.9572143554688, -479.5283508300781, 300.7040100097656)","(452.99, 433.47)","(836.93, 430.29)","(583.133362,-479.506439,300.678131)"
"(455.0, 434.0)","(833.0, 431.0)","(582.9695434570312, -478.6998596191406, 300.601318359375)","(453.89, 433.62)","(835.97, 430.09)","(583.173584,-479.288879,300.721680)"
"(456.0, 434.0)","(831.0, 427.0)","(582.8118896484375, -478.6376037597656, 300.73065185546875)","(455.5, 433.65)","(832.46, 428.82)","(582.953064,-478.766296,300.683136)"
"(458.0, 436.0)","(833.0, 428.0)","(583.5807495117188, -478.42218017578125, 301.2077331542969)","(456.82, 433.85)","(831.92, 428.93)","(583.149902,-478.525299,300.794403)"
"(455.0, 434.0)","(832.0, 430.0)","(582.8013916015625, -478.6513977050781, 300.5680236816406)","(458.03, 433.96)","(831.26, 429.04)","(583.303833,-478.289215,300.877625)"
"(458.0, 432.0)","(827.0, 428.0)","(582.598876953125, -478.0026550292969, 300.4440612792969)","(458.59, 434.08)","(829.98, 429.08)","(583.226318,-478.055664,300.846436)"
"(460.0, 434.0)","(828.0, 431.0)","(583.2420654296875, -477.5149230957031, 300.75482177734375)","(460.61, 433.99)","(829.36, 429.04)","(583.549194,-477.759033,301.011688)"
"(463.0, 438.0)","(826.0, 428.0)","(583.5733642578125, -476.8341064453125, 301.3543701171875)","(462.04, 434.23)","(828.38, 428.8)","(583.695862,-477.474274,301.118713)"
"(463.0, 435.0)","(828.0, 427.0)","(583.822265625, -477.39111328125, 301.3299560546875)","(462.98, 434.2)","(825.39, 427.87)","(583.416870,-477.071533,301.027100)"
"(465.0, 435.0)","(822.0, 427.0)","(583.3129272460938, -476.42633056640625, 301.0798645019531)","(464.14, 434.24)","(824.38, 427.65)","(583.499451,-476.828278,301.086517)"
"(465.0, 435.0)","(822.0, 428.0)","(583.3270874023438, -476.35162353515625, 301.0354919433594)","(466.13, 436.63)","(823.59, 427.42)","(583.822205,-476.332245,301.427917)"
"(465.0, 431.0)","(820.0, 427.0)","(582.9461059570312, -476.4976806640625, 300.6263122558594)","(467.63, 437.77)","(822.25, 427.35)","(583.941528,-475.911560,301.572906)"
"(469.0, 438.0)","(816.0, 424.0)","(583.2151489257812, -475.2200012207031, 301.3994140625)","(469.57, 437.89)","(820.29, 426.8)","(584.033997,-475.480927,301.662201)"
"(470.0, 435.0)","(817.0, 426.0)","(583.5614624023438, -475.3158874511719, 301.27294921875)","(471.21, 437.68)","(818.57, 426.48)","(584.099426,-475.122833,301.702881)"
"(474.0, 436.0)","(815.0, 423.0)","(584.05078125, -474.75860595703125, 301.75439453125)","(472.02, 437.5)","(817.18, 426.36)","(584.047241,-474.882782,301.673340)"
"(476.0, 438.0)","(810.0, 426.0)","(583.7562866210938, -473.53375244140625, 301.5914001464844)","(474.51, 437.8)","(816.29, 426.23)","(584.425964,-474.475037,301.899017)"
"(476.0, 436.0)","(811.0, 427.0)","(583.897705078125, -473.7393798828125, 301.4772033691406)","(475.94, 438.15)","(814.22, 425.94)","(584.400574,-474.051483,301.929230)"
"(477.0, 439.0)","(805.0, 424.0)","(583.171875, -472.8768615722656, 301.4702453613281)","(477.17, 438.61)","(812.04, 425.32)","(584.313232,-473.653381,301.951965)"
"(478.0, 439.0)","(811.0, 422.0)","(584.2828369140625, -473.6487731933594, 302.13720703125)","(478.08, 438.84)","(810.87, 424.93)","(584.316589,-473.416809,301.992157)"
"(479.0, 439.0)","(810.0, 423.0)","(584.3468017578125, -473.33685302734375, 302.1209411621094)","(479.05, 439.03)","(809.08, 424.78)","(584.238220,-473.082397,301.976196)"
"(480.0, 438.0)","(808.0, 424.0)","(584.2412109375, -472.98077392578125, 301.9522705078125)","(481.77, 439.02)","(808.73, 424.9)","(584.744690,-472.720215,302.233398)"
"(483.0, 439.0)","(807.0, 427.0)","(584.7553100585938, -472.2109069824219, 302.1322937011719)","(483.57, 439.14)","(806.56, 424.74)","(584.775696,-472.250427,302.271027)"
"(484.0, 440.0)","(808.0, 424.0)","(585.09033203125, -472.365966796875, 302.5270080566406)","(484.74, 439.32)","(804.54, 424.57)","(584.700623,-471.867065,302.257721)"
"(485.0, 436.0)","(800.0, 421.0)","(583.95556640625, -471.8100891113281, 301.84576416015625)","(485.7, 439.27)","(803.21, 424.41)","(584.687012,-471.609863,302.258850)"
"(486.0, 440.0)","(800.0, 423.0)","(584.238037109375, -471.22998046875, 302.15521240234375)","(486.92, 439.49)","(802.48, 423.94)","(584.819824,-471.398682,302.368805)"
"(488.0, 439.0)","(803.0, 422.0)","(585.091064453125, -471.5234069824219, 302.5769958496094)","(489.37, 439.68)","(800.86, 423.55)","(585.065674,-470.933777,302.533508)"
"(488.0, 440.0)","(798.0, 419.0)","(584.2832641601562, -471.0566711425781, 302.391845703125)","(490.58, 439.64)","(799.82, 423.35)","(585.147461,-470.685791,302.586304)"
"(489.0, 439.0)","(796.0, 424.0)","(584.2262573242188, -470.39898681640625, 302.0401916503906)","(491.18, 439.66)","(798.44, 423.3)","(585.053528,-470.449860,302.544769)"
"(493.0, 439.0)","(796.0, 424.0)","(585.0435180664062, -469.9409484863281, 302.46502685546875)","(492.28, 439.54)","(797.46, 423.26)","(585.122742,-470.216003,302.577240)"
"(492.0, 439.0)","(796.0, 422.0)","(584.8138427734375, -470.2061767578125, 302.4499816894531)","(494.05, 439.81)","(796.48, 423.2)","(585.333374,-469.876373,302.710205)"
"(495.0, 439.0)","(792.0, 422.0)","(584.7987670898438, -469.37164306640625, 302.451904296875)","(495.64, 440.0)","(795.84, 423.2)","(585.559998,-469.600800,302.842194)"
"(497.0, 440.0)","(791.0, 422.0)","(585.0613403320312, -468.941162109375, 302.6573486328125)","(496.47, 439.98)","(794.6, 422.84)","(585.529785,-469.382233,302.846985)"
"(499.0, 438.0)","(790.0, 423.0)","(585.2998046875, -468.6708679199219, 302.59869384765625)","(497.85, 440.26)","(793.34, 422.57)","(585.613159,-469.067810,302.926086)"
"(499.0, 440.0)","(791.0, 423.0)","(585.4813232421875, -468.6366271972656, 302.823486328125)","(498.87, 440.52)","(791.1, 422.23)","(585.467346,-468.681091,302.890747)"
"(500.0, 440.0)","(790.0, 423.0)","(585.5274658203125, -468.39923095703125, 302.8498840332031)","(499.87, 440.79)","(789.45, 422.01)","(585.411560,-468.359344,302.895203)"
"(501.0, 440.0)","(790.0, 421.0)","(585.7066040039062, -468.4357604980469, 303.04766845703125)","(501.03, 440.62)","(788.6, 421.79)","(585.508972,-468.152039,302.948120)"
"(502.0, 441.0)","(788.0, 421.0)","(585.6066284179688, -467.9971618652344, 303.0669250488281)","(502.72, 440.87)","(788.1, 421.73)","(585.776184,-467.881989,303.108063)"
"(503.0, 438.0)","(786.0, 421.0)","(585.4592895507812, -467.8725280761719, 302.7959899902344)","(503.85, 440.97)","(786.97, 421.03)","(585.820251,-467.658844,303.177002)"
"(503.0, 441.0)","(786.0, 422.0)","(585.5062866210938, -467.5613098144531, 302.96722412109375)","(504.51, 440.98)","(786.1, 420.81)","(585.814392,-467.492218,303.188293)"
"(504.0, 440.0)","(786.0, 419.0)","(585.661865234375, -467.752197265625, 303.1387939453125)","(505.64, 441.24)","(784.07, 420.4)","(585.721252,-467.124115,303.183472)"
"(505.0, 443.0)","(785.0, 419.0)","(585.74169921875, -467.2796325683594, 303.3819274902344)","(506.41, 441.42)","(783.09, 420.43)","(585.724915,-466.899170,303.198151)"
"(507.0, 441.0)","(781.0, 422.0)","(585.5275268554688, -466.4887390136719, 302.9904479980469)","(507.46, 441.59)","(781.86, 420.36)","(585.744263,-466.619720,303.226166)"
"(508.0, 441.0)","(781.0, 419.0)","(585.695068359375, -466.6015319824219, 303.2347717285156)","(508.76, 441.25)","(779.56, 419.37)","(585.628174,-466.289978,303.200714)"
"(509.0, 439.0)","(777.0, 418.0)","(585.2305908203125, -466.2286682128906, 302.9226379394531)","(510.48, 441.66)","(778.48, 419.1)","(585.806824,-465.948608,303.337646)"
"(510.0, 443.0)","(776.0, 422.0)","(585.3644409179688, -465.3739318847656, 303.0500183105469)","(511.77, 441.88)","(777.33, 419.0)","(585.886780,-465.649872,303.401855)"
"(513.0, 443.0)","(776.0, 419.0)","(585.9364624023438, -465.2578430175781, 303.5051574707031)","(513.13, 442.03)","(776.61, 418.8)","(586.046875,-465.408905,303.507385)"
"(514.0, 441.0)","(777.0, 419.0)","(586.2760009765625, -465.42254638671875, 303.5469055175781)","(513.89, 441.94)","(776.08, 418.69)","(586.114136,-465.272095,303.543488)"
"(515.0, 440.0)","(776.0, 418.0)","(586.2971801757812, -465.3393859863281, 303.5465393066406)","(514.72, 442.09)","(775.83, 418.63)","(586.243164,-465.139069,303.624329)"
"(518.0, 440.0)","(775.0, 418.0)","(586.744873046875, -464.87249755859375, 303.781982421875)","(515.86, 442.28)","(774.64, 418.51)","(586.284973,-464.856476,303.667847)"
"(517.0, 443.0)","(770.0, 419.0)","(585.7894287109375, -464.0623474121094, 303.44329833984375)","(518.05, 442.11)","(772.39, 417.76)","(586.358887,-464.399384,303.739960)"
"(519.0, 444.0)","(769.0, 413.0)","(585.9773559570312, -464.0884094238281, 303.9247741699219)","(518.94, 442.09)","(770.7, 417.36)","(586.264465,-464.121735,303.714722)"
"(521.0, 443.0)","(769.0, 419.0)","(586.4359130859375, -463.4806823730469, 303.7820739746094)","(520.11, 442.3)","(769.76, 417.19)","(586.350830,-463.868652,303.784821)"
"(520.0, 441.0)","(768.0, 415.0)","(586.0106811523438, -463.9336242675781, 303.6409912109375)","(521.22, 442.39)","(768.21, 417.01)","(586.326111,-463.557648,303.791199)"
"(521.0, 440.0)","(768.0, 417.0)","(586.2238159179688, -463.744873046875, 303.580810546875)","(522.11, 442.35)","(767.17, 417.0)","(586.338745,-463.331696,303.798248)"
"(522.0, 443.0)","(768.0, 415.0)","(586.4340209960938, -463.5477294921875, 303.993896484375)","(522.76, 442.59)","(766.18, 416.94)","(586.313354,-463.121429,303.806488)"
"(521.0, 443.0)","(765.0, 417.0)","(585.7756958007812, -463.141845703125, 303.55352783203125)","(524.28, 442.45)","(765.09, 416.74)","(586.441223,-462.839294,303.877045)"
"(525.0, 444.0)","(766.0, 417.0)","(586.749755859375, -462.7275390625, 304.1241149902344)","(525.91, 442.87)","(763.91, 416.58)","(586.582642,-462.486786,303.989716)"
"(524.0, 444.0)","(765.0, 417.0)","(586.3887329101562, -462.719482421875, 303.93865966796875)","(527.34, 442.85)","(763.03, 416.16)","(586.724365,-462.248230,304.086456)"
"(528.0, 443.0)","(761.0, 414.0)","(586.5104370117188, -462.0763244628906, 304.10369873046875)","(528.41, 445.27)","(762.36, 416.03)","(586.853882,-461.864197,304.322235)"
"(528.0, 445.0)","(762.0, 414.0)","(586.68994140625, -462.0429382324219, 304.326904296875)","(529.8, 445.28)","(761.46, 415.89)","(586.987000,-461.604126,304.401764)"
"(526.0, 441.0)","(761.0, 415.0)","(586.10009765625, -462.3859558105469, 303.7052001953125)","(531.26, 445.55)","(761.41, 415.91)","(587.274658,-461.407867,304.568390)"
"(529.0, 444.0)","(759.0, 417.0)","(586.4313354492188, -461.4089050292969, 303.9755554199219)","(532.09, 446.33)","(760.81, 415.98)","(587.352844,-461.172882,304.658295)"
"(535.0, 443.0)","(761.0, 410.0)","(587.8744506835938, -461.5783386230469, 305.0245361328125)","(533.34, 446.57)","(760.33, 416.08)","(587.529480,-460.944214,304.761963)"
"(533.0, 447.0)","(763.0, 417.0)","(587.9046020507812, -461.2076721191406, 304.9304504394531)","(534.22, 446.81)","(759.14, 416.17)","(587.517334,-460.671448,304.769592)"
"(533.0, 447.0)","(758.0, 415.0)","(587.079345703125, -460.7460021972656, 304.6186828613281)","(535.56, 446.65)","(757.56, 416.33)","(587.531250,-460.323822,304.761658)"
"(537.0, 441.0)","(758.0, 415.0)","(587.8253173828125, -460.7544860839844, 304.6109313964844)","(538.37, 447.1)","(757.02, 416.37)","(588.010925,-459.896912,305.040131)"
"(539.0, 447.0)","(755.0, 415.0)","(587.796142578125, -459.6889953613281, 304.99920654296875)","(539.77, 447.15)","(754.66, 415.36)","(587.900024,-459.519653,305.044952)"
"(541.0, 448.0)","(757.0, 413.0)","(588.5084838867188, -459.78057861328125, 305.5370178222656)","(541.9, 447.12)","(751.05, 415.01)","(587.737976,-458.860779,304.985931)"
"(543.0, 451.0)","(750.0, 413.0)","(587.8011474609375, -458.4583740234375, 305.3830261230469)","(542.87, 447.44)","(745.38, 411.82)","(586.986267,-458.272736,304.798218)"
"(542.0, 445.0)","(748.0, 408.0)","(587.1790161132812, -459.1768493652344, 304.9328918457031)","(544.42, 447.69)","(744.36, 411.51)","(587.128662,-457.973877,304.907806)"
"(546.0, 448.0)","(747.0, 412.0)","(587.8778076171875, -458.0549621582031, 305.2860107421875)","(546.0, 447.87)","(743.99, 411.36)","(587.382996,-457.744537,305.060974)"
"(547.0, 449.0)","(746.0, 411.0)","(587.9136352539062, -457.8164367675781, 305.4259033203125)","(546.83, 448.02)","(743.45, 411.27)","(587.460815,-457.578247,305.117493)"
